unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	part	agreement	referent_status	frame_raw	frame_unit_id	candidate_refs_raw	candidate_ref_unit_ids	status	confidence	evidence	translation_instruction	reason
ae:v3:s002:028:pass2:impl:i1	pass2	IMPL	i1	2	28	implicit_subject	2	q:2:28:2	subject_agreement	2mp	morphologically_present_unresolved	v1	ae:v3:s002:028:pass1:frame:v1			surface_form	high	morphology;agreement	preserve_argument_role	تَكْفُرُونَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:028:pass2:impl:i2	pass2	IMPL	i2	2	28	implicit_subject	9	q:2:28:9	subject_agreement	3ms	morphologically_present_unresolved	v3	ae:v3:s002:028:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	أَحْيَٰكُمْ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:028:pass2:impl:i3	pass2	IMPL	i3	2	28	implicit_subject	11	q:2:28:11	subject_agreement	3ms	morphologically_present_unresolved	v4	ae:v3:s002:028:pass1:frame:v4			surface_form	high	morphology;agreement	preserve_argument_role	يُمِيتُكُمْ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:028:pass2:impl:i4	pass2	IMPL	i4	2	28	implicit_subject	13	q:2:28:13	subject_agreement	3ms	morphologically_present_unresolved	v5	ae:v3:s002:028:pass1:frame:v5			surface_form	high	morphology;agreement	preserve_argument_role	يُحْيِيكُمْ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:028:pass2:impl:i5	pass2	IMPL	i5	2	28	implicit_agent	16	q:2:28:16	passive_voice	passive_agent_unexpressed	morphologically_present_unresolved	v6	ae:v3:s002:028:pass1:frame:v6			surface_form	high	morphology;local_syntax	avoid_adding_recovered_text	تُرْجَعُونَ is analyzed by Pass 1 as passive with obj=none_passive; the agent is grammatically unexpressed.
ae:v3:s002:029:pass2:impl:i1	pass2	IMPL	i1	2	29	implicit_subject	10	q:2:29:10	subject_agreement	3ms	morphologically_present_unresolved	v2	ae:v3:s002:029:pass1:frame:v2			surface_form	high	morphology;agreement	preserve_argument_role	ٱسْتَوَىٰٓ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:029:pass2:impl:i2	pass2	IMPL	i2	2	29	implicit_subject	14	q:2:29:14	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s002:029:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	سَوَّىٰهُنَّ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i1	pass2	IMPL	i1	2	30	implicit_subject	12	q:2:30:12	subject_agreement	unmarked	morphologically_present_unresolved	v2	ae:v3:s002:030:pass1:frame:v2			surface_form	medium	morphology;agreement	preserve_argument_role	قَالُوا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i2	pass2	IMPL	i2	2	30	implicit_subject	13	q:2:30:13	subject_agreement	unmarked	morphologically_present_unresolved	v3	ae:v3:s002:030:pass1:frame:v3			surface_form	medium	morphology;agreement	preserve_argument_role	أَتَجْعَلُ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i3	pass2	IMPL	i3	2	30	implicit_subject	19	q:2:30:19	subject_agreement	unmarked	morphologically_present_unresolved	v5	ae:v3:s002:030:pass1:frame:v5			surface_form	medium	morphology;agreement	preserve_argument_role	يَسْفِكُ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i4	pass2	IMPL	i4	2	30	implicit_subject	27	q:2:30:27	subject_agreement	unmarked	morphologically_present_unresolved	v7	ae:v3:s002:030:pass1:frame:v7			surface_form	medium	morphology;agreement	preserve_argument_role	نُقَدِّسُ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i5	pass2	IMPL	i5	2	30	implicit_subject	29	q:2:30:29	subject_agreement	unmarked	morphologically_present_unresolved	v8	ae:v3:s002:030:pass1:frame:v8			surface_form	medium	morphology;agreement	preserve_argument_role	قَالَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i6	pass2	IMPL	i6	2	30	implicit_subject	31	q:2:30:31	subject_agreement	unmarked	morphologically_present_unresolved	v9	ae:v3:s002:030:pass1:frame:v9			surface_form	medium	morphology;agreement	preserve_argument_role	أَعْلَمُ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:030:pass2:impl:i7	pass2	IMPL	i7	2	30	implicit_subject	34	q:2:30:34	subject_agreement	unmarked	morphologically_present_unresolved	v10	ae:v3:s002:030:pass1:frame:v10			surface_form	medium	morphology;agreement	preserve_argument_role	تَعْلَمُونَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:031:pass2:impl:i1	pass2	IMPL	i1	2	31	implicit_subject	2	q:2:31:2	subject_agreement	3ms	morphologically_present_unresolved	v1	ae:v3:s002:031:pass1:frame:v1			surface_form	high	morphology;agreement	preserve_argument_role	عَلَّمَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:031:pass2:impl:i2	pass2	IMPL	i2	2	31	implicit_subject	7	q:2:31:7	subject_agreement	3ms	morphologically_present_unresolved	v2	ae:v3:s002:031:pass1:frame:v2			surface_form	high	morphology;agreement	preserve_argument_role	عَرَضَهُمْ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:031:pass2:impl:i3	pass2	IMPL	i3	2	31	implicit_subject	11	q:2:31:11	subject_agreement	3ms	morphologically_present_unresolved	v3	ae:v3:s002:031:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	قَالَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:031:pass2:impl:i4	pass2	IMPL	i4	2	31	implicit_subject	12	q:2:31:12	subject_agreement	2mp	morphologically_present_unresolved	v4	ae:v3:s002:031:pass1:frame:v4			surface_form	high	morphology;agreement	preserve_argument_role	أَنۢبِـُٔونِى carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:031:pass2:impl:i5	pass2	IMPL	i5	2	31	implicit_subject	17	q:2:31:17	subject_agreement	2mp	morphologically_present_unresolved	v5	ae:v3:s002:031:pass1:frame:v5			surface_form	high	morphology;agreement	preserve_argument_role	كُنْتُمْ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:032:pass2:impl:i1	pass2	IMPL	i1	2	32	implicit_subject	1	q:2:32:1	subject_agreement	3mp	morphologically_present_unresolved	v1	ae:v3:s002:032:pass1:frame:v1			surface_form	high	morphology;agreement	preserve_argument_role	قَالُوا۟ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:032:pass2:impl:i2	pass2	IMPL	i2	2	32	implicit_subject	8	q:2:32:8	subject_agreement	2ms	morphologically_present_unresolved	v2	ae:v3:s002:032:pass1:frame:v2			surface_form	high	morphology;agreement	preserve_argument_role	عَلَّمْتَنَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i1	pass2	IMPL	i1	2	33	implicit_subject	1	q:2:33:1	subject_agreement	3ms	morphologically_present_unresolved	v1	ae:v3:s002:033:pass1:frame:v1			surface_form	high	morphology;agreement	preserve_argument_role	قَالَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i2	pass2	IMPL	i2	2	33	implicit_subject	4	q:2:33:4	subject_agreement	3mp	morphologically_present_unresolved	v2	ae:v3:s002:033:pass1:frame:v2			surface_form	high	morphology;agreement	preserve_argument_role	أَنۢبِئْهُم carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i3	pass2	IMPL	i3	2	33	implicit_subject	9	q:2:33:9	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s002:033:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	أَنۢبَأَهُم carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i4	pass2	IMPL	i4	2	33	implicit_subject	12	q:2:33:12	subject_agreement	3ms	morphologically_present_unresolved	v4	ae:v3:s002:033:pass1:frame:v4			surface_form	high	morphology;agreement	preserve_argument_role	قَالَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i5	pass2	IMPL	i5	2	33	implicit_subject	17	q:2:33:17	subject_agreement	unmarked	morphologically_present_unresolved	v5	ae:v3:s002:033:pass1:frame:v5			surface_form	medium	morphology;agreement	preserve_argument_role	أَعْلَمُ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i6	pass2	IMPL	i6	2	33	implicit_subject	23	q:2:33:23	subject_agreement	unmarked	morphologically_present_unresolved	v6	ae:v3:s002:033:pass1:frame:v6			surface_form	medium	morphology;agreement	preserve_argument_role	أَعْلَمُ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i7	pass2	IMPL	i7	2	33	implicit_subject	25	q:2:33:25	subject_agreement	2mp	morphologically_present_unresolved	v7	ae:v3:s002:033:pass1:frame:v7			surface_form	high	morphology;agreement	preserve_argument_role	تُبْدُونَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i8	pass2	IMPL	i8	2	33	implicit_subject	28	q:2:33:28	subject_agreement	2mp	morphologically_present_unresolved	v8	ae:v3:s002:033:pass1:frame:v8			surface_form	high	morphology;agreement	preserve_argument_role	كُنتُمْ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:033:pass2:impl:i9	pass2	IMPL	i9	2	33	implicit_subject	29	q:2:33:29	subject_agreement	2mp	morphologically_present_unresolved	v9	ae:v3:s002:033:pass1:frame:v9			surface_form	high	morphology;agreement	preserve_argument_role	تَكْتُمُونَ carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:034:pass2:impl:i1	pass2	IMPL	i1	2	34	implicit_subject	3	q:2:34:3	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s002:034:pass1:frame:v1			surface_form	high	morphology;agreement	preserve_argument_role	قُلْنَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:034:pass2:impl:i2	pass2	IMPL	i2	2	34	implicit_subject	6	q:2:34:6	subject_agreement	2mp	morphologically_present_unresolved	v2	ae:v3:s002:034:pass1:frame:v2			surface_form	high	morphology;agreement	preserve_argument_role	اسْجُدُوا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:034:pass2:impl:i3	pass2	IMPL	i3	2	34	implicit_subject	10	q:2:34:10	subject_agreement	3mp	morphologically_present_unresolved	v3	ae:v3:s002:034:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	سَجَدُوا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:035:pass2:impl:i1	pass2	IMPL	i1	2	35	implicit_subject	2	q:2:35:2	subject_agreement	1cp	morphologically_present_unresolved	v1	ae:v3:s002:035:pass1:frame:v1			surface_form	high	morphology;agreement	preserve_argument_role	قُلْنَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:035:pass2:impl:i2	pass2	IMPL	i2	2	35	implicit_subject	11	q:2:35:11	subject_agreement	2cd	morphologically_present_unresolved	v3	ae:v3:s002:035:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	كُلَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:035:pass2:impl:i3	pass2	IMPL	i3	2	35	implicit_subject	15	q:2:35:15	subject_agreement	2cd	morphologically_present_unresolved	v4	ae:v3:s002:035:pass1:frame:v4			surface_form	high	morphology;agreement	preserve_argument_role	شِئْتُمَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:035:pass2:impl:i4	pass2	IMPL	i4	2	35	implicit_subject	18	q:2:35:18	subject_agreement	2cd	morphologically_present_unresolved	v5	ae:v3:s002:035:pass1:frame:v5			surface_form	high	morphology;agreement	preserve_argument_role	تَقْرَبَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:035:pass2:impl:i5	pass2	IMPL	i5	2	35	implicit_subject	22	q:2:35:22	subject_agreement	2cd	morphologically_present_unresolved	v6	ae:v3:s002:035:pass1:frame:v6			surface_form	high	morphology;agreement	preserve_argument_role	تَكُونَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:036:pass2:impl:i1	pass2	IMPL	i1	2	36	implicit_subject	8	q:2:36:8	subject_agreement	3cd	morphologically_present_unresolved	v3	ae:v3:s002:036:pass1:frame:v3			surface_form	high	morphology;agreement	preserve_argument_role	كَانَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
ae:v3:s002:036:pass2:impl:i2	pass2	IMPL	i2	2	36	implicit_subject	11	q:2:36:11	subject_agreement	1cp	morphologically_present_unresolved	v4	ae:v3:s002:036:pass1:frame:v4			surface_form	high	morphology;agreement	preserve_argument_role	قُلْنَا carries subject agreement without an explicit same-clause subject in Pass 1; the TSV records the morphologically present subject only.
