unit_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	has_idafa_dependent	has_idafa_head	has_adjective	has_prep_complement	dependent_attachment_ids	head_attachment_ids	modifier_attachment_ids	prep_attachment_ids	attachment_count	high_count	low_count
ae:v3:s002:020:noun:2	2	20	2	q:2:20:2	الْبَرْقُ	برق	ب ر ق	NOUN_ABSTRACT	definite noun, nominative, subject of yakādu	0	0	0	0	ae:v3:s002:020:pass1:attach:a1;ae:v3:s002:020:pass1:attach:a3				2	2	0
ae:v3:s002:020:noun:4	2	20	4	q:2:20:4	أَبْصَارَهُمْ	أبصار	ب ص ر	NOUN_ABSTRACT	noun, accusative (object), plural of baṣar + 3mp pronoun	1	1	0	0	ae:v3:s002:020:pass1:attach:a4;ae:v3:s002:020:pass1:attach:a5	ae:v3:s002:020:pass1:attach:a5			3	3	0
ae:v3:s002:020:noun:5	2	20	5	q:2:20:5	كُلَّمَا	كل	ك ل ل	NOUN_ABSTRACT	temporal adverb (kull + mā), accusative	0	0	0	0	ae:v3:s002:020:pass1:attach:a19				1	1	0
ae:v3:s002:020:noun:19	2	20	19	q:2:20:19	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative (subject of shāʾa)	0	0	0	0	ae:v3:s002:020:pass1:attach:a9;ae:v3:s002:020:pass1:attach:a10				2	2	0
ae:v3:s002:020:noun:23	2	20	23	q:2:20:23	بِسَمْعِهِمْ	سمع	س م ع	GERUND	verbal noun (maṣdar), genitive (object of bi-), + 3mp pronoun	1	1	0	1	ae:v3:s002:020:pass1:attach:a11;ae:v3:s002:020:pass1:attach:a12	ae:v3:s002:020:pass1:attach:a12;ae:v3:s002:020:pass1:attach:a13		ae:v3:s002:020:pass1:attach:a11	4	4	0
ae:v3:s002:020:noun:25	2	20	25	q:2:20:25	وَأَبْصَارِهِمْ	أبصار	ب ص ر	NOUN_ABSTRACT	noun, genitive (coordinated with samʿihim), plural + 3mp pronoun	1	1	0	0	ae:v3:s002:020:pass1:attach:a13;ae:v3:s002:020:pass1:attach:a14	ae:v3:s002:020:pass1:attach:a14			3	3	0
ae:v3:s002:020:noun:27	2	20	27	q:2:20:27	اللَّهَ	له	أ ل ه	NOUN_PROP	proper noun, accusative (subject of inna, ism inna)	0	0	0	0	ae:v3:s002:020:pass1:attach:a15				1	1	0
ae:v3:s002:020:noun:29	2	20	29	q:2:20:29	كُلِّ	كل	ك ل ل	NOUN_ABSTRACT	noun, genitive (object of ʿalā), in iḍāfa with shayʾ	0	1	0	1	ae:v3:s002:020:pass1:attach:a16	ae:v3:s002:020:pass1:attach:a17		ae:v3:s002:020:pass1:attach:a16	2	2	0
ae:v3:s002:020:noun:30	2	20	30	q:2:20:30	شَيْءٍ	شيء	ش ي ء	NOUN_ABSTRACT	noun, genitive (muḍāf ilayh of kull), indefinite	1	0	0	0	ae:v3:s002:020:pass1:attach:a17				1	1	0
ae:v3:s002:020:noun:31	2	20	31	q:2:20:31	قَدِيرٌ	قدير	ق د ر	ADJ_QUALIT	adjective (faʿīl pattern), nominative (khabar inna), indefinite	0	0	0	0	ae:v3:s002:020:pass1:attach:a18	ae:v3:s002:020:pass1:attach:a16			2	2	0
ae:v3:s002:021:noun:3	2	21	3	q:2:21:3	النَّاسُ	ناس	أ ن س	NOUN_CONCRETE	definite noun, nominative (marfūʿ), apposition (badal) to ayyuhā	0	0	0	0	ae:v3:s002:021:pass1:attach:a2				1	1	0
ae:v3:s002:021:noun:5	2	21	5	q:2:21:5	رَبَّكُمُ	رب	ر ب ب	NOUN_CONCRETE	definite noun (construct state, iḍāfa with pronoun -kum), accusative (manṣūb), object of ʿbudū	0	0	1	0	ae:v3:s002:021:pass1:attach:a3	ae:v3:s002:021:pass1:attach:a4	ae:v3:s002:021:pass1:attach:a4		2	2	0
ae:v3:s002:022:noun:4	2	22	4	q:2:22:4	الْأَرْضَ	أرض	أ ر ض	NOUN_CONCRETE	definite noun, feminine singular, accusative (1st object of jaʿala); ال = definite article presupposing known referent	0	0	0	0	ae:v3:s002:022:pass1:attach:a2	ae:v3:s002:022:pass1:attach:a4			2	2	0
ae:v3:s002:022:noun:5	2	22	5	q:2:22:5	فِرَاشَاً	فراش	ف ر ش	NOUN_CONCRETE	indefinite noun, masculine singular, accusative (2nd object of jaʿala); tanwīn marks indefiniteness	0	0	0	0	ae:v3:s002:022:pass1:attach:a3	ae:v3:s002:022:pass1:attach:a5			2	2	0
ae:v3:s002:022:noun:7	2	22	7	q:2:22:7	وَالسَّمَاءَ	سماء	س م و	NOUN_CONCRETE	definite noun, feminine singular, accusative (1st object of implied jaʿala via conjunction); first of two samāʾ occurrences in this ayah	0	0	0	0	ae:v3:s002:022:pass1:attach:a4;ae:v3:s002:022:pass1:attach:a6				2	2	0
ae:v3:s002:022:noun:8	2	22	8	q:2:22:8	بِنَاءً	بناء	ب ن ي	GERUND	indefinite noun (verbal noun/gerund of banā), masculine singular, accusative (2nd object of implied jaʿala); tanwīn	0	0	0	0	ae:v3:s002:022:pass1:attach:a5;ae:v3:s002:022:pass1:attach:a7				2	2	0
ae:v3:s002:022:noun:12	2	22	12	q:2:22:12	السَّمَاءِ	سماء	س م و	NOUN_CONCRETE	definite noun, feminine singular, genitive (object of preposition min); second occurrence of samāʾ in this ayah	0	0	0	1	ae:v3:s002:022:pass1:attach:a8			ae:v3:s002:022:pass1:attach:a8	1	1	0
ae:v3:s002:022:noun:13	2	22	13	q:2:22:13	مَاءً	ماء	م و ه	NOUN_CONCRETE	indefinite noun, masculine singular, accusative (object of anzala); tanwīn	0	0	0	0	ae:v3:s002:022:pass1:attach:a9				1	1	0
ae:v3:s002:022:noun:18	2	22	18	q:2:22:18	الثَّمَرَاتِ	ثمر	ث م ر	NOUN_CONCRETE	definite noun, feminine plural (sound feminine plural), genitive (object of preposition min)	0	0	0	1	ae:v3:s002:022:pass1:attach:a11			ae:v3:s002:022:pass1:attach:a11	1	1	0
ae:v3:s002:022:noun:19	2	22	19	q:2:22:19	رِزْقَاً	رزق	ر ز ق	GERUND	indefinite noun (verbal noun/gerund), masculine singular, accusative (object of akhraja or ḥāl/tamyīz); tanwīn	0	0	0	0	ae:v3:s002:022:pass1:attach:a12	ae:v3:s002:022:pass1:attach:a13			2	2	0
ae:v3:s002:022:noun:25	2	22	25	q:2:22:25	لِلَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (governed by preposition li-); the divine name	0	0	0	1	ae:v3:s002:022:pass1:attach:a14			ae:v3:s002:022:pass1:attach:a14	1	1	0
ae:v3:s002:022:noun:26	2	22	26	q:2:22:26	أَنْدَادَاً	أنداد	ن د د	NOUN_CONCRETE	indefinite noun, masculine plural (broken plural of nidd), accusative (object of tajʿalū); tanwīn	0	0	0	0	ae:v3:s002:022:pass1:attach:a15				1	1	0
ae:v3:s002:023:noun:5	2	23	5	q:2:23:5	رَيْبٍ	ريب	ر ي ب	GERUND	verbal noun (maṣdar/gerund), genitive (governed by fī), indefinite	0	0	0	1	ae:v3:s002:023:pass1:attach:a1;ae:v3:s002:023:pass1:attach:a2	ae:v3:s002:023:pass1:attach:a3		ae:v3:s002:023:pass1:attach:a1	3	3	0
ae:v3:s002:023:noun:9	2	23	9	q:2:23:9	عَبْدِنَا	عبد	ع ب د	NOUN_CONCRETE	noun, concrete, genitive (governed by ʿalā), definite by iḍāfa (1st person plural possessive)	0	0	0	1	ae:v3:s002:023:pass1:attach:a5			ae:v3:s002:023:pass1:attach:a5	1	1	0
ae:v3:s002:023:noun:13	2	23	13	q:2:23:13	بِسُورَةٍ	سور	س و ر	NOUN_ABSTRACT	noun, abstract, genitive (governed by bi-), indefinite	0	0	0	1	ae:v3:s002:023:pass1:attach:a6	ae:v3:s002:023:pass1:attach:a7		ae:v3:s002:023:pass1:attach:a6	2	2	0
ae:v3:s002:023:noun:15	2	23	15	q:2:23:15	مِثْلِهِ	مثل	م ث ل	NOUN_ABSTRACT	noun, abstract, genitive (governed by min), definite by pronoun suffix -hi	0	0	0	1	ae:v3:s002:023:pass1:attach:a7			ae:v3:s002:023:pass1:attach:a7	1	1	0
ae:v3:s002:023:noun:18	2	23	18	q:2:23:18	شُهَدَاءَكُمْ	شهداء	ش ه د	NOUN_CONCRETE	noun, concrete, accusative (direct object of udʿū), definite by possessive suffix -kum, broken plural of shahīd	0	0	0	0	ae:v3:s002:023:pass1:attach:a8	ae:v3:s002:023:pass1:attach:a9			2	2	0
ae:v3:s002:023:noun:20	2	23	20	q:2:23:20	دُونِ	دون	د و ن	NOUN_ABSTRACT	noun, abstract, genitive (governed by min), construct state (iḍāfa with Allāh)	0	1	0	1	ae:v3:s002:023:pass1:attach:a9	ae:v3:s002:023:pass1:attach:a10		ae:v3:s002:023:pass1:attach:a9	2	2	0
ae:v3:s002:023:noun:21	2	23	21	q:2:23:21	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (iḍāfa with dūn)	1	0	0	0	ae:v3:s002:023:pass1:attach:a10				1	1	0
ae:v3:s002:023:noun:24	2	23	24	q:2:23:24	صَادِقِينَ	صادق	ص د ق	NOUN_ACTIVE_PART	active participle (ism fāʿil), masculine plural, accusative (predicate of kāna), Form I	0	0	0	0	ae:v3:s002:023:pass1:attach:a11				1	1	0
ae:v3:s002:024:noun:10	2	24	10	q:2:24:10	النَّارَ	نار	ن و ر	NOUN_CONCRETE	noun, definite, accusative (object of ittaqū)	0	0	1	0	ae:v3:s002:024:pass1:attach:a1	ae:v3:s002:024:pass1:attach:a2	ae:v3:s002:024:pass1:attach:a2		2	2	0
ae:v3:s002:024:noun:12	2	24	12	q:2:24:12	وَقُودُهَا	وقود	و ق د	NOUN_CONCRETE	noun (verbal noun or noun of instrument), definite (pronoun suffix -hā), nominative (subject of nominal clause)	0	0	0	0		ae:v3:s002:024:pass1:attach:a3			1	1	0
ae:v3:s002:024:noun:13	2	24	13	q:2:24:13	النَّاسُ	ناس	أ ن س	NOUN_CONCRETE	noun, definite, nominative (predicate of nominal clause)	0	0	0	0	ae:v3:s002:024:pass1:attach:a3	ae:v3:s002:024:pass1:attach:a4			2	2	0
ae:v3:s002:024:noun:15	2	24	15	q:2:24:15	وَالْحِجَارَةُ	حجار	ح ج ر	NOUN_CONCRETE	noun, definite, nominative (coordinated predicate), broken plural of ḥajar	0	0	0	0	ae:v3:s002:024:pass1:attach:a4				1	1	0
ae:v3:s002:024:noun:18	2	24	18	q:2:24:18	لِلْكَافِرِينَ	كافر	ك ف ر	NOUN_ACTIVE_PART	noun (active participle), definite, genitive (after preposition li), masculine plural	0	0	0	1	ae:v3:s002:024:pass1:attach:a5			ae:v3:s002:024:pass1:attach:a5	1	1	0
ae:v3:s002:025:noun:7	2	25	7	q:2:25:7	الصَّالِحَاتِ	صالح	ص ل ح	NOUN_ACTIVE_PART	noun, active participle feminine plural, accusative (object of ʿamilū), definite with al-	0	0	0	0	ae:v3:s002:025:pass1:attach:a5				1	1	0
ae:v3:s002:025:noun:11	2	25	11	q:2:25:11	جَنَّاتٍ	جن	ج ن ن	NOUN_CONCRETE	noun, concrete, feminine plural, genitive (after anna or as subject of lahum-construction), indefinite	0	0	1	0	ae:v3:s002:025:pass1:attach:a6	ae:v3:s002:025:pass1:attach:a9	ae:v3:s002:025:pass1:attach:a9		2	2	0
ae:v3:s002:025:noun:14	2	25	14	q:2:25:14	تَحْتِهَا	تحت	ت ح ت	NOUN_ABSTRACT	noun, abstract (locative), genitive (after min), with feminine singular pronoun suffix -hā referring to jannāt	0	0	0	1	ae:v3:s002:025:pass1:attach:a10			ae:v3:s002:025:pass1:attach:a10	1	1	0
ae:v3:s002:025:noun:15	2	25	15	q:2:25:15	الْأَنْهَارُ	أنهار	ن ه ر	NOUN_CONCRETE	noun, concrete, broken plural of nahr, nominative (subject of tajrī), definite with al-	0	0	0	0	ae:v3:s002:025:pass1:attach:a11				1	1	0
ae:v3:s002:025:noun:16	2	25	16	q:2:25:16	كُلَّمَا	كل	ك ل ل	NOUN_ABSTRACT	"noun, abstract (temporal adverb), accusative; compound of kull + mā (every + what = ""every-time-that"")"	0	0	0	0	ae:v3:s002:025:pass1:attach:a12				1	1	0
ae:v3:s002:025:noun:20	2	25	20	q:2:25:20	ثَمَرَةٍ	ثمر	ث م ر	NOUN_CONCRETE	noun, concrete, feminine singular, genitive (after min), indefinite	0	0	0	1	ae:v3:s002:025:pass1:attach:a14			ae:v3:s002:025:pass1:attach:a14	1	1	0
ae:v3:s002:025:noun:21	2	25	21	q:2:25:21	رِزْقَاً	رزق	ر ز ق	GERUND	verbal noun (gerund/maṣdar), accusative (cognate accusative or ḥāl), indefinite; second r-z-q instance	0	0	0	0	ae:v3:s002:025:pass1:attach:a15				1	1	0
ae:v3:s002:025:noun:27	2	25	27	q:2:25:27	قَبْلُ	قبل	ق ب ل	NOUN_ABSTRACT	noun, abstract (temporal), genitive (after min) but built-form (mabnī) with ḍammah — cut off from iḍāfah	0	0	0	1	ae:v3:s002:025:pass1:attach:a18			ae:v3:s002:025:pass1:attach:a18	1	1	0
ae:v3:s002:025:noun:31	2	25	31	q:2:25:31	مُتَشَابِهَاً	متشابه	ش ب ه	NOUN_ACTIVE_PART	active participle, Form VI (tafāʿul pattern), masculine singular accusative, ḥāl (circumstantial)	0	0	0	0	ae:v3:s002:025:pass1:attach:a20				1	1	0
ae:v3:s002:025:noun:35	2	25	35	q:2:25:35	أَزْوَاجٌ	أزواج	ز و ج	NOUN_CONCRETE	noun, concrete, broken plural of zawj, nominative (subject), indefinite	0	0	1	0	ae:v3:s002:025:pass1:attach:a23	ae:v3:s002:025:pass1:attach:a21;ae:v3:s002:025:pass1:attach:a22;ae:v3:s002:025:pass1:attach:a24	ae:v3:s002:025:pass1:attach:a24		4	3	0
ae:v3:s002:025:noun:36	2	25	36	q:2:25:36	مُطَهَّرَةٌ	مطهر	ط ه ر	NOUN_PASSIVE_PART	passive participle, Form II (tafʿīl), feminine singular, nominative (adjective of azwāj), indefinite	0	0	0	0	ae:v3:s002:025:pass1:attach:a24				1	1	0
ae:v3:s002:025:noun:40	2	25	40	q:2:25:40	خَالِدُونَ	خالد	خ ل د	NOUN_ACTIVE_PART	active participle, Form I, masculine plural, nominative (predicate of hum-fīhā), definite by iḍāfah to subject	0	0	0	0	ae:v3:s002:025:pass1:attach:a26	ae:v3:s002:025:pass1:attach:a25			2	2	0
ae:v3:s002:026:noun:2	2	26	2	q:2:26:2	اللَّهَ	له	أ ل ه	NOUN_PROP	proper noun, accusative (ism ʾinna)	0	0	0	0	ae:v3:s002:026:pass1:attach:a1;ae:v3:s002:026:pass1:attach:a2				2	2	0
ae:v3:s002:026:noun:7	2	26	7	q:2:26:7	مَثَلَاً	مثل	م ث ل	NOUN_ABSTRACT	indefinite accusative noun (direct object of yaḍriba)	0	0	1	0	ae:v3:s002:026:pass1:attach:a4	ae:v3:s002:026:pass1:attach:a5;ae:v3:s002:026:pass1:attach:a6	ae:v3:s002:026:pass1:attach:a5		3	2	0
ae:v3:s002:026:noun:9	2	26	9	q:2:26:9	بَعُوضَةً	بعوض	ب ع ض	NOUN_CONCRETE	indefinite accusative noun (apposition to mathalan or badal)	0	0	0	0	ae:v3:s002:026:pass1:attach:a6	ae:v3:s002:026:pass1:attach:a7			2	2	0
ae:v3:s002:026:noun:20	2	26	20	q:2:26:20	الْحَقُّ	حق	ح ق ق	GERUND	definite nominative noun (predicate of ʾannahu)	0	0	0	0	ae:v3:s002:026:pass1:attach:a12	ae:v3:s002:026:pass1:attach:a13			2	2	0
ae:v3:s002:026:noun:22	2	26	22	q:2:26:22	رَبِّهِمْ	رب	ر ب ب	NOUN_CONCRETE	definite genitive noun with 3rd masc. plural possessive pronoun (object of min)	0	0	0	1	ae:v3:s002:026:pass1:attach:a13			ae:v3:s002:026:pass1:attach:a13	1	1	0
ae:v3:s002:026:noun:31	2	26	31	q:2:26:31	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative (subject/agent of ʾarāda)	0	0	0	0	ae:v3:s002:026:pass1:attach:a17				1	1	0
ae:v3:s002:026:noun:34	2	26	34	q:2:26:34	مَثَلَاً	مثل	م ث ل	NOUN_ABSTRACT	indefinite accusative noun (tamyīz / accusative of specification)	0	0	0	0	ae:v3:s002:026:pass1:attach:a19				1	1	0
ae:v3:s002:026:noun:37	2	26	37	q:2:26:37	كَثِيرَاً	كثير	ك ث ر	ADJ_QUALIT	indefinite accusative adjective (object/ḥāl or direct object of yuḍillu)	0	0	0	0	ae:v3:s002:026:pass1:attach:a21				1	1	0
ae:v3:s002:026:noun:41	2	26	41	q:2:26:41	كَثِيرَاً	كثير	ك ث ر	ADJ_QUALIT	indefinite accusative adjective (object of yahdī)	0	0	0	0	ae:v3:s002:026:pass1:attach:a24				1	1	0
ae:v3:s002:026:noun:47	2	26	47	q:2:26:47	الْفَاسِقِينَ	فاسق	ف س ق	NOUN_ACTIVE_PART	definite accusative active participle, masculine plural (object of exception)	0	0	0	0	ae:v3:s002:026:pass1:attach:a26				1	1	0
ae:v3:s002:027:noun:3	2	27	3	q:2:27:3	عَهْدَ	عهد	ع ه د	GERUND	verbal noun (maṣdar)/gerund, accusative (manṣūb), direct object of yanquḍūna; in iḍāfa with Allāh	0	1	0	0	ae:v3:s002:027:pass1:attach:a1	ae:v3:s002:027:pass1:attach:a2			2	2	0
ae:v3:s002:027:noun:4	2	27	4	q:2:27:4	اللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive (majrūr), second term of iḍāfa with ʿahda	1	0	0	0	ae:v3:s002:027:pass1:attach:a2				1	1	0
ae:v3:s002:027:noun:6	2	27	6	q:2:27:6	بَعْدِ	بعد	ب ع د	NOUN_ABSTRACT	noun of time, genitive (majrūr) governed by min; in iḍāfa with mīthāqihī	0	1	0	1	ae:v3:s002:027:pass1:attach:a3	ae:v3:s002:027:pass1:attach:a4		ae:v3:s002:027:pass1:attach:a3	2	2	0
ae:v3:s002:027:noun:7	2	27	7	q:2:27:7	مِيثَاقِهِ	ميثاق	و ث ق	NOUN_ABSTRACT	noun, genitive (majrūr), second term of iḍāfa with baʿdi; pronoun suffix -hī refers back to ʿahd; mīfʿāl pattern (instrument noun)	1	0	0	0	ae:v3:s002:027:pass1:attach:a4				1	1	0
ae:v3:s002:027:noun:12	2	27	12	q:2:27:12	اللَّهُ	له	أ ل ه	NOUN_PROP	proper noun, nominative (marfūʿ), subject (fāʿil) of amara; second occurrence in the ayah (first = word 4 in genitive)	0	0	0	0	ae:v3:s002:027:pass1:attach:a7				1	1	0
ae:v3:s002:027:noun:19	2	27	19	q:2:27:19	الْأَرْضِ	أرض	أ ر ض	NOUN_CONCRETE	noun, genitive (majrūr) governed by fī; definite with al-; 461 Quranic occurrences, exclusively NOUN_CONCRETE	0	0	0	1	ae:v3:s002:027:pass1:attach:a11			ae:v3:s002:027:pass1:attach:a11	1	1	0
ae:v3:s002:027:noun:22	2	27	22	q:2:27:22	الْخَاسِرُونَ	خاسر	خ س ر	NOUN_ACTIVE_PART	active participle, masculine plural, nominative (marfūʿ), predicate (khabar) of ulāʾika; definite with al-	0	0	0	0	ae:v3:s002:027:pass1:attach:a12				1	1	0
ae:v3:s002:028:noun:4	2	28	4	q:2:28:4	بِاللَّهِ	له	أ ل ه	NOUN_PROP	proper noun, genitive case (governed by bi-)	0	0	0	1	ae:v3:s002:028:pass1:attach:a2			ae:v3:s002:028:pass1:attach:a2	1	1	0
ae:v3:s002:028:noun:7	2	28	7	q:2:28:7	أَمْوَاتَاً	أموات	م و ت	ADJ_QUALIT	broken plural adjective (afʿāl pattern), accusative indefinite, predicate of kāna	0	0	0	0	ae:v3:s002:028:pass1:attach:a3				1	1	0
ae:v3:s002:029:noun:7	2	29	7	q:2:29:7	الْأَرْضِ	أرض	أ ر ض	NOUN_CONCRETE	definite noun, genitive case (majrūr by fī), feminine	0	0	0	1	ae:v3:s002:029:pass1:attach:a5			ae:v3:s002:029:pass1:attach:a5	1	1	0
ae:v3:s002:029:noun:8	2	29	8	q:2:29:8	جَمِيعَاً	جميع	ج م ع	NOUN_ABSTRACT	accusative indefinite, ḥāl (circumstantial adverb) modifying mā	0	0	0	0	ae:v3:s002:029:pass1:attach:a6				1	1	0
ae:v3:s002:029:noun:12	2	29	12	q:2:29:12	السَّمَاءِ	سماء	س م و	NOUN_CONCRETE	definite noun, genitive case (majrūr by ilā), feminine singular	0	0	0	1	ae:v3:s002:029:pass1:attach:a8			ae:v3:s002:029:pass1:attach:a8	1	1	0
ae:v3:s002:029:noun:15	2	29	15	q:2:29:15	سَبْعَ	سبع	س ب ع	NOUN_NUM	cardinal number, accusative (badal from or second mafʿūl of sawwā, or tamyīz-adjacent)	0	1	0	0	ae:v3:s002:029:pass1:attach:a10	ae:v3:s002:029:pass1:attach:a11			2	2	0
ae:v3:s002:029:noun:16	2	29	16	q:2:29:16	سَمَاوَاتٍ	سماو	س م و	NOUN_CONCRETE	indefinite noun, genitive (tamyīz or muḍāf ilayhi of sabʿa), feminine plural	1	0	0	0	ae:v3:s002:029:pass1:attach:a11				1	1	0
ae:v3:s002:029:noun:20	2	29	20	q:2:29:20	بِكُلِّ	كل	ك ل ل	NOUN_ABSTRACT	noun of totality, genitive (majrūr by bāʾ), muḍāf (construct state)	0	1	0	1	ae:v3:s002:029:pass1:attach:a12	ae:v3:s002:029:pass1:attach:a13		ae:v3:s002:029:pass1:attach:a12	2	2	0
ae:v3:s002:029:noun:21	2	29	21	q:2:29:21	شَيْءٍ	شيء	ش ي ء	NOUN_ABSTRACT	indefinite noun, genitive (muḍāf ilayhi of kull), masculine	1	0	0	0	ae:v3:s002:029:pass1:attach:a13				1	1	0
ae:v3:s002:029:noun:22	2	29	22	q:2:29:22	عَلِيمٌ	عليم	ع ل م	ADJ_QUALIT	intensive adjective (ṣīghat mubālagha, faʿīl pattern), nominative (khabar of huwa), indefinite	0	0	0	0	ae:v3:s002:029:pass1:attach:a14	ae:v3:s002:029:pass1:attach:a12			2	2	0
ae:v3:s002:030:noun:4	2	30	4	q:2:30:4	رَبُّكَ	رب	ر ب ب	NOUN_CONCRETE	noun, nominative (agent of qāla), with 2nd person masc. sing. possessive pronoun	0	0	0	0	ae:v3:s002:030:pass1:attach:a2				1	1	0
ae:v3:s002:030:noun:6	2	30	6	q:2:30:6	لِلْمَلَائِكَةِ	ملائك	م ل ك	NOUN_CONCRETE	noun, genitive (governed by li), definite with al-, broken plural	0	0	0	1	ae:v3:s002:030:pass1:attach:a3			ae:v3:s002:030:pass1:attach:a3	1	1	0
ae:v3:s002:030:noun:8	2	30	8	q:2:30:8	جَاعِلٌ	جاعل	ج ع ل	NOUN_ACTIVE_PART	active participle, nominative (predicate of inna), Form I, indefinite	0	0	0	0	ae:v3:s002:030:pass1:attach:a6	ae:v3:s002:030:pass1:attach:a7;ae:v3:s002:030:pass1:attach:a8			3	3	0
ae:v3:s002:030:noun:10	2	30	10	q:2:30:10	الْأَرْضِ	أرض	أ ر ض	NOUN_CONCRETE	noun, genitive (governed by fī), definite	0	0	0	1	ae:v3:s002:030:pass1:attach:a7			ae:v3:s002:030:pass1:attach:a7	1	1	0
ae:v3:s002:030:noun:11	2	30	11	q:2:30:11	خَلِيفَةً	خليف	خ ل ف	ADJ_QUALIT	noun (faʿīla pattern), accusative (object of jāʿil), indefinite	0	0	0	0	ae:v3:s002:030:pass1:attach:a8				1	1	0
ae:v3:s002:030:noun:20	2	30	20	q:2:30:20	الدِّمَاءَ	دماء	د م ي	NOUN_CONCRETE	noun, accusative (object of yasfiku), definite, broken plural	0	0	0	0	ae:v3:s002:030:pass1:attach:a15				1	1	0
ae:v3:s002:030:noun:25	2	30	25	q:2:30:25	بِحَمْدِكَ	حمد	ح م د	GERUND	verbal noun (maṣdar), genitive (governed by bi), with 2nd masc. sing. possessive pronoun	0	0	0	1	ae:v3:s002:030:pass1:attach:a17			ae:v3:s002:030:pass1:attach:a17	1	1	0
ae:v3:s002:031:noun:3	2	31	3	q:2:31:3	آدَمَ	آدم	أ د م	NOUN_PROP_FOREIGN	proper noun, foreign origin, accusative (first object of ʿallama), diptote	0	0	0	0	ae:v3:s002:031:pass1:attach:a1				1	1	0
ae:v3:s002:031:noun:4	2	31	4	q:2:31:4	الْأَسْمَاءَ	أسماء	س م و	NOUN_ABSTRACT	noun, broken plural of ism, definite with al-, accusative (second object of ʿallama)	0	0	0	0	ae:v3:s002:031:pass1:attach:a2	ae:v3:s002:031:pass1:attach:a3			2	2	0
ae:v3:s002:031:noun:5	2	31	5	q:2:31:5	كُلَّهَا	كل	ك ل ل	NOUN_ABSTRACT	noun of totality, accusative (tawkīd/emphasis for al-asmāʾ), with feminine singular pronoun -hā referring to al-asmāʾ	0	0	0	0	ae:v3:s002:031:pass1:attach:a3				1	1	0
ae:v3:s002:031:noun:9	2	31	9	q:2:31:9	الْمَلَائِكَةِ	ملائك	م ل ك	NOUN_CONCRETE	noun, broken plural of malak, definite with al-, genitive (governed by ʿalā)	0	0	0	1	ae:v3:s002:031:pass1:attach:a5			ae:v3:s002:031:pass1:attach:a5	1	1	0
ae:v3:s002:031:noun:14	2	31	14	q:2:31:14	بِأَسْمَاءِ	أسماء	س م و	NOUN_ABSTRACT	noun, broken plural of ism, genitive (governed by bi-), in iḍāfa with hāʾulāʾi	0	1	0	1	ae:v3:s002:031:pass1:attach:a8	ae:v3:s002:031:pass1:attach:a9		ae:v3:s002:031:pass1:attach:a8	2	2	0
ae:v3:s002:031:noun:18	2	31	18	q:2:31:18	صَادِقِينَ	صادق	ص د ق	NOUN_ACTIVE_PART	active participle, masculine plural, genitive (predicate of kāna in conditional), indefinite	0	0	0	0	ae:v3:s002:031:pass1:attach:a10				1	1	0
ae:v3:s002:032:noun:2	2	32	2	q:2:32:2	سُبْحَانَكَ	سبحان	س ب ح	GERUND	maṣdar (verbal noun) in accusative as mafʿūl muṭlaq, with 2ms pronoun suffix -ka	0	0	0	0	ae:v3:s002:032:pass1:attach:a1				1	1	0
ae:v3:s002:032:noun:4	2	32	4	q:2:32:4	عِلْمَ	علم	ع ل م	GERUND	maṣdar/verbal noun, accusative (ism lā = subject of categorical negation), indefinite	0	0	0	0	ae:v3:s002:032:pass1:attach:a2	ae:v3:s002:032:pass1:attach:a3;ae:v3:s002:032:pass1:attach:a4			3	3	0
ae:v3:s002:032:noun:11	2	32	11	q:2:32:11	الْعَلِيمُ	عليم	ع ل م	NOUN_PROP	ṣifa mushabbaha / intensive adjective (faʿīl pattern), nominative as khabar inna, definite with al-	0	0	0	0	ae:v3:s002:032:pass1:attach:a8				1	1	0
ae:v3:s002:032:noun:12	2	32	12	q:2:32:12	الْحَكِيمُ	حكيم	ح ك م	NOUN_PROP	ṣifa mushabbaha / intensive adjective (faʿīl pattern), nominative as second khabar inna, definite with al-	0	0	0	0	ae:v3:s002:032:pass1:attach:a9				1	1	0
ae:v3:s002:033:noun:3	2	33	3	q:2:33:3	يَاآدَمُ	آدم	أ د م	NOUN_PROP_FOREIGN	Proper noun, foreign/name form, vocative with ḍamma	0	0	0	0	ae:v3:s002:033:pass1:attach:a1				1	1	0
ae:v3:s002:033:noun:6	2	33	6	q:2:33:6	بِأَسْمَائِهِمْ	أسمائ	س م و	NOUN_ABSTRACT	Plural noun in genitive after bi, with 3mp possessive suffix -him	0	0	0	1	ae:v3:s002:033:pass1:attach:a4			ae:v3:s002:033:pass1:attach:a4	1	1	0
