unit_id	source_pass	source_rtype	source_local_id	sura	ayah	relation	status	confidence	evidence	reason	dep_wid	dep_unit_id	dep_surface	dep_root_norm	dep_form_tag	dep_part	head_wid	head_unit_id	head_surface	head_root_norm	head_form_tag	head_part	obj_type	prep_base	prep_wid	prep_unit_id	dep_start_wid	dep_end_wid	context	dep_clause_raw	dep_clause_unit_ids	head_clause_raw	head_clause_unit_ids	choice_set_raw	choice_relation
ae:v3:s002:008:pass1:attach:a10	pass1	ATTACH	a10	2	8	predication	strongly_licensed	high	local_syntax	بِمُؤْمِنِينَ is the negated predicate of هُم.	17	q:2:8:17	بِمُؤْمِنِينَ	أ م ن	NOUN_ACTIVE_PART		15	q:2:8:15	هُمْ		PRON														
ae:v3:s002:009:pass1:attach:a1	pass1	ATTACH	a1	2	9	direct_object	syntactically_forced	high	case_government;local_syntax	ٱللَّهَ is the accusative object of يُخَٰدِعُونَ.	2	q:2:9:2	اللَّهَ	أ ل ه	NOUN_PROP		1	q:2:9:1	يُخَادِعُونَ	خ د ع	IV		explicit												
ae:v3:s002:009:pass1:attach:a2	pass1	ATTACH	a2	2	9	conjoined	strongly_licensed	high	parallelism;local_syntax	ٱلَّذِينَ is coordinated with ٱللَّهَ as another object of يُخَٰدِعُونَ.	4	q:2:9:4	وَالَّذِينَ	ل ل ذ	REL_PRON		2	q:2:9:2	اللَّهَ	أ ل ه	NOUN_PROP														
ae:v3:s002:009:pass1:attach:a3	pass1	ATTACH	a3	2	9	direct_object	syntactically_forced	high	case_government;local_syntax	أَنفُسَهُمْ is the evacuated-exception object of يَخْدَعُونَ after إِلَّآ.	10	q:2:9:10	أَنْفُسَهُمْ	ن ف س	NOUN_ABSTRACT		8	q:2:9:8	يَخْدَعُونَ	خ د ع	IV		explicit						exception						
ae:v3:s002:009:pass1:attach:a4	pass1	ATTACH	a4	2	9	direct_object	strongly_licensed	high	case_government;parallelism	ٱلَّذِينَ is also governed as the coordinated object of يُخَٰدِعُونَ.	4	q:2:9:4	وَالَّذِينَ	ل ل ذ	REL_PRON		1	q:2:9:1	يُخَادِعُونَ	خ د ع	IV		explicit												
ae:v3:s002:009:pass1:attach:a5	pass1	ATTACH	a5	2	9	idafa	syntactically_forced	high	morphology;local_syntax	The suffix هُمْ in أَنفُسَهُمْ is the genitive possessor of أَنفُسَ.	10	q:2:9:10				possessive_suffix	10	q:2:9:10	أَنْفُسَهُمْ	ن ف س	NOUN_ABSTRACT	whole_word													
ae:v3:s002:009:pass1:attach:a6	pass1	ATTACH	a6	2	9	conjoined	strongly_licensed	high	parallelism;local_syntax	يَشْعُرُونَ is coordinated with يَخْدَعُونَ as the second negated predicate.	13	q:2:9:13	يَشْعُرُونَ	ش ع ر	IV		8	q:2:9:8	يَخْدَعُونَ	خ د ع	IV														
ae:v3:s002:010:pass1:attach:a1	pass1	ATTACH	a1	2	10	prep_complement	syntactically_forced	high	case_government;local_syntax	قُلُوبِهِم is governed by فِى in the fronted predicate of مَّرَضٌ.	2	q:2:10:2	قُلُوبِهِمْ	ق ل ب	NOUN_CONCRETE		3	q:2:10:3	مَرَضٌ	م ر ض	GERUND			فِي	1	q:2:10:1									
ae:v3:s002:010:pass1:attach:a2	pass1	ATTACH	a2	2	10	predication	strongly_licensed	high	local_syntax	فِى قُلُوبِهِم predicates the location of مَّرَضٌ.	2	q:2:10:2	قُلُوبِهِمْ	ق ل ب	NOUN_CONCRETE		3	q:2:10:3	مَرَضٌ	م ر ض	GERUND														
ae:v3:s002:010:pass1:attach:a3	pass1	ATTACH	a3	2	10	direct_object	syntactically_forced	high	morphology;local_syntax	The suffix هُمُ in زَادَهُمُ is the first object after the verb stem.	5	q:2:10:5				object_suffix	5	q:2:10:5	فَزَادَهُمُ	ز و د	PV		clitic												
ae:v3:s002:010:pass1:attach:a4	pass1	ATTACH	a4	2	10	subject	syntactically_forced	high	case_government;word_order	ٱللَّهُ is the nominative explicit subject of زَادَ.	6	q:2:10:6	اللَّهُ	أ ل ه	NOUN_PROP		5	q:2:10:5	فَزَادَهُمُ	ز و د	PV														
ae:v3:s002:010:pass1:attach:a5	pass1	ATTACH	a5	2	10	direct_object	strongly_licensed	high	case_government;local_syntax	مَرَضًا is the explicit accusative second object of زَادَ.	7	q:2:10:7	مَرَضَاً	م ر ض	GERUND		5	q:2:10:5	فَزَادَهُمُ	ز و د	PV		explicit												
ae:v3:s002:010:pass1:attach:a6	pass1	ATTACH	a6	2	10	prep_complement	syntactically_forced	high	case_government;local_syntax	The pronoun in لَهُمْ is governed by لَ in the fronted predicate of عَذَابٌ.	9	q:2:10:9				pronoun_suffix	10	q:2:10:10	عَذَابٌ	ع ذ ب	NOUN_ABSTRACT			لـ	9	q:2:10:9									
ae:v3:s002:010:pass1:attach:a7	pass1	ATTACH	a7	2	10	predication	strongly_licensed	high	local_syntax	لَهُمْ predicates assignment of عَذَابٌ.	9	q:2:10:9	وَلَهُمْ	و ل ي	PREP		10	q:2:10:10	عَذَابٌ	ع ذ ب	NOUN_ABSTRACT														
ae:v3:s002:010:pass1:attach:a8	pass1	ATTACH	a8	2	10	adjective	strongly_licensed	high	agreement;local_syntax	أَلِيمٌ agrees with and modifies عَذَابٌ.	11	q:2:10:11	أَلِيمٌ	أ ل م	ADJ_QUALIT		10	q:2:10:10	عَذَابٌ	ع ذ ب	NOUN_ABSTRACT														
ae:v3:s002:010:pass1:attach:a9	pass1	ATTACH	a9	2	10	prep_complement	syntactically_forced	high	case_government;local_syntax	مَا is governed by بِ as the reason complement attached to عَذَابٌ.	13	q:2:10:13	بِمَا		REL_PRON		10	q:2:10:10	عَذَابٌ	ع ذ ب	NOUN_ABSTRACT			بـ	12	q:2:10:12									
ae:v3:s002:010:pass1:attach:a10	pass1	ATTACH	a10	2	10	kana_predicate	syntactically_forced	high	local_syntax	يَكْذِبُونَ is the predicate of كَانُوا۟.	15	q:2:10:15	يَكْذِبُونَ	ك ذ ب	IV		14	q:2:10:14	كَانُوا	ك و ن	PV														
ae:v3:s002:010:pass1:attach:a11	pass1	ATTACH	a11	2	10	idafa	syntactically_forced	high	morphology;local_syntax	The suffix هِمْ in قُلُوبِهِم is the genitive possessor of قُلُوبِ.	2	q:2:10:2				possessive_suffix	2	q:2:10:2	قُلُوبِهِمْ	ق ل ب	NOUN_CONCRETE	whole_word													
ae:v3:s002:011:pass1:attach:a1	pass1	ATTACH	a1	2	11	prep_complement	syntactically_forced	high	case_government;local_syntax	هُمْ is governed by لَ as the addressee complement of قِيلَ.	5	q:2:11:5	لَهُمْ		PRON		3	q:2:11:3	قِيلَ	ق و ل	PV_PASS			لـ	4	q:2:11:4									
ae:v3:s002:011:pass1:attach:a2	pass1	ATTACH	a2	2	11	quoted_complement	syntactically_forced	high	local_syntax	لَا تُفْسِدُوا فِي ٱلْأَرْضِ is the direct utterance of قِيلَ, while لَهُمْ stays outside the quote.	6	q:2:11:6	لَا		NEG_PART		3	q:2:11:3	قِيلَ	ق و ل	PV_PASS						6	9		c2	ae:v3:s002:011:pass1:clause:c2				
ae:v3:s002:011:pass1:attach:a3	pass1	ATTACH	a3	2	11	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلْأَرْضِ is governed by فِى as the locative complement of تُفْسِدُوا.	9	q:2:11:9	الْأَرْضِ	أ ر ض	NOUN_CONCRETE		7	q:2:11:7	تُفْسِدُوا	ف س د	IV			فِي	8	q:2:11:8									
ae:v3:s002:011:pass1:attach:a4	pass1	ATTACH	a4	2	11	quoted_complement	syntactically_forced	high	local_syntax	إِنَّمَا نَحْنُ مُصْلِحُونَ is the full quoted answer governed by قَالُوا.	11	q:2:11:11	إِنَّمَا	إ ن م ا	KAAFA_MAKFOUFA		10	q:2:11:10	قَالُوا	ق و ل	PV						11	13		c4	ae:v3:s002:011:pass1:clause:c4				
ae:v3:s002:011:pass1:attach:a5	pass1	ATTACH	a5	2	11	predication	strongly_licensed	high	agreement;local_syntax	مُصْلِحُونَ predicates the claim about نَحْنُ inside the quote.	13	q:2:11:13	مُصْلِحُونَ	ص ل ح	NOUN_ACTIVE_PART		12	q:2:11:12	نَحْنُ		PRON														
ae:v3:s002:011:pass1:attach:a6	pass1	ATTACH	a6	2	11	adverbial	strongly_licensed	high	local_syntax	إِذَا قِيلَ لَهُمْ sets the temporal condition for قَالُوا.	2	q:2:11:2	وَإِذَا	أ ذ ي	ADV		10	q:2:11:10	قَالُوا	ق و ل	PV									c1	ae:v3:s002:011:pass1:clause:c1				
ae:v3:s002:012:pass1:attach:a1	pass1	ATTACH	a1	2	12	particle_complement	syntactically_forced	high	morphology;local_syntax	The هُمْ suffix in إِنَّهُمْ is the governed ism of إِنَّ.	2	q:2:12:2				pronoun_suffix	2	q:2:12:2				particle_segment													
ae:v3:s002:012:pass1:attach:a2	pass1	ATTACH	a2	2	12	apposition	strongly_licensed	high	local_syntax	هُمُ reinforces and separates the pronoun in إِنَّهُمْ before the predicate.	3	q:2:12:3	هُمُ		PRON		2	q:2:12:2	إِنَّهُمْ		ANNUL_PART														
ae:v3:s002:012:pass1:attach:a3	pass1	ATTACH	a3	2	12	predication	syntactically_forced	high	local_syntax;agreement	ٱلْمُفْسِدُونَ is the khabar of إِنَّهُمْ.	4	q:2:12:4	الْمُفْسِدُونَ	ف س د	NOUN_ACTIVE_PART		2	q:2:12:2	إِنَّهُمْ		ANNUL_PART														
ae:v3:s002:012:pass1:attach:a4	pass1	ATTACH	a4	2	12	conjoined	strongly_licensed	high	local_syntax	يَشْعُرُونَ is joined adversatively to ٱلْمُفْسِدُونَ by وَلَٰكِن.	8	q:2:12:8	يَشْعُرُونَ	ش ع ر	IV		4	q:2:12:4	الْمُفْسِدُونَ	ف س د	NOUN_ACTIVE_PART														
ae:v3:s002:013:pass1:attach:a1	pass1	ATTACH	a1	2	13	prep_complement	syntactically_forced	high	case_government;local_syntax	هُمْ is governed by لَ as the addressee complement of قِيلَ.	5	q:2:13:5	لَهُمْ		PRON		3	q:2:13:3	قِيلَ	ق و ل	PV_PASS			لـ	4	q:2:13:4									
ae:v3:s002:013:pass1:attach:a2	pass1	ATTACH	a2	2	13	quoted_complement	syntactically_forced	high	local_syntax	ءَامِنُوا كَمَا ءَامَنَ ٱلنَّاسُ is the uttered command governed by قِيلَ.	6	q:2:13:6	آمِنُوا	أ م ن	CV		3	q:2:13:3	قِيلَ	ق و ل	PV_PASS						6	10		c2	ae:v3:s002:013:pass1:clause:c2				
ae:v3:s002:013:pass1:attach:a3	pass1	ATTACH	a3	2	13	prep_complement	strongly_licensed	high	case_government;local_syntax	مَا with ءَامَنَ ٱلنَّاسُ is governed by كَ as the comparative complement of ءَامِنُوا.	8	q:2:13:8	كَمَا		REL_PRON		6	q:2:13:6	آمِنُوا	أ م ن	CV			كـ	7	q:2:13:7	8	10		c3	ae:v3:s002:013:pass1:clause:c3				
ae:v3:s002:013:pass1:attach:a4	pass1	ATTACH	a4	2	13	subject	syntactically_forced	high	agreement;word_order	ٱلنَّاسُ is the explicit subject of ءَامَنَ.	10	q:2:13:10	النَّاسُ	أ ن س	NOUN_CONCRETE		9	q:2:13:9	آمَنَ	أ م ن	PV														
ae:v3:s002:013:pass1:attach:a5	pass1	ATTACH	a5	2	13	quoted_complement	syntactically_forced	high	local_syntax	أَنُؤْمِنُ كَمَا ءَامَنَ ٱلسُّفَهَاءُ is the full quoted question governed by قَالُوا.	12	q:2:13:12	أَنُؤْمِنُ	أ م ن	IV		11	q:2:13:11	قَالُوا	ق و ل	PV						12	16		c5	ae:v3:s002:013:pass1:clause:c5				
ae:v3:s002:013:pass1:attach:a6	pass1	ATTACH	a6	2	13	prep_complement	strongly_licensed	high	case_government;local_syntax	مَا with ءَامَنَ ٱلسُّفَهَاءُ is governed by كَ as the comparative complement of أَنُؤْمِنُ.	14	q:2:13:14	كَمَا		REL_PRON		12	q:2:13:12	أَنُؤْمِنُ	أ م ن	IV			كـ	13	q:2:13:13	14	16		c6	ae:v3:s002:013:pass1:clause:c6				
ae:v3:s002:013:pass1:attach:a7	pass1	ATTACH	a7	2	13	subject	syntactically_forced	high	agreement;word_order	ٱلسُّفَهَاءُ is the explicit subject of ءَامَنَ.	16	q:2:13:16	السُّفَهَاءُ	س ف ه	ADJ_QUALIT		15	q:2:13:15	آمَنَ	أ م ن	PV														
ae:v3:s002:013:pass1:attach:a8	pass1	ATTACH	a8	2	13	particle_complement	syntactically_forced	high	morphology;local_syntax	The هُمْ suffix in إِنَّهُمْ is the governed ism of إِنَّ.	18	q:2:13:18				pronoun_suffix	18	q:2:13:18				particle_segment													
ae:v3:s002:013:pass1:attach:a9	pass1	ATTACH	a9	2	13	apposition	strongly_licensed	high	local_syntax	هُمُ reinforces and separates the pronoun in إِنَّهُمْ before the predicate.	19	q:2:13:19	هُمُ		PRON		18	q:2:13:18	إِنَّهُمْ		ANNUL_PART														
ae:v3:s002:013:pass1:attach:a10	pass1	ATTACH	a10	2	13	predication	syntactically_forced	high	local_syntax;agreement	ٱلسُّفَهَاءُ is the khabar of إِنَّهُمْ.	20	q:2:13:20	السُّفَهَاءُ	س ف ه	ADJ_QUALIT		18	q:2:13:18	إِنَّهُمْ		ANNUL_PART														
ae:v3:s002:013:pass1:attach:a11	pass1	ATTACH	a11	2	13	conjoined	strongly_licensed	high	local_syntax	يَعْلَمُونَ is joined adversatively to ٱلسُّفَهَاءُ by وَلَٰكِن.	24	q:2:13:24	يَعْلَمُونَ	ع ل م	IV		20	q:2:13:20	السُّفَهَاءُ	س ف ه	ADJ_QUALIT														
ae:v3:s002:013:pass1:attach:a12	pass1	ATTACH	a12	2	13	adverbial	strongly_licensed	high	local_syntax	إِذَا قِيلَ لَهُمْ sets the temporal condition for قَالُوا.	2	q:2:13:2	وَإِذَا	أ ذ ي	ADV		11	q:2:13:11	قَالُوا	ق و ل	PV									c1	ae:v3:s002:013:pass1:clause:c1				
ae:v3:s002:014:pass1:attach:a1	pass1	ATTACH	a1	2	14	direct_object	syntactically_forced	high	local_syntax;word_order	ٱلَّذِينَ ءَامَنُوا is the explicit object met by لَقُوا.	4	q:2:14:4	الَّذِينَ	ل ل ذ	REL_PRON		3	q:2:14:3	لَقُوا	ل ق ي	PV		explicit				4	5		c2	ae:v3:s002:014:pass1:clause:c2				
ae:v3:s002:014:pass1:attach:a2	pass1	ATTACH	a2	2	14	quoted_complement	syntactically_forced	high	local_syntax	ءَامَنَّا is the direct utterance governed by قَالُوا.	7	q:2:14:7	آمَنَّا	أ م ن	PV		6	q:2:14:6	قَالُوا	ق و ل	PV						7	7		c4	ae:v3:s002:014:pass1:clause:c4				
ae:v3:s002:014:pass1:attach:a3	pass1	ATTACH	a3	2	14	prep_complement	syntactically_forced	high	case_government;local_syntax	شَيَاطِينِهِمْ is governed by إِلَى as the complement of خَلَوْا.	12	q:2:14:12	شَيَاطِينِهِمْ	ش ط ن	NOUN_CONCRETE		10	q:2:14:10	خَلَوْا	خ ل و	PV			إِلَى	11	q:2:14:11									
ae:v3:s002:014:pass1:attach:a4	pass1	ATTACH	a4	2	14	idafa	syntactically_forced	high	morphology	The هِمْ suffix is the possessive mudaf ilayh of شَيَاطِينِ.	12	q:2:14:12				possessive_suffix	12	q:2:14:12	شَيَاطِينِهِمْ	ش ط ن	NOUN_CONCRETE														
ae:v3:s002:014:pass1:attach:a5	pass1	ATTACH	a5	2	14	quoted_complement	syntactically_forced	high	local_syntax	إِنَّا مَعَكُمْ إِنَّمَا نَحْنُ مُسْتَهْزِئُونَ is the full utterance governed by قَالُوا.	14	q:2:14:14	إِنَّا		INF_ANNUL_PART		13	q:2:14:13	قَالُوا	ق و ل	PV						14	18		c7;c8	ae:v3:s002:014:pass1:clause:c7;ae:v3:s002:014:pass1:clause:c8				
ae:v3:s002:014:pass1:attach:a6	pass1	ATTACH	a6	2	14	particle_complement	syntactically_forced	high	morphology;local_syntax	The نَا suffix in إِنَّا is the governed ism of إِنَّ.	14	q:2:14:14				pronoun_suffix	14	q:2:14:14				particle_segment													
ae:v3:s002:014:pass1:attach:a7	pass1	ATTACH	a7	2	14	predication	syntactically_forced	high	local_syntax	مَعَكُمْ is the khabar of إِنَّا.	15	q:2:14:15	مَعَكُمْ	م ع ع	ADV		14	q:2:14:14	إِنَّا		INF_ANNUL_PART														
ae:v3:s002:014:pass1:attach:a8	pass1	ATTACH	a8	2	14	idafa	syntactically_forced	high	morphology	The كُمْ suffix is the possessive complement of مَعَ.	15	q:2:14:15				possessive_suffix	15	q:2:14:15	مَعَكُمْ	م ع ع	ADV														
ae:v3:s002:014:pass1:attach:a9	pass1	ATTACH	a9	2	14	predication	strongly_licensed	high	agreement;local_syntax	مُسْتَهْزِئُونَ predicates the restricted claim about نَحْنُ.	18	q:2:14:18	مُسْتَهْزِئُونَ	ه ز أ	NOUN_ACTIVE_PART		17	q:2:14:17	نَحْنُ		PRON														
ae:v3:s002:014:pass1:attach:a10	pass1	ATTACH	a10	2	14	adverbial	strongly_licensed	high	local_syntax	إِذَا لَقُوا sets the temporal condition for قَالُوا.	2	q:2:14:2	وَإِذَا	أ ذ ي	ADV		6	q:2:14:6	قَالُوا	ق و ل	PV									c1	ae:v3:s002:014:pass1:clause:c1				
ae:v3:s002:014:pass1:attach:a11	pass1	ATTACH	a11	2	14	adverbial	strongly_licensed	high	local_syntax	إِذَا خَلَوْا sets the temporal condition for the second قَالُوا.	9	q:2:14:9	وَإِذَا	أ ذ ي	ADV		13	q:2:14:13	قَالُوا	ق و ل	PV									c5	ae:v3:s002:014:pass1:clause:c5				
ae:v3:s002:015:pass1:attach:a1	pass1	ATTACH	a1	2	15	subject	syntactically_forced	high	agreement;word_order	ٱللَّهُ is the explicit subject of يَسْتَهْزِئُ.	1	q:2:15:1	اللَّهُ	أ ل ه	NOUN_PROP		2	q:2:15:2	يَسْتَهْزِئُ	ه ز أ	IV														
ae:v3:s002:015:pass1:attach:a2	pass1	ATTACH	a2	2	15	prep_complement	syntactically_forced	high	case_government;local_syntax	هِمْ is governed by بِ as the complement of يَسْتَهْزِئُ.	4	q:2:15:4	بِهِمْ		PRON		2	q:2:15:2	يَسْتَهْزِئُ	ه ز أ	IV			بـ	3	q:2:15:3									
ae:v3:s002:015:pass1:attach:a3	pass1	ATTACH	a3	2	15	conjoined	strongly_licensed	high	local_syntax	يَمُدُّ is coordinated with يَسْتَهْزِئُ by وَ.	6	q:2:15:6	وَيَمُدُّهُمْ	م د د	IV		2	q:2:15:2	يَسْتَهْزِئُ	ه ز أ	IV														
ae:v3:s002:015:pass1:attach:a4	pass1	ATTACH	a4	2	15	subject	strongly_licensed	high	agreement;local_syntax	ٱللَّهُ is the shared explicit subject of يَمُدُّ.	1	q:2:15:1	اللَّهُ	أ ل ه	NOUN_PROP		6	q:2:15:6	وَيَمُدُّهُمْ	م د د	IV														
ae:v3:s002:015:pass1:attach:a5	pass1	ATTACH	a5	2	15	direct_object	syntactically_forced	high	morphology;local_syntax	The هُمْ suffix after يَمُدُّ is the object pronoun of the verb.	6	q:2:15:6				object_suffix	6	q:2:15:6	وَيَمُدُّهُمْ	م د د	IV		clitic												
ae:v3:s002:015:pass1:attach:a6	pass1	ATTACH	a6	2	15	prep_complement	syntactically_forced	high	case_government;local_syntax	طُغْيَانِهِمْ is governed by فِي as the domain of يَمُدُّهُمْ.	8	q:2:15:8	طُغْيَانِهِمْ	ط غ ي	GERUND		6	q:2:15:6	وَيَمُدُّهُمْ	م د د	IV			فِي	7	q:2:15:7									
ae:v3:s002:015:pass1:attach:a7	pass1	ATTACH	a7	2	15	idafa	syntactically_forced	high	morphology	The هِمْ suffix is the possessive mudaf ilayh of طُغْيَانِ.	8	q:2:15:8				possessive_suffix	8	q:2:15:8	طُغْيَانِهِمْ	ط غ ي	GERUND														
ae:v3:s002:015:pass1:attach:a8	pass1	ATTACH	a8	2	15	circumstantial	strongly_licensed	high	local_syntax	يَعْمَهُونَ describes their state while ٱللَّهُ يَمُدُّهُمْ.	9	q:2:15:9	يَعْمَهُونَ	ع م ه	IV		6	q:2:15:6	وَيَمُدُّهُمْ	م د د	IV									c3	ae:v3:s002:015:pass1:clause:c3				
ae:v3:s002:016:pass1:attach:a1	pass1	ATTACH	a1	2	16	predication	strongly_licensed	high	local_syntax	ٱلَّذِينَ predicates the demonstrative أُولَئِكَ.	2	q:2:16:2	الَّذِينَ	ل ل ذ	REL_PRON		1	q:2:16:1	أُولَئِكَ	أ و ل	DEM_PRON_MP														
ae:v3:s002:016:pass1:attach:a2	pass1	ATTACH	a2	2	16	direct_object	syntactically_forced	high	case_government;word_order	ٱلضَّلَالَةَ is the accusative direct object of ٱشْتَرَوُا.	4	q:2:16:4	الضَّلَالَةَ	ض ل ل	GERUND		3	q:2:16:3	اشْتَرَوْا	ش ر ي	PV		explicit												
ae:v3:s002:016:pass1:attach:a3	pass1	ATTACH	a3	2	16	prep_complement	syntactically_forced	high	case_government;local_syntax	ٱلْهُدَىٰ is governed by بِ in the exchange construction with ٱشْتَرَوُا.	6	q:2:16:6	بِالْهُدَى	ه د ي	GERUND		3	q:2:16:3	اشْتَرَوْا	ش ر ي	PV			بـ	5	q:2:16:5									
ae:v3:s002:016:pass1:attach:a4	pass1	ATTACH	a4	2	16	subject	syntactically_forced	high	agreement;word_order	تِّجَارَتُهُمْ is the explicit feminine subject of رَبِحَت.	10	q:2:16:10	تِجَارَتُهُمْ	ت ج ر	GERUND		9	q:2:16:9	رَبِحَتْ	ر ب ح	PV														
ae:v3:s002:016:pass1:attach:a5	pass1	ATTACH	a5	2	16	idafa	syntactically_forced	high	morphology	The هُمْ suffix is the possessive mudaf ilayh of تِّجَارَةُ.	10	q:2:16:10				possessive_suffix	10	q:2:16:10	تِجَارَتُهُمْ	ت ج ر	GERUND														
ae:v3:s002:016:pass1:attach:a6	pass1	ATTACH	a6	2	16	conjoined	strongly_licensed	high	local_syntax	كَانُوا is coordinated with رَبِحَت by وَ in the second negated clause.	13	q:2:16:13	كَانُوا	ك و ن	PV		9	q:2:16:9	رَبِحَتْ	ر ب ح	PV														
ae:v3:s002:016:pass1:attach:a7	pass1	ATTACH	a7	2	16	kana_predicate	syntactically_forced	high	local_syntax	مُهْتَدِينَ is the predicate of كَانُوا.	14	q:2:16:14	مُهْتَدِينَ	ه د ي	NOUN_ACTIVE_PART		13	q:2:16:13	كَانُوا	ك و ن	PV														
