unit_id	source_pass	source_rtype	source_local_id	sura	ayah	wid	word_unit_id	surface	stem	root_norm	form_tag	grammar	frame_obj_status	object_attachment_ids	object_wids	object_roots	prep_attachment_ids	preps	prep_object_wids	prep_object_roots	clausal_attachment_ids	subject_attachment_id	subject_wid	prodrop	has_cognate_acc	frame_signature	notes
ae:v3:s002:024:pass1:frame:v4	pass1	FRAME	v4	2	24	16	q:2:24:16	أُعِدَّتْ	أعد	ع د د	PV_PASS	perfect verb, passive voice (PV_PASS), 3rd person feminine singular	none_passive				ae:v3:s002:024:pass1:attach:a5	لـ	18	ك ف ر					0	obj=none_passive|prep=لـ|clause=no|cognate=no	
ae:v3:s002:025:pass1:frame:v1	pass1	FRAME	v1	2	25	2	q:2:25:2	وَبَشِّرِ	بشر	ب ش ر	CV	Form II imperative, 2nd person masculine singular, object elided (content clause with anna follows)	both	ae:v3:s002:025:pass1:attach:a1	3	ل ل ذ					ae:v3:s002:025:pass1:attach:a3			1	0	obj=both|prep=-|clause=yes|cognate=no	
ae:v3:s002:025:pass1:frame:v2	pass1	FRAME	v2	2	25	4	q:2:25:4	آمَنُوا	آمن	أ م ن	PV	Form IV perfect, 3rd person masculine plural, intransitive here (no explicit object of belief)	none_intransitive									ae:v3:s002:025:pass1:attach:a2	3		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s002:025:pass1:frame:v3	pass1	FRAME	v3	2	25	6	q:2:25:6	وَعَمِلُوا	عمل	ع م ل	PV	Form I perfect, 3rd person masculine plural, transitive (object: al-ṣāliḥāt)	explicit	ae:v3:s002:025:pass1:attach:a5	7	ص ل ح								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:025:pass1:frame:v4	pass1	FRAME	v4	2	25	12	q:2:25:12	تَجْرِي	جري	ج ر ي	IV	Form I imperfect, 3rd person feminine singular, indicative (marfūʿ), subject = al-anhāru	none_intransitive				ae:v3:s002:025:pass1:attach:a10	مِن	14	ت ح ت		ae:v3:s002:025:pass1:attach:a11	15		0	obj=none_intransitive|prep=مِن|clause=no|cognate=no	
ae:v3:s002:025:pass1:frame:v5	pass1	FRAME	v5	2	25	17	q:2:25:17	رُزِقُوا	رزق	ر ز ق	PV_PASS	Form I perfect passive, 3rd person masculine plural; agent (God) elided in passive; first of three r-z-q instances	none_passive				ae:v3:s002:025:pass1:attach:a13;ae:v3:s002:025:pass1:attach:a14	مِن;مِن	18;20	ث م ر					0	obj=none_passive|prep=مِن;مِن|clause=no|cognate=no	
ae:v3:s002:025:pass1:frame:v6	pass1	FRAME	v6	2	25	22	q:2:25:22	قَالُوا	قال	ق و ل	PV	Form I perfect, 3rd person masculine plural, introduces direct speech	clausal								ae:v3:s002:025:pass1:attach:a16			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:025:pass1:frame:v7	pass1	FRAME	v7	2	25	25	q:2:25:25	رُزِقْنَا	رزق	ر ز ق	IV_PASS	Form I perfect passive, 1st person plural; third r-z-q instance; agent elided	none_passive				ae:v3:s002:025:pass1:attach:a18	مِن	27	ق ب ل					0	obj=none_passive|prep=مِن|clause=no|cognate=no	
ae:v3:s002:025:pass1:frame:v8	pass1	FRAME	v8	2	25	29	q:2:25:29	وَأُتُوا	أت	أ ت ي	PV	Form I perfect passive, 3rd person masculine plural; agent elided	none_passive				ae:v3:s002:025:pass1:attach:a19	بـ	30						0	obj=none_passive|prep=بـ|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v1	pass1	FRAME	v1	2	26	4	q:2:26:4	يَسْتَحْيِي	ستحيي	ح ي ي	IV	Form X imperfect verb, 3rd masc. sing., indicative (marfūʿ)	clausal								ae:v3:s002:026:pass1:attach:a3	ae:v3:s002:026:pass1:attach:a2	2		0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:026:pass1:frame:v2	pass1	FRAME	v2	2	26	6	q:2:26:6	يَضْرِبَ	ضرب	ض ر ب	IV	imperfect verb, 3rd masc. sing., subjunctive (manṣūb by ʾan)	explicit	ae:v3:s002:026:pass1:attach:a4	7	م ث ل								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v3	pass1	FRAME	v3	2	26	16	q:2:26:16	آمَنُوا	آمن	أ م ن	PV	Form IV perfect verb, 3rd masc. plural	none_intransitive									ae:v3:s002:026:pass1:attach:a9	15		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v4	pass1	FRAME	v4	2	26	18	q:2:26:18	فَيَعْلَمُونَ	علم	ع ل م	IV	imperfect verb, 3rd masc. plural, indicative (marfūʿ)	clausal								ae:v3:s002:026:pass1:attach:a10			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:026:pass1:frame:v5	pass1	FRAME	v5	2	26	26	q:2:26:26	كَفَرُوا	كفر	ك ف ر	PV	perfect verb, 3rd masc. plural	none_intransitive									ae:v3:s002:026:pass1:attach:a14	25		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v6	pass1	FRAME	v6	2	26	28	q:2:26:28	فَيَقُولُونَ	قول	ق و ل	IV	imperfect verb, 3rd masc. plural, indicative (marfūʿ)	clausal								ae:v3:s002:026:pass1:attach:a15			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:026:pass1:frame:v7	pass1	FRAME	v7	2	26	30	q:2:26:30	أَرَادَ	أراد	ر و د	PV	Form IV perfect verb, 3rd masc. sing.	explicit	ae:v3:s002:026:pass1:attach:a16	29		ae:v3:s002:026:pass1:attach:a18	بـ	33			ae:v3:s002:026:pass1:attach:a17	31		0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v8	pass1	FRAME	v8	2	26	35	q:2:26:35	يُضِلُّ	ضل	ض ل ل	IV	Form IV imperfect verb, 3rd masc. sing., indicative (marfūʿ)	explicit	ae:v3:s002:026:pass1:attach:a21	37	ك ث ر	ae:v3:s002:026:pass1:attach:a20	بـ	36					1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v9	pass1	FRAME	v9	2	26	39	q:2:26:39	وَيَهْدِي	هدي	ه د ي	IV	imperfect verb, 3rd masc. sing., indicative (marfūʿ)	explicit	ae:v3:s002:026:pass1:attach:a24	41	ك ث ر	ae:v3:s002:026:pass1:attach:a23	بـ	40					1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s002:026:pass1:frame:v10	pass1	FRAME	v10	2	26	44	q:2:26:44	يُضِلُّ	ضل	ض ل ل	IV	Form IV imperfect verb, 3rd masc. sing., indicative	explicit	ae:v3:s002:026:pass1:attach:a26	47	ف س ق	ae:v3:s002:026:pass1:attach:a25	بـ	45					1	0	obj=explicit|prep=بـ|clause=no|cognate=no	
ae:v3:s002:027:pass1:frame:v1	pass1	FRAME	v1	2	27	2	q:2:27:2	يَنْقُضُونَ	نقض	ن ق ض	IV	imperfect verb, 3rd person masculine plural, Form I, indicative (marfūʿ); object: ʿahda llāhi	explicit	ae:v3:s002:027:pass1:attach:a1	3	ع ه د	ae:v3:s002:027:pass1:attach:a3	مِن	6	ب ع د				1	0	obj=explicit|prep=مِن|clause=no|cognate=no	
ae:v3:s002:027:pass1:frame:v2	pass1	FRAME	v2	2	27	9	q:2:27:9	وَيَقْطَعُونَ	قطع	ق ط ع	IV	imperfect verb, 3rd person masculine plural, Form I, indicative (marfūʿ); object: mā amara llāhu bihī an yūṣala	explicit	ae:v3:s002:027:pass1:attach:a6	10									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:027:pass1:frame:v3	pass1	FRAME	v3	2	27	11	q:2:27:11	أَمَرَ	أمر	أ م ر	PV	perfect verb, 3rd person masculine singular, Form I; subject: Allāhu; indirect object: bihī; result clause: an yūṣala	clausal				ae:v3:s002:027:pass1:attach:a8	بـ	13		ae:v3:s002:027:pass1:attach:a9	ae:v3:s002:027:pass1:attach:a7	12		0	obj=clausal|prep=بـ|clause=yes|cognate=no	
ae:v3:s002:027:pass1:frame:v4	pass1	FRAME	v4	2	27	15	q:2:27:15	يُوصَلَ	وصل	و ص ل	IV_PASS	imperfect verb, 3rd person masculine singular, Form I passive (yuFʿaLa), subjunctive (manṣūb by an); the passive agent is unspecified — those who should do the joining	none_passive												0	obj=none_passive|prep=-|clause=no|cognate=no	
ae:v3:s002:027:pass1:frame:v5	pass1	FRAME	v5	2	27	17	q:2:27:17	وَيُفْسِدُونَ	فسد	ف س د	IV	imperfect verb, 3rd person masculine plural, Form IV, indicative (marfūʿ); intransitive usage with locative fī l-arḍi	none_intransitive				ae:v3:s002:027:pass1:attach:a11	فِي	19	أ ر ض				1	0	obj=none_intransitive|prep=فِي|clause=no|cognate=no	
ae:v3:s002:028:pass1:frame:v1	pass1	FRAME	v1	2	28	2	q:2:28:2	تَكْفُرُونَ	كفر	ك ف ر	IV	imperfect verb, 2nd person masculine plural, indicative mood, Form I	none_intransitive				ae:v3:s002:028:pass1:attach:a2	بـ	4	أ ل ه				1	0	obj=none_intransitive|prep=بـ|clause=no|cognate=no	
ae:v3:s002:028:pass1:frame:v2	pass1	FRAME	v2	2	28	6	q:2:28:6	وَكُنْتُمْ	كن	ك و ن	PV	perfect verb, 2nd person masculine plural, Form I (kāna = auxiliary/copular verb)	none_copular												0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s002:028:pass1:frame:v3	pass1	FRAME	v3	2	28	9	q:2:28:9	فَأَحْيَاكُمْ	أحيا	ح ي ي	PV	perfect verb, 3rd person masculine singular, Form IV (causative), with 2mp object suffix	clitic	ae:v3:s002:028:pass1:attach:a4	9									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s002:028:pass1:frame:v4	pass1	FRAME	v4	2	28	11	q:2:28:11	يُمِيتُكُمْ	ميت	م و ت	IV	imperfect verb, 3rd person masculine singular, Form IV (causative), with 2mp object suffix, indicative	clitic	ae:v3:s002:028:pass1:attach:a5	11									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s002:028:pass1:frame:v5	pass1	FRAME	v5	2	28	13	q:2:28:13	يُحْيِيكُمْ	حيي	ح ي ي	IV	imperfect verb, 3rd person masculine singular, Form IV (causative), with 2mp object suffix, indicative	clitic	ae:v3:s002:028:pass1:attach:a6	13									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s002:028:pass1:frame:v6	pass1	FRAME	v6	2	28	16	q:2:28:16	تُرْجَعُونَ	رجع	ر ج ع	IV_PASS	imperfect verb, 2nd person masculine plural, Form I passive (internal passive), indicative	none_passive				ae:v3:s002:028:pass1:attach:a7	إِلَى	15						0	obj=none_passive|prep=إِلَى|clause=no|cognate=no	
ae:v3:s002:029:pass1:frame:v1	pass1	FRAME	v1	2	29	3	q:2:29:3	خَلَقَ	خلق	خ ل ق	PV	perfect verb (PV), Form I, third-person masculine singular, active	explicit	ae:v3:s002:029:pass1:attach:a4	5		ae:v3:s002:029:pass1:attach:a3	لـ	4			ae:v3:s002:029:pass1:attach:a2	2		0	obj=explicit|prep=لـ|clause=no|cognate=no	
ae:v3:s002:029:pass1:frame:v2	pass1	FRAME	v2	2	29	10	q:2:29:10	اسْتَوَى	استوى	س و ي	PV	perfect verb (PV), Form VIII (istafʿala), third-person masculine singular	none_intransitive				ae:v3:s002:029:pass1:attach:a8	إِلَى	12	س م و				1	0	obj=none_intransitive|prep=إِلَى|clause=no|cognate=no	
ae:v3:s002:029:pass1:frame:v3	pass1	FRAME	v3	2	29	14	q:2:29:14	فَسَوَّاهُنَّ	سوا	س و ي	PV	perfect verb (PV), Form II, third-person masculine singular + third-person feminine plural pronoun suffix -hunna	both	ae:v3:s002:029:pass1:attach:a9;ae:v3:s002:029:pass1:attach:a10	14;15	س ب ع								1	0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s002:030:pass1:frame:v1	pass1	FRAME	v1	2	30	3	q:2:30:3	قَالَ	قال	ق و ل	PV	perfect verb, 3rd masc. sing., subject = rabbuka	clausal				ae:v3:s002:030:pass1:attach:a3	لـ	6	م ل ك	ae:v3:s002:030:pass1:attach:a4	ae:v3:s002:030:pass1:attach:a2	4		0	obj=clausal|prep=لـ|clause=yes|cognate=no	
ae:v3:s002:030:pass1:frame:v2	pass1	FRAME	v2	2	30	12	q:2:30:12	قَالُوا	قال	ق و ل	PV	perfect verb, 3rd masc. plural, subject = the angels	clausal								ae:v3:s002:030:pass1:attach:a9			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:030:pass1:frame:v3	pass1	FRAME	v3	2	30	13	q:2:30:13	أَتَجْعَلُ	جعل	ج ع ل	IV	interrogative hamza + imperfect verb, 2nd masc. sing., Form I	explicit	ae:v3:s002:030:pass1:attach:a11	15	م ن ن	ae:v3:s002:030:pass1:attach:a10	فِي	14					1	0	obj=explicit|prep=فِي|clause=no|cognate=no	
ae:v3:s002:030:pass1:frame:v4	pass1	FRAME	v4	2	30	16	q:2:30:16	يُفْسِدُ	فسد	ف س د	IV	imperfect verb, 3rd masc. sing., Form IV	none_intransitive				ae:v3:s002:030:pass1:attach:a13	فِي	17			ae:v3:s002:030:pass1:attach:a12	15		0	obj=none_intransitive|prep=فِي|clause=no|cognate=no	
ae:v3:s002:030:pass1:frame:v5	pass1	FRAME	v5	2	30	19	q:2:30:19	وَيَسْفِكُ	سفك	س ف ك	IV	imperfect verb, 3rd masc. sing., Form I	explicit	ae:v3:s002:030:pass1:attach:a15	20	د م ي								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:030:pass1:frame:v6	pass1	FRAME	v6	2	30	23	q:2:30:23	نُسَبِّحُ	سبح	س ب ح	IV	imperfect verb, 1st plural, Form II	none_absolute				ae:v3:s002:030:pass1:attach:a17	بـ	25	ح م د		ae:v3:s002:030:pass1:attach:a16	22		0	obj=none_absolute|prep=بـ|clause=no|cognate=no	نُسَبِّحُ has no direct object; بِحَمْدِكَ supplies an accompanying complement.
ae:v3:s002:030:pass1:frame:v7	pass1	FRAME	v7	2	30	27	q:2:30:27	وَنُقَدِّسُ	قدس	ق د س	IV	imperfect verb, 1st plural, Form II	none_absolute				ae:v3:s002:030:pass1:attach:a19	لـ	28					1	0	obj=none_absolute|prep=لـ|clause=no|cognate=no	نُقَدِّسُ appears without a direct object and with لَكَ.
ae:v3:s002:030:pass1:frame:v8	pass1	FRAME	v8	2	30	29	q:2:30:29	قَالَ	قال	ق و ل	PV	perfect verb, 3rd masc. sing., subject = God (rabbuka)	clausal								ae:v3:s002:030:pass1:attach:a20			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:030:pass1:frame:v9	pass1	FRAME	v9	2	30	31	q:2:30:31	أَعْلَمُ	علم	ع ل م	IV	"imperfect verb or elative adjective, 1st sing. (or adj. ""more knowing"")"	explicit	ae:v3:s002:030:pass1:attach:a23	32									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:030:pass1:frame:v10	pass1	FRAME	v10	2	30	34	q:2:30:34	تَعْلَمُونَ	علم	ع ل م	IV	imperfect verb, 2nd masc. plural	explicit	ae:v3:s002:030:pass1:attach:a24	32									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:031:pass1:frame:v1	pass1	FRAME	v1	2	31	2	q:2:31:2	وَعَلَّمَ	علم	ع ل م	PV	verb, perfect, active, Form II (faʿʿala), 3rd person masculine singular, doubly transitive	both	ae:v3:s002:031:pass1:attach:a1;ae:v3:s002:031:pass1:attach:a2	3;4	أ د م;س م و								1	0	obj=both|prep=-|clause=no|cognate=no	
ae:v3:s002:031:pass1:frame:v2	pass1	FRAME	v2	2	31	7	q:2:31:7	عَرَضَهُمْ	عرض	ع ر ض	PV	verb, perfect, active, Form I, 3rd person masculine singular + 3rd person masculine plural pronoun suffix -hum	clitic	ae:v3:s002:031:pass1:attach:a4	7		ae:v3:s002:031:pass1:attach:a5	عَلَى	9	م ل ك				1	0	obj=clitic|prep=عَلَى|clause=no|cognate=no	
ae:v3:s002:031:pass1:frame:v3	pass1	FRAME	v3	2	31	11	q:2:31:11	فَقَالَ	قال	ق و ل	PV	verb, perfect, active, Form I, 3rd person masculine singular	clausal								ae:v3:s002:031:pass1:attach:a6			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:031:pass1:frame:v4	pass1	FRAME	v4	2	31	12	q:2:31:12	أَنْبِئُونِي	أنبئ	ن ب أ	CV	verb, imperative, active, Form IV (afʿala), 2nd person masculine plural + 1st person singular object pronoun -nī	clitic	ae:v3:s002:031:pass1:attach:a7	12		ae:v3:s002:031:pass1:attach:a8	بـ	14	س م و				1	0	obj=clitic|prep=بـ|clause=no|cognate=no	
ae:v3:s002:031:pass1:frame:v5	pass1	FRAME	v5	2	31	17	q:2:31:17	كُنْتُمْ	كن	ك و ن	PV	verb, perfect, active, Form I, 2nd person masculine plural, copular/existential	none_copular											1	0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s002:032:pass1:frame:v1	pass1	FRAME	v1	2	32	1	q:2:32:1	قَالُوا	قال	ق و ل	PV	perfect verb, 3rd person masculine plural, wāw al-jamāʿa	clausal								ae:v3:s002:032:pass1:attach:a1			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:032:pass1:frame:v2	pass1	FRAME	v2	2	32	8	q:2:32:8	عَلَّمْتَنَا	علم	ع ل م	PV	Form II perfect verb, 2nd person masculine singular subject + 1st person plural object suffix -nā	clitic	ae:v3:s002:032:pass1:attach:a5	8									1	0	obj=clitic|prep=-|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v1	pass1	FRAME	v1	2	33	1	q:2:33:1	قَالَ	قال	ق و ل	PV	Perfect verb, Form I, 3ms; narrative speech frame	clausal								ae:v3:s002:033:pass1:attach:a2			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:033:pass1:frame:v2	pass1	FRAME	v2	2	33	4	q:2:33:4	أَنْبِئْهُمْ	أنبئ	ن ب أ	CV	Form IV imperative, 2ms, with 3mp object suffix -hum	clitic	ae:v3:s002:033:pass1:attach:a3	4		ae:v3:s002:033:pass1:attach:a4	بـ	6	س م و				1	0	obj=clitic|prep=بـ|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v3	pass1	FRAME	v3	2	33	9	q:2:33:9	أَنْبَأَهُمْ	أنبأ	ن ب أ	PV	Form IV perfect, 3ms, with 3mp object suffix -hum	clitic	ae:v3:s002:033:pass1:attach:a6	9		ae:v3:s002:033:pass1:attach:a7	بـ	11	س م و				1	0	obj=clitic|prep=بـ|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v4	pass1	FRAME	v4	2	33	12	q:2:33:12	قَالَ	قال	ق و ل	PV	Perfect verb, Form I, 3ms; second divine speech frame	clausal								ae:v3:s002:033:pass1:attach:a8			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:033:pass1:frame:v5	pass1	FRAME	v5	2	33	17	q:2:33:17	أَعْلَمُ	علم	ع ل م	IV	"Form I imperfect 1cs, also formally compatible with elative ""more knowing"""	explicit	ae:v3:s002:033:pass1:attach:a13	18	غ ي ب								1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v6	pass1	FRAME	v6	2	33	23	q:2:33:23	وَأَعْلَمُ	علم	ع ل م	IV	Repeated Form I imperfect 1cs, parallel to word 17	explicit	ae:v3:s002:033:pass1:attach:a17;ae:v3:s002:033:pass1:attach:a19	24;27									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v7	pass1	FRAME	v7	2	33	25	q:2:33:25	تُبْدُونَ	بد	ب د د	IV	Form IV imperfect, 2mp; bundle b-d-d corrected to weak-root b-d-w	explicit	ae:v3:s002:033:pass1:attach:a18	24									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v8	pass1	FRAME	v8	2	33	28	q:2:33:28	كُنْتُمْ	كن	ك و ن	PV	Perfect verb kāna, 2mp; auxiliary with following imperfect	none_copular											1	0	obj=none_copular|prep=-|clause=no|cognate=no	
ae:v3:s002:033:pass1:frame:v9	pass1	FRAME	v9	2	33	29	q:2:33:29	تَكْتُمُونَ	كتم	ك ت م	IV	Form I imperfect, 2mp, completing kuntum taktumūna	explicit	ae:v3:s002:033:pass1:attach:a22	27									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:034:pass1:frame:v1	pass1	FRAME	v1	2	34	3	q:2:34:3	قُلْنَا	قل	ق ل ل	PV	perfect verb, 1st person plural (royal We), transitive	clausal				ae:v3:s002:034:pass1:attach:a1	لـ	5	م ل ك	ae:v3:s002:034:pass1:attach:a2			1	0	obj=clausal|prep=لـ|clause=yes|cognate=no	
ae:v3:s002:034:pass1:frame:v2	pass1	FRAME	v2	2	34	6	q:2:34:6	اسْجُدُوا	سجد	س ج د	CV	imperative verb, 2nd person masculine plural	none_intransitive				ae:v3:s002:034:pass1:attach:a3	لـ	8	أ د م				1	0	obj=none_intransitive|prep=لـ|clause=no|cognate=no	
ae:v3:s002:034:pass1:frame:v3	pass1	FRAME	v3	2	34	10	q:2:34:10	فَسَجَدُوا	سجد	س ج د	PV	perfect verb, 3rd person masculine plural, intransitive	none_intransitive											1	0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s002:034:pass1:frame:v4	pass1	FRAME	v4	2	34	13	q:2:34:13	أَبَى	أبى	أ ب ي	PV	perfect verb, 3rd person masculine singular, intransitive here	none_absolute									ae:v3:s002:034:pass1:attach:a5	12		0	obj=none_absolute|prep=-|clause=no|cognate=no	refusal_without_explicit_object
ae:v3:s002:034:pass1:frame:v5	pass1	FRAME	v5	2	34	15	q:2:34:15	وَاسْتَكْبَرَ	استكبر	ك ب ر	PV	perfect verb, 3rd person masculine singular, Form X (istafʿala), intransitive	none_intransitive									ae:v3:s002:034:pass1:attach:a7	12		0	obj=none_intransitive|prep=-|clause=no|cognate=no	
ae:v3:s002:034:pass1:frame:v6	pass1	FRAME	v6	2	34	17	q:2:34:17	وَكَانَ	كان	ك و ن	PV	perfect verb, 3rd person masculine singular, auxiliary/existential	none_copular				ae:v3:s002:034:pass1:attach:a9	مِن	19	ك ف ر		ae:v3:s002:034:pass1:attach:a8	12		0	obj=none_copular|prep=مِن|clause=no|cognate=no	
ae:v3:s002:035:pass1:frame:v1	pass1	FRAME	v1	2	35	2	q:2:35:2	وَقُلْنَا	قل	ق ل ل	PV	perfect verb, 1st person plural (royal we), active	clausal								ae:v3:s002:035:pass1:attach:a2			1	0	obj=clausal|prep=-|clause=yes|cognate=no	
ae:v3:s002:035:pass1:frame:v2	pass1	FRAME	v2	2	35	5	q:2:35:5	اسْكُنْ	سكن	س ك ن	CV	imperative verb, 2nd person masculine singular, Form I	explicit	ae:v3:s002:035:pass1:attach:a5	9	ج ن ن						ae:v3:s002:035:pass1:attach:a3	6		0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:035:pass1:frame:v3	pass1	FRAME	v3	2	35	11	q:2:35:11	وَكُلَا	كل	ك ل ل	CV	imperative verb, 2nd person dual, Form I	none_absolute				ae:v3:s002:035:pass1:attach:a7	مِن	12					1	0	obj=none_absolute|prep=مِن|clause=no|cognate=no	object_of_eating_unexpressed
ae:v3:s002:035:pass1:frame:v4	pass1	FRAME	v4	2	35	15	q:2:35:15	شِئْتُمَا	شئ	ش ي أ	PV	perfect verb, 2nd person dual, Form I	none_absolute											1	0	obj=none_absolute|prep=-|clause=no|cognate=no	object_of_willing_unexpressed
ae:v3:s002:035:pass1:frame:v5	pass1	FRAME	v5	2	35	18	q:2:35:18	تَقْرَبَا	قرب	ق ر ب	IV	imperfect verb, 2nd person dual, jussive (after lā al-nāhiyah), Form I	explicit	ae:v3:s002:035:pass1:attach:a11	19									1	0	obj=explicit|prep=-|clause=no|cognate=no	
ae:v3:s002:035:pass1:frame:v6	pass1	FRAME	v6	2	35	22	q:2:35:22	فَتَكُونَا	كون	ك و ن	IV	imperfect verb, 2nd person dual, subjunctive (manṣūb after fa al-sababiyyah), Form I, copulative	none_copular				ae:v3:s002:035:pass1:attach:a13	مِن	24	ظ ل م				1	0	obj=none_copular|prep=مِن|clause=no|cognate=no	
ae:v3:s002:036:pass1:frame:v1	pass1	FRAME	v1	2	36	2	q:2:36:2	فَأَزَلَّهُمَا	أزل	ز ل ل	PV	Form IV perfect verb + 3rd person masculine singular + dual object pronoun -humā	clitic	ae:v3:s002:036:pass1:attach:a1	2		ae:v3:s002:036:pass1:attach:a3	عَن	4			ae:v3:s002:036:pass1:attach:a2	3		0	obj=clitic|prep=عَن|clause=no|cognate=no	
