unit_id	source_pass	source_rtype	source_local_id	sura	ayah	type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	role	source_clause_raw	source_clause_unit_id	antecedent_clause_raw	antecedent_clause_unit_id	antecedent_wid	antecedent_word_unit_id	antecedent_start_wid	antecedent_end_wid	parallel_clause_raw	parallel_clause_unit_id	text	status	confidence	evidence	translation_instruction	reason
ae:v3:s011:050:pass2:ellip:e1	pass2	ELLIP	e1	11	50	omitted_verb	2	q:11:50:2			dispatch_governor											أَرْسَلْنَا	strongly_licensed	medium	local_syntax;parallelism	target_language_may_require_supplied_word	The opening prepositional phrase and object require an omitted dispatch verb before the reporting clause.
ae:v3:s011:060:pass2:ellip:e1	pass2	ELLIP	e1	11	60	formulaic_ellipsis	16	q:11:60:16	c3	ae:v3:s011:060:pass1:clause:c3	imprecatory_verbal_force												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	بُعْدًا لِعَادٍ is an imprecatory masdar construction with the verbal force conventionally left unexpressed.
ae:v3:s011:061:pass2:ellip:e1	pass2	ELLIP	e1	11	61	omitted_verb	2	q:11:61:2			governing_verb											أرسلنا	strongly_licensed	medium	parallelism;formulaic_construction	target_language_may_require_supplied_word	وَإِلَىٰ ثَمُودَ أَخَاهُمْ صَٰلِحًا continues the prophetic-sending formula with an omitted governing verb.
ae:v3:s011:068:pass2:ellip:e1	pass2	ELLIP	e1	11	68	formulaic_ellipsis	11	q:11:68:11			imprecatory_verbal_force												strongly_licensed	high	formulaic_construction	preserve_compression_if_target_language_allows	بُعْدًا is a formulaic accusative verbal noun carrying imprecatory verbal force without an overt finite verb.
ae:v3:s011:069:pass2:ellip:e1	pass2	ELLIP	e1	11	69	formulaic_ellipsis	10	q:11:69:10			greeting_verbal_force												strongly_licensed	medium	formulaic_construction	preserve_compression_if_target_language_allows	سَلَٰمًا is a one-word greeting utterance with formulaic verbal force compressed into the accusative maṣdar.
ae:v3:s011:069:pass2:ellip:e2	pass2	ELLIP	e2	11	69	omitted_predicate	12	q:11:69:12	c5	ae:v3:s011:069:pass1:clause:c5	greeting_predicate												strongly_licensed	medium	formulaic_construction;local_syntax	target_language_may_require_supplied_word	سَلَٰمٌ is a compressed nominal greeting whose predicate or complement is left unspoken.
ae:v3:s011:072:pass2:ellip:e1	pass2	ELLIP	e1	11	72	formulaic_ellipsis	2	q:11:72:2	c2	ae:v3:s011:072:pass1:clause:c2	exclamatory_vocative_relation												strongly_licensed	medium	formulaic_construction;vocative	preserve_compression_if_target_language_allows	يَٰوَيْلَتَىٰ is a formulaic vocative exclamation whose relation to the speaker is compressed.
ae:v3:s011:078:pass2:ellip:e1	pass2	ELLIP	e1	11	78	ellipsis_in_comparison	18	q:11:78:18	c6	ae:v3:s011:078:pass1:clause:c6	compared_standard												strongly_licensed	medium	comparative_form;local_syntax	target_language_may_require_supplied_word	أَطْهَرُ is an elative comparison whose standard is compressed after the comparative form.
ae:v3:s011:080:pass2:ellip:e1	pass2	ELLIP	e1	11	80	ellipsis_after_particle	2	q:11:80:2	c3	ae:v3:s011:080:pass1:clause:c3	omitted_apodosis												strongly_licensed	medium	condition_structure;local_syntax	avoid_adding_recovered_text	لَوْ opens a counterfactual wish whose جواب is omitted rather than stated after the protasis.
ae:v3:s011:084:pass2:ellip:e1	pass2	ELLIP	e1	11	84	omitted_verb	2	q:11:84:2			governing_sending_verb											أرسلنا	strongly_licensed	medium	parallelism;local_syntax	target_language_may_require_supplied_word	وَإِلَىٰ مَدْيَنَ أَخَاهُمْ شُعَيْبًا has an accusative object without an overt governing verb, recoverable from the messenger-sending pattern.
ae:v3:s011:088:pass2:ellip:e1	pass2	ELLIP	e1	11	88	ellipsis_after_particle	5	q:11:88:5	c4	ae:v3:s011:088:pass1:clause:c4	conditional_apodosis												strongly_licensed	medium	condition_structure;local_syntax	preserve_compression_if_target_language_allows	The protasis إِن كُنتُ عَلَىٰ بَيِّنَةٍ is governed by أَرَأَيْتُمْ without an overt apodosis after it.
ae:v3:s011:089:pass2:ellip:e1	pass2	ELLIP	e1	11	89	ellipsis_in_comparison	9	q:11:89:9	c2	ae:v3:s011:089:pass1:clause:c2	compared_event												strongly_licensed	medium	comparative_construction;relative_clause	preserve_compression_if_target_language_allows	مِثْلُ مَا أَصَابَ compresses the compared punishment/event without repeating an explicit head noun.
ae:v3:s011:091:pass2:ellip:e1	pass2	ELLIP	e1	11	91	omitted_predicate	16	q:11:91:16	c7	ae:v3:s011:091:pass1:clause:c7	existential_condition												strongly_licensed	high	condition_structure;local_syntax	preserve_compression_if_target_language_allows	لَوْلَا رَهْطُكَ has a lawlā protasis whose existential predicate is unspoken.
ae:v3:s011:092:pass2:ellip:e1	pass2	ELLIP	e1	11	92	ellipsis_in_comparison	5	q:11:92:5	c3	ae:v3:s011:092:pass1:clause:c3	compared_predication												strongly_licensed	medium	comparative_construction;local_syntax	preserve_compression_if_target_language_allows	أَعَزُّ ... مِنَ ٱللَّهِ compresses the comparison without repeating a full predicate for the standard.
ae:v3:s011:093:pass2:ellip:e1	pass2	ELLIP	e1	11	93	omitted_preposition	8	q:11:93:8	c2	ae:v3:s011:093:pass1:clause:c2	parallel_complement	c1	ae:v3:s011:093:pass1:clause:c1							c2	ae:v3:s011:093:pass1:clause:c2	على مكانتي	strongly_licensed	medium	parallelism;local_syntax	target_language_may_require_supplied_word	إِنِّي عَامِلٌ parallels ٱعْمَلُوا عَلَىٰ مَكَانَتِكُمْ and leaves the matching PP compressed.
ae:v3:s011:095:pass2:ellip:e1	pass2	ELLIP	e1	11	95	formulaic_ellipsis	6	q:11:95:6	c3	ae:v3:s011:095:pass1:clause:c3	implied_curse_governor												strongly_licensed	high	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	أَلَا بُعْدًا لِّمَدْيَنَ is a fixed curse formula with the governing verbal force unspoken.
ae:v3:s011:095:pass2:ellip:e2	pass2	ELLIP	e2	11	95	ellipsis_in_comparison	9	q:11:95:9	c4	ae:v3:s011:095:pass1:clause:c4	comparative_event												strongly_licensed	medium	comparative_construction;parallelism	preserve_compression_if_target_language_allows	كَمَا بَعِدَتْ ثَمُودُ supplies the comparative measure without repeating the full curse formula.
ae:v3:s011:109:pass2:ellip:e1	pass2	ELLIP	e1	11	109	formulaic_ellipsis	17	q:11:109:17			omitted_idafa_complement												strongly_licensed	medium	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	قَبْلُ is cut off from an expected genitive complement in the fixed temporal expression مِن قَبْلُ.
ae:v3:s011:119:pass2:ellip:e1	pass2	ELLIP	e1	11	119	ellipsis_in_exception	1	q:11:119:1			excluded_predication												strongly_licensed	medium	exception_particle;discourse_proximity	preserve_compression_if_target_language_allows	إِلَّا مَن رَّحِمَ رَبُّكَ inherits the predication from the preceding مُخْتَلِفِينَ statement without restating it.
ae:v3:s012:007:pass2:ellip:e1	pass2	ELLIP	e1	12	7	formulaic_ellipsis	1	q:12:7:1			oath_element												strongly_licensed	medium	formulaic_construction;connector	avoid_adding_recovered_text	The لَقَدْ pattern marks an oath-like assertion with the oath element left unspoken.
ae:v3:s012:008:pass2:ellip:e1	pass2	ELLIP	e1	12	8	ellipsis_in_comparison	7	q:12:8:7	c3	ae:v3:s012:008:pass1:clause:c3	compared_predicate												strongly_licensed	medium	comparative_construction;local_syntax	target_language_may_require_supplied_word	The elative comparison leaves the corresponding predicate after مِنَّا compressed.
ae:v3:s012:010:pass2:ellip:e1	pass2	ELLIP	e1	12	10	omitted_object	17	q:12:10:17	c6	ae:v3:s012:010:pass1:clause:c6	object_of_active_participle												strongly_licensed	medium	local_syntax;discourse_proximity	target_language_may_require_supplied_word	فَاعِلِينَ leaves the acted-upon matter recoverable from the preceding command sequence.
ae:v3:s012:018:pass2:ellip:e1	pass2	ELLIP	e1	12	18	omitted_predicate	15	q:12:18:15	c5	ae:v3:s012:018:pass1:clause:c5	nominal_response_predicate												strongly_licensed	medium	local_syntax;formulaic_construction	preserve_compression_if_target_language_allows	فَصَبْرٌ جَمِيلٌ is a compact nominal response with the predicative stance recoverable from the construction.
ae:v3:s012:019:pass2:ellip:e1	pass2	ELLIP	e1	12	19	formulaic_ellipsis	12	q:12:19:12	c5	ae:v3:s012:019:pass1:clause:c5	vocative_exclamation												strongly_licensed	medium	vocative;formulaic_construction	preserve_compression_if_target_language_allows	يَا بُشْرَى is a formulaic vocative exclamation with the invoked abstract noun standing as compressed speech.
ae:v3:s012:023:pass2:ellip:e1	pass2	ELLIP	e1	12	23	formulaic_ellipsis	17	q:12:23:17			omitted_verbal_invocation											أعوذ	strongly_licensed	medium	formulaic_construction;case_government	target_language_may_require_supplied_word	مَعَاذَ ٱللَّهِ is a conventional refuge formula with the verbal act recoverable from the verbal noun.
ae:v3:s012:024:pass2:ellip:e1	pass2	ELLIP	e1	12	24	ellipsis_after_particle	9	q:12:24:9	c3	ae:v3:s012:024:pass1:clause:c3	counterfactual_apodosis	c2	ae:v3:s012:024:pass1:clause:c2										strongly_licensed	medium	connector;parallelism	preserve_ambiguity	لَوْلَا introduces a prevention condition whose apodosis is recoverable from the preceding هَمَّ بِهَا clause without restating it.
ae:v3:s012:025:pass2:ellip:e1	pass2	ELLIP	e1	12	25	ellipsis_in_exception	26	q:12:25:26	c6	ae:v3:s012:025:pass1:clause:c6	alternative_punishment_predicate												strongly_licensed	medium	exception_particle;parallelism	target_language_may_require_supplied_word	أَوْ عَذَابٌ أَلِيمٌ is coordinated with the exception punishment and leaves the governing punishment predication compressed.
ae:v3:s012:031:pass2:ellip:e1	pass2	ELLIP	e1	12	31	formulaic_ellipsis	32	q:12:31:32	c11	ae:v3:s012:031:pass1:clause:c11	exculpatory_formula												strongly_licensed	medium	formulaic_construction;local_syntax	preserve_compression_if_target_language_allows	حَاشَ لِلَّهِ is a compact fixed exculpatory formula with no overt predicative expansion.
ae:v3:s012:033:pass2:ellip:e1	pass2	ELLIP	e1	12	33	ellipsis_in_comparison	4	q:12:33:4	c2	ae:v3:s012:033:pass1:clause:c2	comparative_standard												strongly_licensed	high	comparative_construction;local_syntax	target_language_may_require_supplied_word	أَحَبُّ licenses a comparison whose standard is compressed in مِمَّا يَدْعُونَنِي إِلَيْهِ.
ae:v3:s012:039:pass2:ellip:e1	pass2	ELLIP	e1	12	39	ellipsis_in_comparison	7	q:12:39:7	c1	ae:v3:s012:039:pass1:clause:c1	shared_comparative_predicate												strongly_licensed	high	parallelism;comparative_construction	target_language_may_require_supplied_word	The second alternative after أَمِ shares the comparative predicate خَيْرٌ without repeating it.
ae:v3:s012:057:pass2:ellip:e1	pass2	ELLIP	e1	12	57	ellipsis_in_comparison	5	q:12:57:5	c1	ae:v3:s012:057:pass1:clause:c1	standard_of_comparison												strongly_licensed	medium	comparative_form;local_syntax	target_language_may_require_supplied_word	خَيْرٌ is comparative while no overt مِن phrase states the standard being compared.
ae:v3:s012:064:pass2:ellip:e1	pass2	ELLIP	e1	12	64	ellipsis_in_comparison	6	q:12:64:6			compared_trust_pattern												strongly_licensed	medium	comparative_particle;parallelism	preserve_compression_if_target_language_allows	كَمَا compares the present entrusting with the prior entrusting while leaving the shared trust relation compressed.
ae:v3:s012:064:pass2:ellip:e2	pass2	ELLIP	e2	12	64	ellipsis_in_comparison	15	q:12:64:15			standard_of_comparison												strongly_licensed	medium	elative_form;local_syntax	preserve_compression_if_target_language_allows	خَيْرٌ حَافِظًا is elative and leaves the comparison standard implicit.
ae:v3:s012:066:pass2:ellip:e1	pass2	ELLIP	e1	12	66	ellipsis_in_exception	13	q:12:66:13			exception_apodosis												strongly_licensed	medium	exception_particle;subordinate_clause	preserve_compression_if_target_language_allows	إِلَّآ أَن يُحَاطَ بِكُمْ gives an exception condition while leaving the failed-return consequence compressed.
ae:v3:s012:072:pass2:ellip:e1	pass2	ELLIP	e1	12	72	omitted_predicate	10	q:12:72:10	c4	ae:v3:s012:072:pass1:clause:c4	entitlement_predicate												strongly_licensed	medium	local_syntax;word_order	preserve_compression_if_target_language_allows	The fronted لِمَن phrase and delayed حِمْلُ بَعِيرٍ form a compact nominal entitlement clause with the possessive relation supplied by syntax.
ae:v3:s012:073:pass2:ellip:e1	pass2	ELLIP	e1	12	73	formulaic_ellipsis	2	q:12:73:2	c3	ae:v3:s012:073:pass1:clause:c3	oath_performative												strongly_licensed	medium	formulaic_construction	avoid_adding_recovered_text	The oath particle تَ with ٱللَّهِ licenses an oath formula without an overt oath verb.
ae:v3:s012:076:pass2:ellip:e1	pass2	ELLIP	e1	12	76	ellipsis_after_particle	28	q:12:76:28	c7	ae:v3:s012:076:pass1:clause:c7	omitted_willed_content												strongly_licensed	medium	exception_syntax;local_syntax	target_language_may_require_supplied_word	The exception أَن يَشَاءَ ٱللَّهُ leaves the willed content recoverable from the preceding taking clause.
ae:v3:s012:079:pass2:ellip:e1	pass2	ELLIP	e1	12	79	formulaic_ellipsis	2	q:12:79:2	c3	ae:v3:s012:079:pass1:clause:c3	refuge_formula_predication												strongly_licensed	medium	formulaic_construction	avoid_adding_recovered_text	مَعَاذَ ٱللَّهِ is a fixed refuge formula whose predicative force is conventional without an overt finite verb.
ae:v3:s012:079:pass2:ellip:e2	pass2	ELLIP	e2	12	79	ellipsis_in_exception	6	q:12:79:6	c4	ae:v3:s012:079:pass1:clause:c4	excepted_general_object												strongly_licensed	medium	exception_syntax	preserve_compression_if_target_language_allows	إِلَّا مَن narrows the taking to the excepted person while leaving the rejected wider object class implicit.
ae:v3:s012:083:pass2:ellip:e1	pass2	ELLIP	e1	12	83	omitted_predicate			c4	ae:v3:s012:083:pass1:clause:c4	nominal_response_completion												strongly_licensed	medium	local_syntax;formulaic_construction	target_language_may_require_supplied_word	The compact nominal response beautiful patience leaves the governing existential or commitment element unspoken.
ae:v3:s012:085:pass2:ellip:e1	pass2	ELLIP	e1	12	85	formulaic_ellipsis	2	q:12:85:2			oath_verb												strongly_licensed	high	formulaic_construction	preserve_compression_if_target_language_allows	The oath particle with Allah conventionally omits the oath verb.
