unit_id	row_kind	source_pass	source_rtype	source_local_id	sura	ayah	support_unit_id	support_type	anchor_wid	anchor_unit_id	clause_raw	clause_unit_id	attachment_raw	attachment_unit_ids	frame_raw	frame_unit_id	xref_raw	xref_unit_ids	implicit_raw	implicit_unit_ids	ellipsis_raw	ellipsis_unit_ids	choice_set_raw	choice_set_unit_id	role	scope	force	construction	source	window	window_relation	window_scope	related_wids	related_word_unit_ids	related_clauses	related_unresolved_wids	related_clause_unit_ids	related_xref_unit_ids	related_unresolved_refs	reading	status	confidence	evidence	translation_instruction	risk	reason
ae:v3:s002:012:pass3:support:t1	support	pass3	SUPPORT	t1	2	12	ae:v3:s002:012:pass3:support:t1	construction_unit	1	q:2:12:1	c1	ae:v3:s002:012:pass1:clause:c1																alert_plus_inna													strongly_licensed	high	formulaic_construction	preserve_surface_force	The alerting particle and inna clause create an emphatic correction that can be weakened if rendered as a plain statement.	The ayah opens with an alert particle followed by an inna clause and a separating pronoun before the predicate.
ae:v3:s002:012:pass3:support:t2	support	pass3	SUPPORT	t2	2	12	ae:v3:s002:012:pass3:support:t2	scope	7	q:2:12:7	c2	ae:v3:s002:012:pass1:clause:c2														negation															syntactically_forced	high	local_syntax	preserve_scope	The negation applies to their perceiving or sensing, not to the preceding assertion that they are corrupters.	Clause c2 is the adversative verbal clause with la directly negating yashurun.
ae:v3:s002:013:pass3:support:t1	support	pass3	SUPPORT	t1	2	13	ae:v3:s002:013:pass3:support:t1	surface_force	6	q:2:13:6	c2	ae:v3:s002:013:pass1:clause:c2															imperative														syntactically_forced	high	imperative;quotation	preserve_surface_force	The command to believe is direct quoted speech, so target languages should keep the imperative force and addressee orientation.	Pass 1 analyzes clause c2 as quoted content governed by qila, and word 6 is an imperative.
ae:v3:s002:013:pass3:support:t2	support	pass3	SUPPORT	t2	2	13	ae:v3:s002:013:pass3:support:t2	construction_unit	7	q:2:13:7	c2	ae:v3:s002:013:pass1:clause:c2																kama_comparison													strongly_licensed	high	comparative_construction	preserve_scope	The kama phrase compares the manner or pattern of believing, so a word-for-word rendering may obscure the comparative standard.	Attachment a3 governs the ma-clause as the comparative complement of the command verb.
ae:v3:s002:013:pass3:support:t3	support	pass3	SUPPORT	t3	2	13	ae:v3:s002:013:pass3:support:t3	surface_force	12	q:2:13:12	c5	ae:v3:s002:013:pass1:clause:c5															rhetorical_question_candidate														strongly_licensed	high	quotation;interrogative_continuity	preserve_surface_force	The quoted response is grammatically interrogative and contextually dismissive, so translation should not flatten it into an assertion.	Clause c5 is their quoted question and repeats the kama comparison against al-sufaha.
ae:v3:s002:013:pass3:support:t4	support	pass3	SUPPORT	t4	2	13	ae:v3:s002:013:pass3:support:t4	transfer_risk	24	q:2:13:24					v7	ae:v3:s002:013:pass1:frame:v7																									syntactically_forced	high	local_syntax	preserve_compression_if_target_language_allows	The verb for knowing has no overt object, so target languages should avoid inserting a specific known content unless required.	Pass 1 marks frame v7 as obj=none_absolute for yalamun.
ae:v3:s002:013:pass3:support:t5	support	pass3	SUPPORT	t5	2	13	ae:v3:s002:013:pass3:support:t5	context_window	2	q:2:13:2																				2:11-14	short_window	intra_surah			c1;c4				c1;c4		discourse_inferred	high	discourse_sequence	recommend_reading_window	The repeated when-it-is-said response pattern affects speaker tracking and the force of the quoted answers.	The ayah repeats the temporal qila-lahum and qalu structure seen across 2:11-14.
ae:v3:s002:014:pass3:support:t1	support	pass3	SUPPORT	t1	2	14	ae:v3:s002:014:pass3:support:t1	context_window	2	q:2:14:2																				2:11-14	short_window	intra_surah			c1;c5				c1;c5		discourse_inferred	high	discourse_sequence;speech_role	recommend_reading_window	The alternating public and private speech scenes require tracking different addressees and speaker roles.	Two idha scenes govern separate quoted responses to believers and to their shayatin.
ae:v3:s002:014:pass3:support:t2	support	pass3	SUPPORT	t2	2	14	ae:v3:s002:014:pass3:support:t2	semantic_role	11	q:2:14:11			a3	ae:v3:s002:014:pass1:attach:a3	v5	ae:v3:s002:014:pass1:frame:v5									goal				verb plus ila complement												syntactically_forced	high	case_government;selectional_syntax	preserve_argument_role	The ila complement after khalaw marks the party they go privately to, not merely a neutral location.	Attachment a3 governs shayāṭīnihim through ila as the complement of khalaw.
ae:v3:s002:014:pass3:support:t3	support	pass3	SUPPORT	t3	2	14	ae:v3:s002:014:pass3:support:t3	scope	16	q:2:14:16	c8	ae:v3:s002:014:pass1:clause:c8														restriction		restrictive_innama													syntactically_forced	high	formulaic_construction	preserve_scope	The private claim restricts their stance to mockery, so the exclusivity should remain visible.	Clause c8 is a quoted innama nominal clause with nahnu and mustahziun.
ae:v3:s002:015:pass3:support:t1	support	pass3	SUPPORT	t1	2	15	ae:v3:s002:015:pass3:support:t1	semantic_role	3	q:2:15:3			a2	ae:v3:s002:015:pass1:attach:a2	v1	ae:v3:s002:015:pass1:frame:v1									patient				verb plus bi complement												syntactically_forced	high	case_government;selectional_syntax	preserve_argument_role	The bi complement is the target of the action, so it should not be rendered as mere accompaniment.	Attachment a2 governs the pronoun in bihim as the complement of yastahziu.
ae:v3:s002:015:pass3:support:t2	support	pass3	SUPPORT	t2	2	15	ae:v3:s002:015:pass3:support:t2	semantic_role	7	q:2:15:7			a6	ae:v3:s002:015:pass1:attach:a6	v2	ae:v3:s002:015:pass1:frame:v2									state				verb plus fi complement												syntactically_forced	high	case_government;local_syntax	preserve_argument_role	The fi phrase gives the domain or state in which they are extended, not a detachable location.	Attachment a6 connects fi tughyanihim to yamudduhum.
ae:v3:s002:015:pass3:support:t3	support	pass3	SUPPORT	t3	2	15	ae:v3:s002:015:pass3:support:t3	construction_unit	9	q:2:15:9	c3	ae:v3:s002:015:pass1:clause:c3																circumstantial_clause													strongly_licensed	high	local_syntax	preserve_argument_role	The final verb describes their continuing state while being extended, so translating it as an unrelated new action can misassign the relation.	Pass 1 marks clause c3 and attachment a8 as circumstantial under yamudduhum.
ae:v3:s002:016:pass3:support:t1	support	pass3	SUPPORT	t1	2	16	ae:v3:s002:016:pass3:support:t1	construction_unit	3	q:2:16:3			a2;a3	ae:v3:s002:016:pass1:attach:a2;ae:v3:s002:016:pass1:attach:a3	v1	ae:v3:s002:016:pass1:frame:v1												exchange_metaphor													syntactically_forced	high	case_government;comparative_construction	preserve_argument_role	The purchase metaphor uses dalalah as the acquired object and bi-al-huda as the exchange price, which target languages may need to mark explicitly.	Pass 1 attaches al-dalalah as direct object and al-huda through bi to the verb ishtaraw.
ae:v3:s002:016:pass3:support:t2	support	pass3	SUPPORT	t2	2	16	ae:v3:s002:016:pass3:support:t2	scope	8	q:2:16:8	c3	ae:v3:s002:016:pass1:clause:c3														negation															syntactically_forced	high	local_syntax	preserve_scope	The first negation scopes over the profit of their trade, not over the preceding exchange clause.	Clause c3 begins with fa-ma and negates rabihat tijaratuhum.
ae:v3:s002:016:pass3:support:t3	support	pass3	SUPPORT	t3	2	16	ae:v3:s002:016:pass3:support:t3	scope	11	q:2:16:11	c4	ae:v3:s002:016:pass1:clause:c4														negation															strongly_licensed	high	kana_predicate;local_syntax	preserve_scope	The second negation is a coordinated kana clause, so it should not be merged into the commercial metaphor as a single predicate.	Pass 1 marks c4 as a kana clause coordinated with the preceding negated result.
ae:v3:s002:017:pass3:support:t1	support	pass3	SUPPORT	t1	2	17	ae:v3:s002:017:pass3:support:t1	construction_unit	2	q:2:17:2	c1	ae:v3:s002:017:pass1:clause:c1																parable_comparison													strongly_licensed	high	comparative_construction	preserve_scope	The opening comparison frames a parable, so target languages should preserve the comparison rather than making the imagery a direct identity statement.	Pass 1 analyzes kamathali as the comparative predicate of mathaluhum.
ae:v3:s002:017:pass3:support:t2	support	pass3	SUPPORT	t2	2	17	ae:v3:s002:017:pass3:support:t2	context_window	1	q:2:17:1																				2:17-20	pericope	intra_surah			c1;c6				c1;c6		discourse_inferred	high	discourse_continuity	recommend_reading_window	The fire image continues into the following compact predicates and storm image, so translating this ayah alone may misread the parable boundary.	The comparative mathal construction begins a multi-ayah image sequence through 2:20.
ae:v3:s002:017:pass3:support:t3	support	pass3	SUPPORT	t3	2	17	ae:v3:s002:017:pass3:support:t3	semantic_role	14	q:2:17:14			a9	ae:v3:s002:017:pass1:attach:a9	v3	ae:v3:s002:017:pass1:frame:v3									theme				verb plus bi complement												syntactically_forced	high	case_government;selectional_syntax	preserve_argument_role	The bi complement of dhahaba carries the removed theme, so rendering it as accompaniment would reverse the transfer relation.	Attachment a9 governs nurihim through bi as the complement of dhahaba.
ae:v3:s002:017:pass3:support:t4	support	pass3	SUPPORT	t4	2	17	ae:v3:s002:017:pass3:support:t4	transfer_risk	21	q:2:17:21					v5	ae:v3:s002:017:pass1:frame:v5																									syntactically_forced	high	local_syntax	target_language_may_require_supplied_word	The final verb is used without an overt object, so a target language may need a generic object while Arabic leaves what they do not see compressed.	Pass 1 marks frame v5 as obj=none_absolute for yubsirun.
ae:v3:s002:017:pass3:support:t5	support	pass3	SUPPORT	t5	2	17	ae:v3:s002:017:pass3:support:t5	scope	20	q:2:17:20	c6	ae:v3:s002:017:pass1:clause:c6														negation															syntactically_forced	high	local_syntax	preserve_scope	The negation belongs to the circumstantial no-seeing clause after the leaving action, not to the leaving itself.	Clause c6 is attached as the explanatory state after tarakahum.
ae:v3:s002:018:pass3:support:t1	support	pass3	SUPPORT	t1	2	18	ae:v3:s002:018:pass3:support:t1	construction_unit	1	q:2:18:1																		compact_predicate_series					1;2;3	q:2:18:1;q:2:18:2;q:2:18:3							strongly_licensed	high	parallelism;discourse_continuity	target_language_may_require_supplied_word	The three bare predicate adjectives have no overt subject in the ayah, so target languages may need to recover the subject from the preceding parable context.	Pass 1 marks the compact nominal description as predicates followed by a result clause.
ae:v3:s002:018:pass3:support:t2	support	pass3	SUPPORT	t2	2	18	ae:v3:s002:018:pass3:support:t2	scope	6	q:2:18:6	c2	ae:v3:s002:018:pass1:clause:c2														negation															syntactically_forced	high	local_syntax	preserve_scope	The negation applies to returning in the result clause, not to the preceding predicate series.	Clause c2 is introduced by fa and contains la directly before yarjiun.
ae:v3:s002:019:pass3:support:t1	support	pass3	SUPPORT	t1	2	19	ae:v3:s002:019:pass3:support:t1	construction_unit	2	q:2:19:2																		parable_comparison													strongly_licensed	high	comparative_construction;discourse_continuity	preserve_scope	The aw ka-sayyib opening continues the parable comparison, so translation should preserve the alternative image relation.	Attachment a1 governs sayyib through the comparative kaf for the storm description.
ae:v3:s002:019:pass3:support:t2	support	pass3	SUPPORT	t2	2	19	ae:v3:s002:019:pass3:support:t2	semantic_role	6	q:2:19:6			a3	ae:v3:s002:019:pass1:attach:a3											location																strongly_licensed	medium	local_syntax;discourse_proximity	target_language_may_require_resolution	The pronoun in fihi points to the storm image, and target languages may need an explicit referent to avoid attaching it to the sky.	The fronted locative fihi follows ka-sayyib min al-sama and predicates the contents of the rainstorm image.
ae:v3:s002:019:pass3:support:t3	support	pass3	SUPPORT	t3	2	19	ae:v3:s002:019:pass3:support:t3	semantic_role	16	q:2:19:16			a11	ae:v3:s002:019:pass1:attach:a11											cause				min complement												strongly_licensed	high	case_government;local_syntax	preserve_argument_role	The min phrase gives the cause or trigger for putting fingers in ears, not just a source location.	Attachment a11 links min al-sawa iq to yaj alun as a causal complement.
ae:v3:s002:019:pass3:support:t4	support	pass3	SUPPORT	t4	2	19	ae:v3:s002:019:pass3:support:t4	semantic_role	18	q:2:19:18			a12	ae:v3:s002:019:pass1:attach:a12											cause	purpose															strongly_licensed	high	case_government;local_syntax	preserve_argument_role	The accusative hadhara gives the motive or purpose of the action, which may need explicit causal marking.	Pass 1 analyzes hadhara as an adverbial purpose or cause for yaj alun.
ae:v3:s002:019:pass3:support:t5	support	pass3	SUPPORT	t5	2	19	ae:v3:s002:019:pass3:support:t5	semantic_role	23	q:2:19:23			a15	ae:v3:s002:019:pass1:attach:a15											theme				active participle plus bi complement												syntactically_forced	high	case_government;selectional_syntax	preserve_argument_role	The bi complement of muhit marks what is encompassed, not an accompaniment phrase.	Attachment a15 governs al-kafirin through bi as the complement of muhit.
ae:v3:s002:020:pass3:support:t1	support	pass3	SUPPORT	t1	2	20	ae:v3:s002:020:pass3:support:t1	scope	5	q:2:20:5	c3	ae:v3:s002:020:pass1:clause:c3														condition															syntactically_forced	high	condition_structure	preserve_scope	Kullama sets a recurring temporal condition, so the walking response should be rendered as repeated whenever the light appears.	Pass 1 marks c3 as the recurring temporal condition for c4.
ae:v3:s002:020:pass3:support:t2	support	pass3	SUPPORT	t2	2	20	ae:v3:s002:020:pass3:support:t2	scope	12	q:2:20:12	c5	ae:v3:s002:020:pass1:clause:c5														condition															syntactically_forced	high	condition_structure	preserve_scope	The idha clause supplies the second temporal condition, so the standing response depends on darkness coming over them.	Pass 1 marks c5 as the temporal condition for qamu.
ae:v3:s002:020:pass3:support:t3	support	pass3	SUPPORT	t3	2	20	ae:v3:s002:020:pass3:support:t3	scope	17	q:2:20:17	c7	ae:v3:s002:020:pass1:clause:c7														condition															syntactically_forced	high	condition_structure;condition_apodosis	preserve_scope	The law condition is counterfactual with a marked apodosis, so the conditional relation must remain explicit.	Pass 1 links c7 and c8 as condition and apodosis, with lam marking the answer in c8.
ae:v3:s002:020:pass3:support:t4	support	pass3	SUPPORT	t4	2	20	ae:v3:s002:020:pass3:support:t4	transfer_risk	18	q:2:20:18					v7	ae:v3:s002:020:pass1:frame:v7																									syntactically_forced	high	local_syntax	preserve_compression_if_target_language_allows	The verb sha a is used absolutely, so translation should preserve the unspecified object of willing if possible.	Pass 1 marks frame v7 as obj=none_absolute with Allah as explicit subject.
