root_arabic	form_tag	form_tag_available	instance_count	frame_count	absolute_ratio	top_prep	prep_profile	obj_status_dist	clausal_complement_count	passive_count	prodrop_count	batch_count	low_occurrence
ب ع ث	PV:I	True	19	19	0.0	مِن	"{""إِلَى"": 3, ""بـ"": 2, ""عَلَى"": 1, ""فِي"": 4, ""كـ"": 1, ""لـ"": 1, ""مِن"": 6}"	"{""clitic"": 5, ""explicit"": 14}"	3	0	12	11	False
ب ع ث	PV:VII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ع د	PV:I	True	2	2	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ب ع د	PV:III	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ب غ ي	CV:VIII	True	5	5	0.2	إِلَى	"{""إِلَى"": 1, ""فِي"": 1, ""مِن"": 1}"	"{""explicit"": 4, ""none_absolute"": 1}"	0	0	5	5	False
ب غ ي	IV:I	True	18	18	0.077	فِي	"{""بـ"": 2, ""عَلَى"": 2, ""عَن"": 1, ""فِي"": 3, ""لـ"": 1}"	"{""both"": 5, ""clitic"": 2, ""explicit"": 5, ""none_absolute"": 1, ""none_intransitive"": 5}"	0	0	14	15	False
ب غ ي	IV:IV	True	4	4	0.0	لـ	"{""لـ"": 1}"	"{""both"": 1, ""clausal"": 1, ""explicit"": 2}"	1	0	3	4	True
ب غ ي	IV:VII	True	4	4	0.0	لـ	"{""لـ"": 4}"	"{""clausal"": 2, ""none_intransitive"": 2}"	2	0	1	4	True
ب غ ي	IV:VIII	True	23	23	0.348	مِن	"{""إِلَى"": 1, ""بـ"": 1, ""مِن"": 10}"	"{""both"": 1, ""explicit"": 14, ""none_absolute"": 8}"	1	0	21	16	False
ب غ ي	PV:I	True	4	4	1.0	عَلَى	"{""عَلَى"": 3, ""فِي"": 1}"	"{""none_absolute"": 2, ""none_intransitive"": 2}"	0	0	2	4	True
ب غ ي	PV:VIII	True	6	6	0.333	مِن	"{""إِلَى"": 1, ""مِن"": 2}"	"{""explicit"": 4, ""none_absolute"": 2}"	0	0	4	6	False
ب غ ي	PV_PASS:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ب ق ي	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ق ي	IV:IV	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ب ق ي	PV:I	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ق ي	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ب ك ك	IV:I	True	3	3	0.0		{}	"{""none_intransitive"": 3}"	0	0	3	3	True
ب ك ى	PV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ك ي	IV:I	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ب ك ي	PV:IV	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ب ل س	IV:IV	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ل ع	CV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ب ل غ	CV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ب ل غ	CV:IV	True	1	1	0.0		{}	"{""both"": 1}"	0	0	1	1	True
ب ل غ	IV:I	True	16	16	0.0	عَلَى	"{""عَلَى"": 1}"	"{""explicit"": 15, ""none_intransitive"": 1}"	0	0	11	9	False
ب ل غ	IV:II	True	4	4	0.0		{}	"{""both"": 3, ""explicit"": 1}"	0	0	3	3	True
ب ل غ	PV:I	True	24	24	0.043	مِن	"{""مِن"": 2}"	"{""clitic"": 1, ""explicit"": 21, ""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	21	16	False
ب ل غ	PV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ب ل غ	PV:IV	True	4	4	0.0		{}	"{""both"": 3, ""explicit"": 1}"	0	0	4	3	True
ب ل ل	IV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
ب ل و	CV:VIII	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ب ل و	IV:I	True	15	15	0.0	بـ	"{""بـ"": 6, ""فِي"": 2, ""كـ"": 1}"	"{""both"": 4, ""clitic"": 8, ""explicit"": 3}"	4	0	13	13	False
ب ل و	IV:VIII	True	2	2	0.0		{}	"{""clitic"": 1, ""explicit"": 1}"	0	0	1	2	True
ب ل و	IV_PASS:I	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""none_passive"": 1}"	0	1	1	1	True
ب ل و	PV:I	True	3	3	0.0	بـ	"{""بـ"": 1, ""كـ"": 1}"	"{""clitic"": 2, ""explicit"": 1}"	0	0	3	2	True
ب ل و	PV:VIII	True	3	3	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 2, ""explicit"": 1}"	0	0	1	2	True
ب ل و	PV_PASS:VIII	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ب ل ي	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ب ل ي	IV:IV	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ب ل ي	IV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ب ن ي	CV:I	True	4	4	0.0	لـ	"{""عَلَى"": 1, ""لـ"": 3}"	"{""explicit"": 4}"	0	0	4	4	True
ب ن ي	IV:I	True	3	3	0.0	بـ	"{""بـ"": 2}"	"{""both"": 1, ""clitic"": 1, ""explicit"": 1}"	0	0	3	3	True
ب ن ي	PV:I	True	4	4	0.0		{}	"{""clitic"": 2, ""explicit"": 2}"	0	0	3	4	True
ب ه ت	IV:I	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ب ه ت	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ب ه ل	IV:VIII	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ب و ء	CV:V	True	1	1	0.0	بـ	"{""بـ"": 1, ""لـ"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ب و ء	IV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ب و ء	IV:II	True	3	3	0.0	فِي	"{""فِي"": 1, ""مِن"": 1}"	"{""both"": 3}"	0	0	3	3	True
ب و ء	IV:V	True	2	2	1.0	مِن	"{""مِن"": 1}"	"{""none_absolute"": 1, ""none_intransitive"": 1}"	0	0	2	2	True
ب و ء	PV:V	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""explicit"": 1}"	0	0	0	1	True
ب و أ	PV:I	True	5	5	0.0	بـ	"{""بـ"": 5}"	"{""none_intransitive"": 5}"	0	0	4	3	False
ب و أ	PV:II	True	3	3	0.0	فِي	"{""فِي"": 1, ""لـ"": 1}"	"{""both"": 1, ""clitic"": 1, ""explicit"": 1}"	1	0	3	3	True
ب و ر	IV:I	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	1	1	True
ب ي ت	IV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ي ت	IV:II	True	3	3	0.0		{}	"{""both"": 1, ""explicit"": 2}"	0	0	3	2	True
ب ي د	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ي ض	IV:IX	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ي ض	PV:IX	True	2	2	0.0	مِن	"{""مِن"": 1}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ب ي ع	CV:III	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ب ي ع	IV:III	True	4	4	0.0	عَلَى	"{""عَلَى"": 1}"	"{""clitic"": 3, ""explicit"": 1}"	1	0	2	2	True
ب ي ع	PV:III	True	1	1	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ب ي ع	PV:VI	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ب ي ن	CV:V	True	3	3	1.0		{}	"{""none_absolute"": 3}"	0	0	3	2	True
ب ي ن	IV:II	True	29	29	0.103	لـ	"{""عَلَى"": 1, ""كـ"": 5, ""لـ"": 29}"	"{""clausal"": 6, ""clitic"": 3, ""explicit"": 17, ""none_absolute"": 3}"	6	0	19	11	False
ب ي ن	IV:IV	True	2	2	0.5	لـ	"{""لـ"": 1}"	"{""explicit"": 1, ""none_absolute"": 1}"	0	0	1	2	True
ب ي ن	IV:V	True	3	3	0.0	لـ	"{""لـ"": 3, ""مِن"": 1}"	"{""clausal"": 1, ""none_intransitive"": 2}"	1	0	1	3	True
ب ي ن	IV:X	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ي ن	PV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ب ي ن	PV:II	True	5	5	0.2	لـ	"{""فِي"": 1, ""لـ"": 4}"	"{""clitic"": 1, ""explicit"": 3, ""none_absolute"": 1}"	0	0	4	3	False
ب ي ن	PV:V	True	11	11	0.0	لـ	"{""لـ"": 8, ""مِن"": 2}"	"{""clausal"": 4, ""none_intransitive"": 7}"	4	0	3	8	False
ت ب ب	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ت ب ب	PV:I	True	6	6	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_intransitive"": 6}"	0	0	5	5	False
ت ب ر	IV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ت ب ر	PV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ت ب ع	CV:VIII	True	23	23	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 8, ""explicit"": 15}"	0	0	23	17	False
ت ب ع	IV:I	True	3	3	0.0		{}	"{""clitic"": 2, ""explicit"": 1}"	0	0	1	2	True
ت ب ع	IV:IV	True	2	2	0.0		{}	"{""both"": 2}"	0	0	1	2	True
ت ب ع	IV:V	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	2	2	True
ت ب ع	IV:VIII	True	54	54	0.019	عَلَى	"{""عَلَى"": 1, ""عَن"": 1, ""مِن"": 1}"	"{""both"": 1, ""clitic"": 8, ""explicit"": 44, ""none_absolute"": 1}"	2	0	48	26	False
ت ب ع	IV_PASS:VIII	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ت ب ع	PV:I	True	9	9	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 5, ""explicit"": 4}"	0	0	1	8	False
ت ب ع	PV:IV	True	11	11	0.0	بـ	"{""بـ"": 1, ""فِي"": 1}"	"{""both"": 2, ""clitic"": 6, ""explicit"": 3}"	0	0	6	9	False
ت ب ع	PV:VIII	True	52	52	0.038	بـ	"{""بـ"": 4, ""فِي"": 1, ""مِن"": 4}"	"{""clitic"": 17, ""explicit"": 33, ""none_absolute"": 2}"	0	0	29	25	False
ت ب ع	PV_PASS:IV	True	2	2	0.0	فِي	"{""فِي"": 2}"	"{""explicit"": 2}"	0	0	1	1	True
ت ب ع	PV_PASS:VIII	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ت ر ف	PV:IV	True	1	1	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ت ر ف	PV_PASS:IV	True	2	2	0.0	فِي	"{""فِي"": 2}"	"{""none_passive"": 2}"	0	2	2	2	True
ت ر ك	CV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ت ر ك	IV:I	True	4	4	0.0	فِي	"{""فِي"": 1}"	"{""both"": 1, ""clitic"": 1, ""explicit"": 1, ""none_passive"": 1}"	0	1	3	4	True
ت ر ك	IV_PASS:I	True	3	3	0.0		{}	"{""none_passive"": 3}"	1	3	3	3	True
ت ر ك	PV:I	True	33	33	0.212	عَلَى	"{""عَلَى"": 6, ""فِي"": 6, ""مِن"": 4}"	"{""both"": 2, ""clitic"": 3, ""explicit"": 21, ""none_absolute"": 7}"	0	0	26	15	False
ت ق ن	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ت ل ل	CV:I	True	3	3	0.0	عَلَى	"{""بـ"": 1, ""عَلَى"": 3}"	"{""explicit"": 3}"	0	0	3	3	True
ت ل ل	IV:I	True	3	3	0.0	عَلَى	"{""عَلَى"": 1}"	"{""explicit"": 3}"	0	0	1	3	True
ت ل ل	PV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ت ل و	CV:I	True	4	4	0.0	عَلَى	"{""عَلَى"": 1, ""مِن"": 1}"	"{""clitic"": 1, ""explicit"": 3}"	0	0	4	4	True
ت ل و	IV:I	True	25	25	0.12	عَلَى	"{""بـ"": 4, ""عَلَى"": 16, ""لـ"": 1, ""مِن"": 9}"	"{""clitic"": 6, ""explicit"": 16, ""none_absolute"": 3}"	0	0	16	15	False
ت ل و	IV:VIII	True	1	1	0.0		{}	"{""clausal"": 1}"	1	0	0	1	True
ت ل و	IV_PASS:I	True	23	23	0.0	عَلَى	"{""عَلَى"": 22, ""فِي"": 3, ""مِن"": 1}"	"{""none_passive"": 23}"	0	23	1	18	False
ت ل و	PV:I	True	2	2	0.0	عَلَى	"{""عَلَى"": 1}"	"{""clitic"": 2}"	0	0	1	2	True
ت ل و	PV_PASS:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ت م ر	CV:VIII	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ت م م	CV:IV	True	4	4	0.0	إِلَى	"{""إِلَى"": 3, ""لـ"": 2}"	"{""explicit"": 4}"	0	0	4	3	True
ت م م	IV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""explicit"": 1}"	0	0	0	1	True
ت م م	IV:IV	True	6	6	0.0	عَلَى	"{""عَلَى"": 5, ""كـ"": 1}"	"{""explicit"": 6}"	0	0	4	5	False
ت م م	PV:I	True	5	5	0.0	بـ	"{""بـ"": 1, ""عَلَى"": 1}"	"{""explicit"": 1, ""none_intransitive"": 4}"	0	0	1	4	False
ت م م	PV:IV	True	4	4	0.0	عَلَى	"{""بـ"": 1, ""عَلَى"": 2, ""مِن"": 1}"	"{""clitic"": 3, ""explicit"": 1}"	0	0	4	4	True
ت و ب	CV:I	True	8	8	0.0	إِلَى	"{""إِلَى"": 7, ""عَلَى"": 1}"	"{""none_intransitive"": 8}"	0	0	8	4	False
ت و ب	IV:I	True	20	20	0.0	عَلَى	"{""إِلَى"": 3, ""عَلَى"": 12, ""مِن"": 2}"	"{""none_intransitive"": 20}"	0	0	15	9	False
ت و ب	PV:I	True	30	30	0.0	عَلَى	"{""إِلَى"": 1, ""عَلَى"": 11, ""مِن"": 7}"	"{""none_intransitive"": 30}"	1	0	18	18	False
ت ي ه	IV:I	True	3	3	0.0	مِن	"{""بـ"": 1, ""عَن"": 2, ""فِي"": 1, ""مِن"": 3}"	"{""clitic"": 2, ""none_intransitive"": 1}"	0	0	3	3	True
ث ب ت	CV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ث ب ت	CV:II	True	3	3	0.0		{}	"{""explicit"": 3}"	0	0	3	3	True
ث ب ت	IV:I	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	0	1	True
ث ب ت	IV:II	True	6	6	0.0	بـ	"{""بـ"": 4, ""فِي"": 2}"	"{""explicit"": 6}"	0	0	5	6	False
ث ب ت	IV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ث ب ت	PV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ث ب ط	PV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ث خ ن	IV:IV	True	1	1	1.0	فِي	"{""فِي"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ث خ ن	PV:IV	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ث ق ف	IV:I	True	2	2	0.0	فِي	"{""فِي"": 1}"	"{""clitic"": 2}"	0	0	2	2	True
ث ق ف	PV:I	True	2	2	0.0		{}	"{""clitic"": 2}"	0	0	2	2	True
ث ق ف	PV_PASS:I	True	2	2	0.0		{}	"{""none_passive"": 2}"	0	2	0	2	True
ث ق ل	PV:I	True	4	4	0.0	فِي	"{""فِي"": 1}"	"{""none_intransitive"": 4}"	0	0	1	3	True
ث ق ل	PV:IV	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ث ق ل	PV:V	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ث م ر	PV:IV	True	2	2	0.0		{}	"{""none_intransitive"": 2}"	0	0	2	1	True
ث ن ي	IV:I	True	1	1	0.0		{}	"{""explicit"": 1}"	1	0	1	1	True
ث ن ي	IV:X	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ث و ب	PV:II	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ث و ب	PV:IV	True	3	3	0.0	بـ	"{""بـ"": 2}"	"{""both"": 3}"	1	0	2	3	True
ث و ر	IV:IV	True	3	3	0.0		{}	"{""explicit"": 3}"	0	0	2	3	True
ث و ر	PV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ج أ ر	IV:I	True	3	3	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_intransitive"": 3}"	0	0	3	2	True
ج ب ب	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ج ب ي	IV:VIII	True	3	3	0.0	إِلَى	"{""إِلَى"": 1, ""كـ"": 1, ""مِن"": 1}"	"{""clitic"": 1, ""explicit"": 2}"	0	0	1	3	True
ج ب ي	IV_PASS:I	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ج ب ي	PV:VIII	True	7	7	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 6, ""explicit"": 1}"	0	0	4	7	False
ج ث ث	PV:VIII	True	1	1	0.0	مِن	"{""مِن"": 1}"	"{""none_passive"": 1}"	0	1	0	1	True
ج ح د	IV:I	True	9	9	1.0	بـ	"{""بـ"": 9}"	"{""none_absolute"": 6, ""none_intransitive"": 3}"	0	0	6	7	False
ج ح د	IV:IV	True	1	1	1.0	بـ	"{""بـ"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ج ح د	PV:I	True	2	2	1.0	بـ	"{""بـ"": 2}"	"{""none_absolute"": 2}"	0	0	2	2	True
ج د د	IV:I	True	21	21	0.143	فِي	"{""عَلَى"": 1, ""فِي"": 2, ""لـ"": 2, ""مِن"": 2}"	"{""both"": 3, ""clitic"": 2, ""explicit"": 13, ""none_absolute"": 3}"	0	0	19	12	False
ج د د	IV:IV	True	2	2	0.0	لـ	"{""لـ"": 1}"	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	2	True
ج د ل	CV:III	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ج د ل	IV:I	True	1	1	1.0	فِي	"{""فِي"": 1}"	"{""none_absolute"": 1}"	0	0	0	1	True
ج د ل	IV:III	True	19	19	0.429	فِي	"{""بـ"": 7, ""عَن"": 3, ""فِي"": 12}"	"{""clitic"": 6, ""explicit"": 2, ""none_absolute"": 6, ""none_intransitive"": 5}"	0	0	12	14	False
ج د ل	PV:III	True	4	4	0.333	بـ	"{""بـ"": 1, ""عَن"": 1, ""فِي"": 1}"	"{""clitic"": 2, ""none_absolute"": 1, ""none_intransitive"": 1}"	1	0	4	4	True
ج ر ح	PV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""explicit"": 1}"	0	0	1	1	True
ج ر ح	PV:VIII	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ج ر ر	IV:I	True	1	1	0.0	إِلَى	"{""إِلَى"": 1}"	"{""clitic"": 1}"	0	0	1	1	True
ج ر ع	IV:V	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	1	1	True
ج ر م	IV:I	True	3	3	0.0	عَلَى	"{""عَلَى"": 1}"	"{""both"": 1, ""clitic"": 2}"	3	0	0	2	True
ج ر م	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ج ر م	PV:IV	True	4	4	0.5		{}	"{""explicit"": 1, ""none_absolute"": 1, ""none_intransitive"": 2}"	0	0	3	4	True
ج ر ي	IV:I	True	54	54	0.0	مِن	"{""إِلَى"": 2, ""بـ"": 10, ""فِي"": 7, ""لـ"": 4, ""مِن"": 37}"	"{""none_intransitive"": 54}"	1	0	3	38	False
ج ر ي	IV:IV	True	2	2	0.0	مِن	"{""مِن"": 2}"	"{""none_intransitive"": 2}"	0	0	0	2	True
ج ر ي	PV:I	True	1	1	0.0	بـ	"{""بـ"": 2}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ج ز ز	IV_PASS:I	True	7	7	0.0	بـ	"{""بـ"": 4}"	"{""explicit"": 4, ""none_passive"": 3}"	0	3	5	7	False
ج ز ز	IV_PASS:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ج ز ع	PV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	1	1	True
ج ز ي	IV:I	True	40	40	0.0	كـ	"{""بـ"": 8, ""عَن"": 2, ""كـ"": 17}"	"{""both"": 10, ""clitic"": 1, ""explicit"": 29}"	0	0	31	24	False
ج ز ي	IV:III	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	1	1	True
ج ز ي	IV:IV	True	6	6	0.167	بـ	"{""بـ"": 2, ""عَن"": 1, ""كـ"": 1, ""مِن"": 1}"	"{""both"": 2, ""explicit"": 3, ""none_absolute"": 1}"	0	0	5	6	False
ج ز ي	IV_PASS:I	True	13	13	0.0	بـ	"{""بـ"": 5}"	"{""explicit"": 4, ""none_passive"": 9}"	0	9	6	11	False
ج ز ي	IV_PASS:IV	True	2	2	0.0		{}	"{""clitic"": 1, ""explicit"": 1}"	0	0	1	2	True
ج ز ي	NOUN_ACTIVE_PART	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""explicit"": 1}"	0	0	0	1	True
ج ز ي	PV:I	True	4	4	0.0	بـ	"{""بـ"": 4}"	"{""both"": 4}"	1	0	4	4	True
ج س س	PV:V	True	1	1	1.0		{}	"{""none_absolute"": 1}"	0	0	1	1	True
ج ع ل	CV:I	True	22	22	0.0	لـ	"{""عَلَى"": 2, ""فِي"": 1, ""كـ"": 1, ""لـ"": 10, ""مِن"": 4}"	"{""both"": 7, ""clitic"": 2, ""explicit"": 13}"	1	0	22	13	False
ج ع ل	IV:I	True	78	78	0.0	لـ	"{""إِلَى"": 1, ""عَلَى"": 6, ""فِي"": 9, ""كـ"": 5, ""لـ"": 30, ""مِن"": 6}"	"{""both"": 22, ""clitic"": 9, ""explicit"": 47}"	1	0	69	43	False
ج ع ل	IV:IV	True	1	1	0.0		{}	"{""explicit"": 1}"	0	0	0	1	True
ج ع ل	PV:I	True	239	239	0.0	لـ	"{""عَلَى"": 14, ""فِي"": 35, ""كـ"": 8, ""لـ"": 73, ""مِن"": 40}"	"{""both"": 114, ""clitic"": 9, ""explicit"": 115, ""none_passive"": 1}"	5	1	199	59	False
ج ف و	PV:VI	True	1	1	0.0	عَن	"{""عَن"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ج ل ب	CV:IV	True	1	1	1.0	بـ	"{""بـ"": 1, ""عَلَى"": 1}"	"{""none_absolute"": 1}"	0	0	1	1	True
ج ل د	CV:I	True	2	2	0.0		{}	"{""clitic"": 1, ""explicit"": 1}"	0	0	2	1	True
ج ل و	IV:II	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""clitic"": 1}"	0	0	0	1	True
ج ل و	PV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ج ل و	PV:V	True	2	2	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 2}"	0	0	1	2	True
ج م ح	IV:I	True	1	1	0.0		{}	"{""none_intransitive"": 1}"	0	0	0	1	True
ج م ع	CV:IV	True	2	2	0.0		{}	"{""explicit"": 2}"	0	0	2	2	True
ج م ع	IV:I	True	12	12	0.25	إِلَى	"{""إِلَى"": 3, ""لـ"": 1}"	"{""clitic"": 4, ""explicit"": 5, ""none_absolute"": 3}"	0	0	8	11	False
ج م ع	PV:I	True	9	9	0.222	لـ	"{""عَلَى"": 1, ""لـ"": 3}"	"{""both"": 1, ""clitic"": 3, ""explicit"": 2, ""none_absolute"": 2, ""none_passive"": 1}"	0	1	6	8	False
ج م ع	PV:IV	True	2	2	0.0		{}	"{""clausal"": 1, ""explicit"": 1}"	1	0	2	1	True
ج م ع	PV:VIII	True	2	2	0.0	عَلَى	"{""عَلَى"": 1, ""لـ"": 1}"	"{""none_intransitive"": 2}"	1	0	1	2	True
ج م ع	PV_PASS:I	True	1	1	0.0		{}	"{""none_passive"": 1}"	0	1	0	1	True
ج ن ب	CV:I	True	1	1	0.0		{}	"{""both"": 1}"	1	0	1	1	True
ج ن ب	CV:VIII	True	5	5	0.0	مِن	"{""مِن"": 1}"	"{""clitic"": 1, ""explicit"": 4}"	0	0	5	4	False
ج ن ب	IV:II	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ج ن ب	IV:V	True	1	1	0.0		{}	"{""clitic"": 1}"	0	0	0	1	True
ج ن ب	IV:VIII	True	3	3	0.0		{}	"{""explicit"": 3}"	0	0	2	3	True
ج ن ب	PV:VIII	True	1	1	0.0		{}	"{""explicit"": 1}"	1	0	1	1	True
ج ن ح	CV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ج ن ح	PV:I	True	1	1	0.0	لـ	"{""لـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ج ن ن	PV:I	True	1	1	0.0	عَلَى	"{""عَلَى"": 1}"	"{""none_intransitive"": 1}"	0	0	0	1	True
ج ه د	CV:III	True	7	7	0.4	فِي	"{""بـ"": 2, ""فِي"": 3}"	"{""clitic"": 1, ""explicit"": 2, ""none_absolute"": 2, ""none_intransitive"": 2}"	0	0	7	5	False
ج ه د	IV:III	True	5	5	1.0	بـ	"{""بـ"": 4, ""فِي"": 3, ""لـ"": 1}"	"{""none_absolute"": 4, ""none_intransitive"": 1}"	0	0	5	4	False
ج ه د	PV:III	True	15	15	0.846	فِي	"{""بـ"": 5, ""عَلَى"": 1, ""فِي"": 7, ""مِن"": 2}"	"{""clitic"": 2, ""none_absolute"": 11, ""none_intransitive"": 2}"	2	0	3	8	False
ج ه ر	CV:I	True	1	1	0.0	بـ	"{""بـ"": 1}"	"{""none_intransitive"": 1}"	0	0	1	1	True
ج ه ر	IV:I	True	3	3	0.0	بـ	"{""بـ"": 3, ""كـ"": 1, ""لـ"": 1}"	"{""none_intransitive"": 3}"	0	0	3	3	True
