root_arabic	form_tag	form_tag_available	instance_count	narration	in_quoted	imperative	in_supplication	in_interrogative	vocative	narration_ratio	in_quote_ratio	imperative_ratio	legacy_direct_speech	legacy_discourse_dist	batch_count	low_occurrence
أ و ي	PV:IV	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
أ ي د	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
أ ي د	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
أ ي د	NOUN_CONCRETE	True	14	11	3	0	2	0	0	0.786	0.214	0.0	0	{}	12	False
أ ي د	PV:II	True	8	7	1	0	1	0	0	0.875	0.125	0.0	0	{}	6	False
أ ي ك	NOUN_CONCRETE	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
أ ي م	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
أ ي ي	NOUN_ABSTRACT	True	375	329	40	0	15	6	0	0.877	0.107	0.0	0	{}	58	False
أ ي ي	NOUN_CONCRETE	True	7	6	1	0	0	0	0	0.857	0.143	0.0	0	{}	2	False
إ ر م	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
إ ل ى		False	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
إ ن م ا		False	11	7	4	0	0	0	0	0.636	0.364	0.0	0	{}	6	False
ب أ ر	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب أ س	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب أ س	GERUND	True	24	19	4	0	1	1	0	0.792	0.167	0.0	0	{}	13	False
ب أ س	IV:VIII	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ب أ س	NOUN_ABSTRACT	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب أ س	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب أ س	UNINFLECTED_VERB	True	40	34	6	0	0	0	0	0.85	0.15	0.0	0	{}	24	False
ب ت ر	ADJ_COMP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ت ك	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ت ل	CV:V	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ب ت ل	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ث ث	GERUND	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ب ث ث	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ث ث	NOUN_PASSIVE_PART	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ث ث	PV:I	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ب ج س	PV:VII	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ح ث	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ح ر	NOUN_CONCRETE	True	39	34	5	0	0	0	0	0.872	0.128	0.0	1	"{""direct-speech"": 1}"	24	False
ب ح ر	NOUN_PROP	True	3	3	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	3	True
ب خ س	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب خ س	IV:I	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	{}	4	True
ب خ س	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب خ س	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب خ ع	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب خ ل	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب خ ل	IV:I	True	7	7	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	False
ب خ ل	PV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب د ء	IV:IV	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ب د ء	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د أ	IV:I	True	5	3	2	0	1	1	0	0.6	0.4	0.0	0	{}	3	False
ب د أ	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د أ	PV:I	True	5	4	1	0	1	0	0	0.8	0.2	0.0	0	{}	5	False
ب د د	IV:IV	True	8	7	1	0	0	0	0	0.875	0.125	0.0	0	{}	7	False
ب د د	IV_PASS:IV	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د د	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب د ر	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د ر	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د ع	ADJ_QUALIT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب د ع	NOUN_ABSTRACT	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ب د ع	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د ل	CV:II	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ب د ل	GERUND	True	9	9	0	0	0	0	0	1.0	0.0	0.0	0	{}	8	False
ب د ل	IV:II	True	10	9	1	0	0	0	0	0.9	0.1	0.0	0	{}	9	False
ب د ل	IV:IV	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب د ل	IV:V	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب د ل	IV:X	True	3	2	1	0	1	0	0	0.667	0.333	0.0	0	{}	3	True
ب د ل	IV_PASS:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د ل	NOUN_ACTIVE_PART	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب د ل	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب د ل	PV:II	True	10	9	0	0	0	1	0	0.9	0.0	0.0	0	{}	8	False
ب د ن	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب د و	IV:IV	True	7	4	3	0	0	0	0	0.571	0.429	0.0	0	{}	5	False
ب د و	NOUN_ACTIVE_PART	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	{}	3	True
ب د و	NOUN_RELATIVE	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ب د و	PV:I	True	7	6	1	0	0	0	0	0.857	0.143	0.0	0	{}	6	False
ب ذ ر	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ذ ر	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ذ ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ء	ADJ_QUALIT	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ب ر ء	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ء	IV:IV	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	2	True
ب ر أ	ADJ_QUALIT	True	10	1	9	0	1	0	0	0.1	0.9	0.0	0	{}	7	False
ب ر أ	GERUND	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ر أ	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر أ	IV:V	True	1	0	1	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ب ر أ	NOUN_ACTIVE_PART	True	2	0	2	0	2	0	0	0.0	1.0	0.0	0	{}	1	True
ب ر أ	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر أ	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر أ	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر أ	PV:V	True	4	2	2	0	1	0	0	0.5	0.5	0.0	0	{}	3	True
ب ر ج	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ج	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ج	NOUN_ABSTRACT	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ج	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ج	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ح	IV:I	True	3	0	3	0	0	0	0	0.0	1.0	0.0	0	{}	3	True
ب ر د	GERUND	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	2	True
ب ر د	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر د	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ر	GERUND	True	10	10	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب ر ر	IV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ر	NOUN_ACTIVE_PART	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب ر ر	NOUN_CONCRETE	True	13	12	1	0	0	0	0	0.923	0.077	0.0	0	{}	9	False
ب ر ر	NOUN_RELATIVE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ز خ	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ز خ	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ز	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ز	PV:I	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	4	False
ب ر ز	PV:II	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ص	ADJ_QUALIT	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	2	True
ب ر ق	NOUN_ABSTRACT	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ر ق	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ق	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ك	NOUN_ABSTRACT	True	3	1	2	0	1	0	0	0.333	0.667	0.0	0	{}	2	True
ب ر ك	NOUN_PASSIVE_PART	True	12	11	1	0	1	0	0	0.917	0.083	0.0	0	{}	10	False
ب ر ك	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ر ك	PV:III	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب ر ك	PV:VI	True	9	9	0	0	0	0	0	1.0	0.0	0.0	0	{}	7	False
ب ر ك	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر م	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر م	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ر ه م	NOUN_PROP	True	62	50	11	0	3	1	4	0.806	0.177	0.0	0	{}	22	False
ب ر ه ن	GERUND	True	7	3	4	0	0	0	0	0.429	0.571	0.0	0	{}	7	False
ب ر ه ن	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ز غ	NOUN_ACTIVE_PART	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ر	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ر	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س س	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س س	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ط	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ط	IV:I	True	14	11	3	0	0	0	0	0.786	0.214	0.0	0	{}	11	False
ب س ط	NOUN_ABSTRACT	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	3	True
ب س ط	NOUN_ACTIVE_PART	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ب س ط	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ط	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب س ق	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ل	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س ل	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب س م	PV:V	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ش ر	ADJ_INTENS	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ب ش ر	ADJ_QUALIT	True	4	2	2	0	0	0	0	0.5	0.5	0.0	0	{}	3	True
ب ش ر	CV:II	True	19	0	0	19	0	0	0	0.0	0.0	1.0	0	{}	13	False
ب ش ر	CV:III	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ب ش ر	CV:IV	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ب ش ر	CV:X	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ب ش ر	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ش ر	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ش ر	IV:II	True	9	7	2	0	0	1	0	0.778	0.222	0.0	0	{}	7	False
ب ش ر	IV:III	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ش ر	IV:X	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب ش ر	NOUN_ABSTRACT	True	17	14	3	0	0	0	1	0.824	0.176	0.0	0	{}	13	False
ب ش ر	NOUN_ACTIVE_PART	True	11	10	1	0	0	0	0	0.909	0.091	0.0	0	{}	11	False
ب ش ر	NOUN_CONCRETE	True	34	13	20	0	3	2	0	0.382	0.588	0.0	0	{}	23	False
ب ش ر	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ش ر	NOUN_RELATIVE	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ش ر	PV:II	True	6	4	2	0	0	0	0	0.667	0.333	0.0	0	{}	4	False
ب ش ر	PV_PASS:II	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ص ر	ADJ_QUALIT	True	47	43	4	0	1	2	0	0.915	0.085	0.0	0	{}	29	False
ب ص ر	CV:IV	True	4	0	1	4	1	0	0	0.0	0.25	1.0	0	{}	3	True
ب ص ر	GERUND	True	10	9	1	0	0	0	0	0.9	0.1	0.0	0	{}	7	False
ب ص ر	IV:I	True	3	1	2	0	0	0	0	0.333	0.667	0.0	0	{}	3	True
ب ص ر	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ص ر	IV:IV	True	21	18	3	0	0	0	0	0.857	0.143	0.0	0	{}	15	False
ب ص ر	NOUN_ABSTRACT	True	44	36	8	0	1	0	0	0.818	0.182	0.0	0	{}	27	False
ب ص ر	NOUN_ACTIVE_PART	True	8	8	0	0	0	0	0	1.0	0.0	0.0	0	{}	6	False
ب ص ر	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ص ر	NOUN_PROP	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ص ر	PV:I	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ب ص ر	PV:IV	True	2	1	0	0	0	1	0	0.5	0.0	0.0	0	{}	2	True
ب ص ل	NOUN_CONCRETE	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ب ض ع	NOUN_CONCRETE	True	5	2	3	0	2	0	0	0.4	0.6	0.0	0	{}	1	False
ب ض ع	NOUN_NUM	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ط ء	IV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ر	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ر	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ش	GERUND	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ب ط ش	GERUND_INSTANT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ش	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ط ش	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ل	IV:IV	True	4	3	1	0	0	0	0	0.75	0.25	0.0	0	{}	4	True
ب ط ل	NOUN_ABSTRACT	True	5	5	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب ط ل	NOUN_ACTIVE_PART	True	26	21	5	0	0	0	0	0.808	0.192	0.0	0	{}	20	False
ب ط ل	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ن	GERUND	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ن	NOUN_ABSTRACT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ط ن	NOUN_ACTIVE_PART	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ط ن	NOUN_CONCRETE	True	17	15	2	0	1	0	0	0.882	0.118	0.0	0	{}	14	False
ب ط ن	PV:I	True	2	0	2	0	0	0	0	0.0	1.0	0.0	0	{}	2	True
ب ع ث ر	PV_PASS:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ع ث	CV:I	True	5	0	3	5	3	0	0	0.0	0.6	1.0	0	{}	4	False
ب ع ث	GERUND	True	5	3	2	0	0	0	0	0.6	0.4	0.0	0	{}	4	False
ب ع ث	IV:I	True	16	14	2	0	0	0	0	0.875	0.125	0.0	0	{}	10	False
ب ع ث	IV_PASS:I	True	10	6	4	0	2	0	0	0.6	0.4	0.0	0	{}	8	False
ب ع ث	IV_PASS:IV	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	2	True
ب ع ث	NOUN_PASSIVE_PART	True	9	4	5	0	0	0	0	0.444	0.556	0.0	0	{}	7	False
ب ع ث	PV:I	True	19	16	3	0	0	1	0	0.842	0.158	0.0	0	{}	11	False
ب ع ث	PV:VII	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ع د	ADJ_QUALIT	True	25	21	4	0	0	0	0	0.84	0.16	0.0	0	{}	14	False
ب ع د	ADV	True	86	67	9	0	1	11	0	0.779	0.105	0.0	0	{}	41	False
ب ع د	GERUND	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ع د	NOUN_ABSTRACT	True	114	100	10	0	1	4	0	0.877	0.088	0.0	0	{}	38	False
ب ع د	NOUN_CONCRETE	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ع د	NOUN_PASSIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ع د	PV:I	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ع د	PV:III	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ب ع ر	NOUN_CONCRETE	True	2	0	2	0	0	0	0	0.0	1.0	0.0	0	{}	1	True
ب ع ض	NOUN_ABSTRACT	True	148	117	30	0	16	1	0	0.791	0.203	0.0	0	{}	36	False
ب ع ض	NOUN_CONCRETE	True	10	9	1	0	0	0	0	0.9	0.1	0.0	0	{}	3	False
ب ع ل	NOUN_CONCRETE	True	7	3	4	0	0	0	0	0.429	0.571	0.0	0	{}	5	False
ب غ ت	GERUND	True	13	10	3	0	0	0	0	0.769	0.231	0.0	0	{}	10	False
ب غ ض	NOUN_ABSTRACT	True	5	4	1	0	0	0	0	0.8	0.2	0.0	0	{}	3	False
ب غ ل	NOUN_CONCRETE	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب غ ي	CV:VIII	True	5	0	1	5	1	0	0	0.0	0.2	1.0	1	"{""direct-speech"": 1}"	5	False
ب غ ي	GERUND	True	28	26	2	0	0	0	0	0.929	0.071	0.0	1	"{""direct-speech"": 1}"	17	False
ب غ ي	IV:I	True	18	13	5	0	1	0	0	0.722	0.278	0.0	1	"{""direct-speech"": 1}"	15	False
ب غ ي	IV:IV	True	4	2	2	0	0	0	0	0.5	0.5	0.0	1	"{""direct-speech"": 1}"	4	True
ب غ ي	IV:VII	True	4	4	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	4	True
ب غ ي	IV:VIII	True	23	22	1	0	0	0	0	0.957	0.043	0.0	1	"{""direct-speech"": 1}"	16	False
ب غ ي	NOUN_ACTIVE_PART	True	3	0	1	0	0	3	0	0.0	0.333	0.0	1	"{""direct-speech"": 1}"	3	True
ب غ ي	PV:I	True	4	3	1	0	1	0	0	0.75	0.25	0.0	1	"{""direct-speech"": 1}"	4	True
ب غ ي	PV:VIII	True	6	3	1	0	0	2	0	0.5	0.167	0.0	1	"{""direct-speech"": 1}"	6	False
ب غ ي	PV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ب ق ر	NOUN_CONCRETE	True	9	3	6	0	3	0	0	0.333	0.667	0.0	0	{}	3	False
ب ق ع	NOUN_CONCRETE	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ق ل	NOUN_CONCRETE	True	1	0	1	0	1	0	0	0.0	1.0	0.0	0	{}	1	True
ب ق ي	ADJ_COMP	True	7	6	0	0	0	1	0	0.857	0.0	0.0	0	{}	4	False
ب ق ي	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ق ي	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ق ي	NOUN_ABSTRACT	True	3	2	1	0	0	0	0	0.667	0.333	0.0	0	{}	2	True
ب ق ي	NOUN_ACTIVE_PART	True	7	7	0	0	0	0	0	1.0	0.0	0.0	0	{}	7	False
ب ق ي	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ق ي	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ك ر	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ك ر	GERUND	True	2	1	1	0	1	0	0	0.5	0.5	0.0	0	{}	2	True
ب ك ر	NOUN_ABSTRACT	True	9	7	2	0	1	0	0	0.778	0.222	0.0	0	{}	8	False
ب ك ك	IV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	3	True
ب ك ك	NOUN_PROP	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ك م	ADJ_QUALIT	True	6	6	0	0	0	0	0	1.0	0.0	0.0	0	{}	5	False
ب ك ى	PV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ك ي	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ك ي	NOUN_ACTIVE_PART	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ك ي	PV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ل د	NOUN_CONCRETE	True	19	17	2	0	2	0	0	0.895	0.105	0.0	0	{}	15	False
ب ل س	IV:IV	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ل س	NOUN_ACTIVE_PART	True	4	4	0	0	0	0	0	1.0	0.0	0.0	0	{}	4	True
ب ل ع	CV:I	True	1	0	1	1	1	0	0	0.0	1.0	1.0	0	{}	1	True
ب ل غ	ADJ_QUALIT	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ب ل غ	CV:II	True	1	0	0	1	0	0	0	0.0	0.0	1.0	1	"{""direct-speech"": 1}"	1	True
ب ل غ	CV:IV	True	1	0	0	1	0	0	0	0.0	0.0	1.0	1	"{""direct-speech"": 1}"	1	True
ب ل غ	GERUND	True	3	3	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	3	True
ب ل غ	GERUND_MEEM	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ب ل غ	IV:I	True	16	14	2	0	1	0	0	0.875	0.125	0.0	1	"{""direct-speech"": 1}"	9	False
ب ل غ	IV:II	True	4	3	1	0	0	0	0	0.75	0.25	0.0	1	"{""direct-speech"": 1}"	3	True
ب ل غ	NOUN_ABSTRACT	True	12	11	1	0	1	0	0	0.917	0.083	0.0	1	"{""direct-speech"": 1}"	10	False
ب ل غ	NOUN_ACTIVE_PART	True	9	8	1	0	0	0	0	0.889	0.111	0.0	1	"{""direct-speech"": 1}"	9	False
ب ل غ	PV:I	True	24	19	5	0	3	0	0	0.792	0.208	0.0	1	"{""direct-speech"": 1}"	16	False
ب ل غ	PV:II	True	1	1	0	0	0	0	0	1.0	0.0	0.0	1	"{""direct-speech"": 1}"	1	True
ب ل غ	PV:IV	True	4	2	2	0	0	0	0	0.5	0.5	0.0	1	"{""direct-speech"": 1}"	3	True
ب ل ل	IV:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	"{""oath"": 1}"	1	True
ب ل و	CV:VIII	True	1	0	0	1	0	0	0	0.0	0.0	1.0	0	{}	1	True
ب ل و	GERUND	True	6	5	1	0	1	0	0	0.833	0.167	0.0	0	{}	6	False
ب ل و	IV:I	True	15	14	1	0	0	0	0	0.933	0.067	0.0	0	{}	13	False
ب ل و	IV:VIII	True	2	2	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ل و	IV_PASS:I	True	1	1	0	0	0	0	0	1.0	0.0	0.0	0	{}	1	True
ب ل و	NOUN_ACTIVE_PART	True	2	1	1	0	0	0	0	0.5	0.5	0.0	0	{}	2	True
ب ل و	PV:I	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
ب ل و	PV:VIII	True	3	3	0	0	0	0	0	1.0	0.0	0.0	0	{}	2	True
