root_arabic	form_tag	form_tag_available	instance_count	partner_root	partner_form_tag	attach_count	total_attach	pair_ratio	top_rel	rel_dist	batch_count	low_occurrence
أ ت ي	IV:I	True	168	ر س ل	NOUN_CONCRETE	10	242	0.041	head_of:subject	"{""head_of:prep_complement"": 2, ""head_of:subject"": 8}"	51	False
أ ت ي	IV:I	True	168	ب غ ت	GERUND	8	242	0.033	head_of:adverbial	"{""head_of:adverbial"": 4, ""head_of:circumstantial"": 4}"	51	False
أ ت ي	IV:I	True	168	أ ل ه	NOUN_PROP	7	242	0.029	head_of:subject	"{""head_of:subject"": 7}"	51	False
أ ت ي	IV:I	True	168	ف ح ش	NOUN_ABSTRACT	7	242	0.029	head_of:direct_object	"{""head_of:direct_object"": 4, ""head_of:prep_complement"": 3}"	51	False
أ ت ي	IV:I	True	168	ك ل ل	NOUN_ABSTRACT	7	242	0.029	head_of:prep_complement	"{""head_of:prep_complement"": 6, ""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ك و ن	PV:I	7	242	0.029	head_of:exception	"{""dep_of:kana_predicate"": 2, ""head_of:exception"": 5}"	51	False
أ ت ي	IV:I	True	168	ب ي ن	NOUN_ABSTRACT	6	242	0.025	head_of:prep_complement	"{""head_of:prep_complement"": 4, ""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	س و ع	NOUN_ABSTRACT	5	242	0.021	head_of:subject	"{""head_of:subject"": 5}"	51	False
أ ت ي	IV:I	True	168	ع ذ ب	GERUND	5	242	0.021	head_of:subject	"{""head_of:subject"": 5}"	51	False
أ ت ي	IV:I	True	168	ع ذ ب	NOUN_ABSTRACT	5	242	0.021	head_of:subject	"{""head_of:subject"": 5}"	51	False
أ ت ي	IV:I	True	168	ي و م	NOUN_ABSTRACT	5	242	0.021	head_of:subject	"{""head_of:adverbial"": 1, ""head_of:subject"": 4}"	51	False
أ ت ي	IV:I	True	168	ذ ك ر	GERUND	4	242	0.017	head_of:prep_complement	"{""head_of:prep_complement"": 2, ""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	م ث ل	NOUN_ABSTRACT	4	242	0.017	head_of:prep_complement	"{""head_of:prep_complement"": 3, ""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ن ب أ	NOUN_ABSTRACT	4	242	0.017	head_of:subject	"{""head_of:subject"": 4}"	51	False
أ ت ي	IV:I	True	168	أ ج ر	GERUND	3	242	0.012	head_of:direct_object	"{""head_of:direct_object"": 3}"	51	False
أ ت ي	IV:I	True	168	أ ذ ن	GERUND	3	242	0.012	head_of:prep_complement	"{""head_of:prep_complement"": 3}"	51	False
أ ت ي	IV:I	True	168	أ م ر	GERUND	3	242	0.012	head_of:prep_complement	"{""head_of:prep_complement"": 2, ""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ب أ س	GERUND	3	242	0.012	head_of:subject	"{""head_of:direct_object"": 1, ""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	ب ع د	NOUN_ABSTRACT	3	242	0.012	head_of:prep_complement	"{""head_of:prep_complement"": 3}"	51	False
أ ت ي	IV:I	True	168	ر ب ب	NOUN_CONCRETE	3	242	0.012	head_of:adverbial	"{""head_of:adverbial"": 1, ""head_of:direct_object"": 1, ""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ر ج ل	NOUN_CONCRETE	3	242	0.012	head_of:direct_object	"{""head_of:circumstantial"": 1, ""head_of:direct_object"": 2}"	51	False
أ ت ي	IV:I	True	168	س ل ط	NOUN_ABSTRACT	3	242	0.012	head_of:prep_complement	"{""head_of:prep_complement"": 3}"	51	False
أ ت ي	IV:I	True	168	ن ب أ	NOUN_CONCRETE	3	242	0.012	head_of:subject	"{""head_of:prep_complement"": 1, ""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	ي و م	ADV	3	242	0.012	head_of:adverbial	"{""head_of:adverbial"": 3}"	51	False
أ ت ي	IV:I	True	168	أ ر ض	NOUN_CONCRETE	2	242	0.008	head_of:direct_object	"{""head_of:direct_object"": 2}"	51	False
أ ت ي	IV:I	True	168	أ م ن	NOUN_ACTIVE_PART	2	242	0.008	head_of:circumstantial	"{""head_of:circumstantial"": 2}"	51	False
أ ت ي	IV:I	True	168	ب ع ض	NOUN_ABSTRACT	2	242	0.008	head_of:subject	"{""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	ج م ع	NOUN_ABSTRACT	2	242	0.008	head_of:circumstantial	"{""head_of:circumstantial"": 2}"	51	False
أ ت ي	IV:I	True	168	ح ل ل	IV:I	2	242	0.008	head_of:conjoined	"{""head_of:conjoined"": 2}"	51	False
أ ت ي	IV:I	True	168	خ ل ق	GERUND	2	242	0.008	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	51	False
أ ت ي	IV:I	True	168	خ ي ر	NOUN_ABSTRACT	2	242	0.008	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	51	False
أ ت ي	IV:I	True	168	ذ ه ب	IV:IV	2	242	0.008	dep_of:conjoined	"{""dep_of:conjoined"": 2}"	51	False
أ ت ي	IV:I	True	168	ق و ل	PV:I	2	242	0.008	dep_of:quoted_complement	"{""dep_of:quoted_complement"": 2}"	51	False
أ ت ي	IV:I	True	168	ق و م	NOUN_CONCRETE	2	242	0.008	dep_of:adjective	"{""dep_of:adjective"": 1, ""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	م ل ك	NOUN_CONCRETE	2	242	0.008	head_of:subject	"{""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	م و ت	GERUND	2	242	0.008	head_of:subject	"{""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	ه د ي	GERUND	2	242	0.008	head_of:subject	"{""head_of:subject"": 2}"	51	False
أ ت ي	IV:I	True	168	أ ب و	NOUN_CONCRETE	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	أ ح د	NOUN_CONCRETE	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	أ ح د	NOUN_NUM	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	أ خ ر	ADJ_COMP	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	أ س ر	NOUN_PASSIVE_PART	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	أ ل ه	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	أ و ل	GERUND	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ب ص ر	ADJ_QUALIT	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ب ط ل	NOUN_ACTIVE_PART	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ب ن ي	NOUN_CONCRETE	1	242	0.004	head_of:vocative	"{""head_of:vocative"": 1}"	51	False
أ ت ي	IV:I	True	168	ب ه ت	GERUND	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ب ي ت	ADV	1	242	0.004	head_of:adverbial	"{""head_of:adverbial"": 1}"	51	False
أ ت ي	IV:I	True	168	ب ي ت	NOUN_CONCRETE	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	ت ب ت	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ج د د	IV:I	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ج ر م	NOUN_ACTIVE_PART	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ج ن د	NOUN_RELATIVE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ج ي أ	PV:I	1	242	0.004	head_of:exception	"{""head_of:exception"": 1}"	51	False
أ ت ي	IV:I	True	168	ح د ث	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ح ز ب	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ح م ل	IV:I	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ح و ت	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	خ ر ج	IV:IV	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	خ ل ف	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	خ و ف	IV:I	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	د خ ن	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	د ر ء	IV:I	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	د و ن	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ذ ع ن	NOUN_ACTIVE_PART	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ذ ك ر	NOUN_CONCRETE	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	ذ ه ب	IV:I	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ر ب ع	NOUN_NUM	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ر ز ق	GERUND	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ر ز ق	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ر غ د	GERUND	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ر م ي	IV:I	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	س ب ع	NOUN_NUM	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	س ح ر	GERUND	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	س ع ي	GERUND	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	س ل ط	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	س ل م	NOUN_ACTIVE_PART	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	س م ع	NOUN_ACTIVE_PART	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	س م ع	PV:X	1	242	0.004	head_of:exception	"{""head_of:exception"": 1}"	51	False
أ ت ي	IV:I	True	168	س م و	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ش ر ق	NOUN_TIME_PLACE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ش ر ك	IV:IV	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ش ر ك	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ش م س	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ش ه د	GERUND	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ش ه د	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ص ب ر	IV:I	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ص ل و	GERUND	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	ض ح و	NOUN_ABSTRACT	1	242	0.004	head_of:adverbial	"{""head_of:adverbial"": 1}"	51	False
أ ت ي	IV:I	True	168	ض ع ف	IV:I	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ض م ر	NOUN_CONCRETE	1	242	0.004	dep_of:adjective	"{""dep_of:adjective"": 1}"	51	False
أ ت ي	IV:I	True	168	ض و أ	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ط ع م	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ط و ف	NOUN_CONCRETE	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ظ ل ل	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ظ ه ر	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ع ر ش	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ع ر ض	NOUN_ABSTRACT	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ع ل م	IV:I	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ع و م	NOUN_ABSTRACT	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	غ ش ي	NOUN_ABSTRACT	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ف ت ح	GERUND	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ف ر د	NOUN_CONCRETE	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ف و ج	NOUN_CONCRETE	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ف و ر	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ق ب س	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ق ب ل	ADV	1	242	0.004	head_of:adverbial	"{""head_of:adverbial"": 1}"	51	False
أ ت ي	IV:I	True	168	ق ب ل	NOUN_ABSTRACT	1	242	0.004	dep_of:clausal_complement	"{""dep_of:clausal_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ق ط ع	IV:I	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ق ل ل	ADJ_QUALIT	1	242	0.004	head_of:adverbial	"{""head_of:adverbial"": 1}"	51	False
أ ت ي	IV:I	True	168	ك ف ر	PV:I	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ك ل م	IV:II	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	ل ي ل	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	م ر ر	GERUND_INSTANT	1	242	0.004	head_of:adverbial	"{""head_of:adverbial"": 1}"	51	False
أ ت ي	IV:I	True	168	م و ل	NOUN_CONCRETE	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	م و ه	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ن ب أ	PV:II	1	242	0.004	head_of:exception	"{""head_of:exception"": 1}"	51	False
أ ت ي	IV:I	True	168	ن د ي	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	ن ذ ر	ADJ_QUALIT	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ن ق ص	IV:I	1	242	0.004	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	51	False
أ ت ي	IV:I	True	168	ن ك ر	NOUN_PASSIVE_PART	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	و ج ه	NOUN_CONCRETE	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:I	True	168	و ر ث	IV:I	1	242	0.004	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	و ع د	PV:I	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	و ف ي	IV_PASS:II	1	242	0.004	head_of:conjoined	"{""head_of:conjoined"": 1}"	51	False
أ ت ي	IV:I	True	168	و ل د	NOUN_CONCRETE	1	242	0.004	head_of:direct_object	"{""head_of:direct_object"": 1}"	51	False
أ ت ي	IV:I	True	168	ي ق ن	GERUND	1	242	0.004	head_of:subject	"{""head_of:subject"": 1}"	51	False
أ ت ي	IV:I	True	168	ي م ن	NOUN_ABSTRACT	1	242	0.004	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	51	False
أ ت ي	IV:IV	True	51	أ ل ه	NOUN_PROP	7	76	0.092	head_of:subject	"{""head_of:prep_complement"": 1, ""head_of:subject"": 6}"	27	False
أ ت ي	IV:IV	True	51	ز ك و	NOUN_ABSTRACT	6	76	0.079	head_of:direct_object	"{""head_of:direct_object"": 6}"	27	False
أ ت ي	IV:IV	True	51	أ ج ر	GERUND	5	76	0.066	head_of:direct_object	"{""head_of:direct_object"": 5}"	27	False
أ ت ي	IV:IV	True	51	ق و م	IV:IV	4	76	0.053	dep_of:conjoined	"{""dep_of:conjoined"": 4}"	27	False
أ ت ي	IV:IV	True	51	أ ج ر	NOUN_ABSTRACT	3	76	0.039	head_of:direct_object	"{""head_of:direct_object"": 3}"	27	False
أ ت ي	IV:IV	True	51	خ ي ر	GERUND	3	76	0.039	head_of:direct_object	"{""head_of:direct_object"": 3}"	27	False
أ ت ي	IV:IV	True	51	أ ي ي	NOUN_ABSTRACT	2	76	0.026	head_of:prep_complement	"{""head_of:prep_complement"": 2}"	27	False
أ ت ي	IV:IV	True	51	ف ض ل	GERUND	2	76	0.026	head_of:direct_object	"{""head_of:direct_object"": 1, ""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	ق ب ل	NOUN_CONCRETE	2	76	0.026	head_of:circumstantial	"{""head_of:circumstantial"": 2}"	27	False
أ ت ي	IV:IV	True	51	ك ل ل	NOUN_ABSTRACT	2	76	0.026	head_of:adverbial	"{""head_of:adverbial"": 1, ""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	م ل ك	NOUN_ABSTRACT	2	76	0.026	head_of:direct_object	"{""head_of:direct_object"": 2}"	27	False
أ ت ي	IV:IV	True	51	م و ل	NOUN_CONCRETE	2	76	0.026	head_of:direct_object	"{""head_of:direct_object"": 2}"	27	False
أ ت ي	IV:IV	True	51	أ ت ي	PV:I	1	76	0.013	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	أ ذ ن	GERUND	1	76	0.013	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	أ ك ل	NOUN_CONCRETE	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	أ م ن	NOUN_ACTIVE_PART	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	أ ن س	NOUN_CONCRETE	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	أ و ل	GERUND	1	76	0.013	head_of:subject	"{""head_of:subject"": 1}"	27	False
أ ت ي	IV:IV	True	51	ج ع ل	CV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ح ك م	GERUND	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	خ ف ي	IV:IV	1	76	0.013	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	د و ن	NOUN_ABSTRACT	1	76	0.013	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	ر ج ل	NOUN_CONCRETE	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	ر س ل	IV:IV	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ر س ل	NOUN_CONCRETE	1	76	0.013	head_of:subject	"{""head_of:subject"": 1}"	27	False
أ ت ي	IV:IV	True	51	ر غ ب	IV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ز ك و	IV:V	1	76	0.013	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	27	False
أ ت ي	IV:IV	True	51	ز ك و	NOUN_CONCRETE	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	س أ ل	IV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	س ح ر	GERUND	1	76	0.013	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	س ف ه	ADJ_QUALIT	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	س ن ن	NOUN_ABSTRACT	1	76	0.013	head_of:subject	"{""head_of:subject"": 1}"	27	False
أ ت ي	IV:IV	True	51	ش ه ب	NOUN_CONCRETE	1	76	0.013	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	ش ه و	GERUND	1	76	0.013	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	27	False
أ ت ي	IV:IV	True	51	ض ر ب	IV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ع ذ ب	GERUND	1	76	0.013	head_of:subject	"{""head_of:subject"": 1}"	27	False
أ ت ي	IV:IV	True	51	غ ف ر	IV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ف ق ر	ADJ_QUALIT	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	ق ر ب	NOUN_CONCRETE	1	76	0.013	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	ق ل ب	NOUN_CONCRETE	1	76	0.013	head_of:circumstantial	"{""head_of:circumstantial"": 1}"	27	False
أ ت ي	IV:IV	True	51	ق و ل	IV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ك ت ب	NOUN_CONCRETE	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	ك ف ل	NOUN_ABSTRACT	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	م ر ر	GERUND_INSTANT	1	76	0.013	head_of:accusative_specification	"{""head_of:accusative_specification"": 1}"	27	False
أ ت ي	IV:IV	True	51	م ل ك	NOUN_CONCRETE	1	76	0.013	head_of:prep_complement	"{""head_of:prep_complement"": 1}"	27	False
أ ت ي	IV:IV	True	51	ن ز ع	IV:I	1	76	0.013	head_of:conjoined	"{""head_of:conjoined"": 1}"	27	False
أ ت ي	IV:IV	True	51	ن ق ر	NOUN_CONCRETE	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV:IV	True	51	و ث ق	GERUND_MEEM	1	76	0.013	head_of:direct_object	"{""head_of:direct_object"": 1}"	27	False
أ ت ي	IV_PASS:IV	True	6	أ و ل	NOUN_CONCRETE	2	10	0.2	head_of:direct_object	"{""head_of:direct_object"": 1, ""head_of:subject"": 1}"	5	False
أ ت ي	IV_PASS:IV	True	6	م ث ل	NOUN_ABSTRACT	2	10	0.2	head_of:direct_object	"{""head_of:direct_object"": 2}"	5	False
أ ت ي	IV_PASS:IV	True	6	أ ح د	NOUN_NUM	1	10	0.1	head_of:subject	"{""head_of:subject"": 1}"	5	False
أ ت ي	IV_PASS:IV	True	6	ت ل و	IV:VIII	1	10	0.1	dep_of:clausal_complement	"{""dep_of:clausal_complement"": 1}"	5	False
أ ت ي	IV_PASS:IV	True	6	ح ج ج	IV:III	1	10	0.1	head_of:conjoined	"{""head_of:conjoined"": 1}"	5	False
أ ت ي	IV_PASS:IV	True	6	ح ك م	GERUND	1	10	0.1	head_of:direct_object	"{""head_of:direct_object"": 1}"	5	False
أ ت ي	IV_PASS:IV	True	6	س و ع	GERUND	1	10	0.1	head_of:direct_object	"{""head_of:direct_object"": 1}"	5	False
أ ت ي	IV_PASS:IV	True	6	ص ح ف	NOUN_CONCRETE	1	10	0.1	head_of:direct_object	"{""head_of:direct_object"": 1}"	5	False
أ ت ي	NOUN_ACTIVE_PART	True	13	ق ب ل	ADV	2	13	0.154	head_of:adverbial	"{""head_of:adverbial"": 2}"	11	False
أ ت ي	NOUN_ACTIVE_PART	True	13	ك ل ل	NOUN_ABSTRACT	2	13	0.154	dep_of:predication	"{""dep_of:predication"": 2}"	11	False
أ ت ي	NOUN_ACTIVE_PART	True	13	ر ح م	NOUN_PROP	1	13	0.077	head_of:idafa	"{""head_of:idafa"": 1}"	11	False
أ ت ي	NOUN_ACTIVE_PART	True	13	ر س خ	NOUN_ACTIVE_PART	1	13	0.077	dep_of:conjoined	"{""dep_of:conjoined"": 1}"	11	False
أ ت ي	NOUN_ACTIVE_PART	True	13	ر ي ب	GERUND	1	13	0.077	head_of:predication	"{""head_of:predication"": 1}"	11	False
