root_arabic	form_tag	form_tag_available	instance_count	pass2_xref_candidate_count	pass2_xref_resolved_candidate_count	pass2_candidate_density	candidate_root_dist	candidate_type_dist	status_dist	conf_dist	pass2_ayah_count	pass2_ayah_refs	source	batch_count	low_occurrence
ف ط ر	NOUN_ABSTRACT	True	1	1	1	1.0	"{""ف ط ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	30:30	pass2	1	True
ف ع ل	NOUN_ABSTRACT	True	2	1	1	0.5	"{""ف ع ل"": 1}"	"{""word"": 1, ""xref:relative_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""medium"": 2}"	1	26:19	pass2	2	True
ف ل ح	NOUN_ACTIVE_PART	True	13	2	0	0.154	"{""ف ل ح"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 4}"	"{""medium"": 4}"	2	7:9;7:161	pass2	12	False
ف ل ك	NOUN_CONCRETE	True	25	12	10	0.48	"{""ف ل ك"": 12}"	"{""word"": 12, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 10, ""xref:relative_reference"": 1}"	"{""ambiguous"": 6, ""strongly_licensed"": 17, ""syntactically_forced"": 1}"	"{""high"": 15, ""medium"": 9}"	9	10:22;11:38;11:40;11:41;11:42;23:27;23:28;26:119;36:42	pass2	20	False
ف ل ن	NOUN_CONCRETE	True	1	1	1	1.0	"{""ف ل ن"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	25:29	pass2	1	True
ف و ج	NOUN_CONCRETE	True	5	10	10	2.0	"{""ف و ج"": 10}"	"{""word"": 10, ""xref:pronoun_antecedent"": 10}"	"{""strongly_licensed"": 20}"	"{""high"": 20}"	7	27:83;27:84;38:59;38:60;67:8;67:9;67:10	pass2	5	False
ف و ه	NOUN_FIVE	True	1	1	1	1.0	"{""ف و ه"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	13:14	pass2	1	True
ق ر ء	NOUN_CONCRETE	True	58	44	31	0.759	"{""ق ر ء"": 44}"	"{""word"": 44, ""xref:demonstrative_reference"": 15, ""xref:discourse_reference"": 6, ""xref:pronoun_antecedent"": 23}"	"{""ambiguous"": 31, ""strongly_licensed"": 41, ""syntactically_forced"": 16}"	"{""high"": 50, ""medium"": 38}"	34	7:204;10:15;10:16;10:37;10:38;10:40;10:61;12:3;15:91;17:9;17:41;17:88;17:89;18:54;18:57;27:76;27:77;30:58;34:31;36:69;38:86;38:87;38:88;39:27;43:31;46:29;50:45;56:77;56:79;56:81;59:21;73:20;76:29;85:21	pass2	34	False
ق ر ء	NOUN_PROP	True	11	5	5	0.455	"{""ق ر ء"": 5}"	"{""word"": 5, ""xref:pronoun_antecedent"": 5}"	"{""ambiguous"": 2, ""strongly_licensed"": 8}"	"{""high"": 10}"	4	13:31;43:4;43:44;72:2	pass2	9	False
ق ر ب	NOUN_PASSIVE_PART	True	8	8	8	1.0	"{""ق ر ب"": 8}"	"{""word"": 8, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 7}"	"{""strongly_licensed"": 16}"	"{""high"": 2, ""medium"": 14}"	7	56:17;56:19;56:20;56:21;56:24;56:25;56:88	pass2	6	False
ق ر ر	NOUN_CONCRETE	True	3	1	1	0.333	"{""ق ر ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	76:16	pass2	2	True
ق ر ش	NOUN_PROP	True	1	4	4	4.0	"{""ق ر ش"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 4}"	"{""strongly_licensed"": 8}"	"{""high"": 8}"	3	106:2;106:3;106:4	pass2	1	True
ق ر ض	GERUND	True	6	1	1	0.167	"{""ق ر ض"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 1, ""medium"": 1}"	1	57:11	pass2	5	False
ق ر ن	NOUN_ABSTRACT	True	15	7	6	0.467	"{""ق ر ن"": 7}"	"{""word"": 7, ""xref:pronoun_antecedent"": 7}"	"{""ambiguous"": 3, ""strongly_licensed"": 10, ""syntactically_forced"": 1}"	"{""high"": 10, ""low"": 1, ""medium"": 3}"	5	10:13;10:14;11:116;23:32;32:26	pass2	11	False
ق ر ن	NOUN_CONCRETE	True	16	8	8	0.5	"{""ق ر ن"": 8}"	"{""word"": 8, ""xref:pronoun_antecedent"": 8}"	"{""strongly_licensed"": 12, ""syntactically_forced"": 4}"	"{""high"": 16}"	6	37:52;37:55;37:56;50:23;50:27;50:36	pass2	9	False
ق ر ي	NOUN_CONCRETE	True	57	41	34	0.719	"{""ق ر ي"": 41}"	"{""word"": 41, ""xref:demonstrative_reference"": 4, ""xref:pronoun_antecedent"": 36, ""xref:resumptive_reference"": 1}"	"{""ambiguous"": 14, ""discourse_inferred"": 4, ""strongly_licensed"": 44, ""syntactically_forced"": 20}"	"{""high"": 49, ""medium"": 33}"	25	7:82;7:101;7:161;10:98;11:100;11:101;11:102;11:117;12:82;18:59;18:77;25:40;28:58;29:31;29:32;29:34;29:35;34:18;34:34;36:13;46:27;46:28;47:13;65:8;65:9	pass2	26	False
ق س ط	NOUN_ACTIVE_PART	True	5	4	1	0.8	"{""ق س ط"": 4}"	"{""word"": 4, ""xref:connector_reference"": 1, ""xref:pronoun_antecedent"": 3}"	"{""ambiguous"": 6, ""strongly_licensed"": 2}"	"{""high"": 2, ""medium"": 6}"	3	72:15;72:16;72:17	pass2	4	False
ق س م	NOUN_ACTIVE_PART	True	2	2	2	1.0	"{""ق س م"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""strongly_licensed"": 4}"	"{""high"": 4}"	2	15:91;15:92	pass2	2	True
ق س م	PV:IV	True	8	1	1	0.125	"{""ق س م"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""medium"": 2}"	1	24:53	pass2	8	False
ق ص ر	NOUN_ACTIVE_PART	True	4	2	2	0.5	"{""ق ص ر"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 1, ""xref:resumptive_reference"": 1}"	"{""strongly_licensed"": 2, ""syntactically_forced"": 2}"	"{""high"": 4}"	2	55:56;55:58	pass2	4	True
ق ع د	NOUN_CONCRETE	True	1	1	1	1.0	"{""ق ع د"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""medium"": 2}"	1	24:60	pass2	1	True
ق ل ب	NOUN_CONCRETE	True	113	3	1	0.027	"{""ق ل ب"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 3}"	"{""ambiguous"": 4, ""strongly_licensed"": 2}"	"{""high"": 2, ""medium"": 4}"	2	7:179;79:9	pass2	42	False
ق م ر	NOUN_CONCRETE	True	22	3	3	0.136	"{""ق م ر"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 2, ""xref:resumptive_reference"": 1}"	"{""strongly_licensed"": 4, ""syntactically_forced"": 2}"	"{""high"": 6}"	3	10:5;36:39;84:18	pass2	21	False
ق م ص	NOUN_CONCRETE	True	6	3	3	0.5	"{""ق م ص"": 3}"	"{""word"": 3, ""xref:demonstrative_reference"": 1, ""xref:pronoun_antecedent"": 2}"	"{""strongly_licensed"": 6}"	"{""high"": 6}"	2	12:93;12:96	pass2	1	False
ق و ل	GERUND	True	97	7	7	0.072	"{""ق و ل"": 7}"	"{""word"": 7, ""xref:pronoun_antecedent"": 6, ""xref:resumptive_reference"": 1}"	"{""ambiguous"": 1, ""strongly_licensed"": 9, ""syntactically_forced"": 4}"	"{""high"": 12, ""medium"": 2}"	7	13:10;39:18;51:9;67:13;81:25;81:27;86:14	pass2	45	False
ق و ل	IV:I	True	260	2	2	0.008	"{""ق و ل"": 2}"	"{""word"": 2, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 4}"	"{""high"": 4}"	2	23:90;40:48	pass2	66	False
ق و ل	NOUN_ACTIVE_PART	True	6	12	12	2.0	"{""ق و ل"": 12}"	"{""word"": 12, ""xref:pronoun_antecedent"": 12}"	"{""strongly_licensed"": 24}"	"{""high"": 24}"	7	33:18;37:51;37:52;37:54;37:55;37:56;37:57	pass2	6	False
ق و ل	PV:I	True	940	13	13	0.014	"{""ق و ل"": 13}"	"{""word"": 13, ""xref:discourse_reference"": 3, ""xref:pronoun_antecedent"": 10}"	"{""strongly_licensed"": 26}"	"{""high"": 23, ""medium"": 3}"	11	23:91;34:52;34:53;40:30;40:38;43:25;43:32;45:25;45:31;45:33;45:34	pass2	68	False
ق و م	NOUN_CONCRETE	True	383	142	131	0.371	"{""ق و م"": 142}"	"{""word"": 142, ""xref:demonstrative_reference"": 1, ""xref:discourse_reference"": 9, ""xref:pronoun_antecedent"": 127, ""xref:relative_reference"": 3, ""xref:resumptive_reference"": 2}"	"{""ambiguous"": 25, ""strongly_licensed"": 252, ""surface_form"": 3, ""syntactically_forced"": 4}"	"{""high"": 243, ""low"": 1, ""medium"": 40}"	94	6:135;7:67;7:82;7:189;9:13;9:14;9:115;9:122;10:71;10:72;10:73;10:74;10:75;10:83;10:85;10:86;10:87;10:102;11:25;11:26;11:28;11:29;11:50;11:78;11:79;11:80;11:81;11:87;11:92;11:93;11:98;11:99;13:3;13:4;13:11;14:4;14:5;14:6;14:8;18:15;18:16;18:20;18:86;18:90;18:94;18:95;19:11;19:98;20:85;20:90;23:31;29:14;29:25;29:37;30:47;32:3;32:30;36:6;36:7;36:13;36:20;36:29;36:70;37:116;37:126;37:127;39:39;43:8;43:9;43:87;46:22;46:23;46:26;46:31;49:11;58:14;60:4;60:13;61:5;69:7;69:8;71:1;71:2;71:3;71:4;71:6;71:7;71:8;71:9;71:10;71:21;71:24;71:26;71:28	pass2	55	False
ق و م	NOUN_PROP	True	72	1	1	0.014	"{""ق و م"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	19:95	pass2	29	False
ق و ي	GERUND	True	29	1	0	0.034	"{""ق و ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:171	pass2	18	False
ك أ س	NOUN_CONCRETE	True	6	6	4	1.0	"{""ك أ س"": 6}"	"{""word"": 6, ""xref:pronoun_antecedent"": 6}"	"{""ambiguous"": 5, ""strongly_licensed"": 7}"	"{""high"": 6, ""low"": 2, ""medium"": 4}"	4	37:47;52:23;76:5;76:18	pass2	5	False
ك ب ر	ADJ_QUALIT	True	48	4	4	0.083	"{""ك ب ر"": 4}"	"{""word"": 4, ""xref:demonstrative_reference"": 1, ""xref:pronoun_antecedent"": 3}"	"{""strongly_licensed"": 8}"	"{""high"": 8}"	2	12:80;21:63	pass2	29	False
ك ب ر	NOUN_ACTIVE_PART	True	13	1	1	0.077	"{""ك ب ر"": 1}"	"{""word"": 1, ""xref:discourse_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	39:72	pass2	8	False
ك ت ب	NOUN_ACTIVE_PART	True	7	1	1	0.143	"{""ك ت ب"": 1}"	"{""word"": 1, ""xref:demonstrative_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	45:29	pass2	4	False
ك ت ب	NOUN_CONCRETE	True	255	64	53	0.251	"{""ك ت ب"": 64}"	"{""word"": 64, ""xref:demonstrative_reference"": 6, ""xref:discourse_reference"": 6, ""xref:pronoun_antecedent"": 49, ""xref:relative_reference"": 1, ""xref:resumptive_reference"": 2}"	"{""ambiguous"": 32, ""strongly_licensed"": 87, ""syntactically_forced"": 9}"	"{""high"": 70, ""medium"": 58}"	47	7:196;10:37;11:1;11:13;11:17;11:110;12:2;14:1;14:52;18:1;18:27;18:49;18:54;19:97;23:63;26:192;27:28;27:30;28:52;29:47;29:48;29:49;32:2;32:3;32:23;34:44;35:31;35:40;38:29;39:23;39:41;39:55;43:3;43:4;43:21;43:44;44:3;44:58;46:4;46:8;46:10;46:11;46:12;46:30;56:79;68:37;68:38	pass2	57	False
ك ث ر	ADJ_COMP	True	80	18	18	0.225	"{""ك ث ر"": 18}"	"{""word"": 18, ""xref:pronoun_antecedent"": 18}"	"{""discourse_inferred"": 2, ""strongly_licensed"": 32, ""syntactically_forced"": 2}"	"{""high"": 31, ""medium"": 5}"	10	12:106;12:107;12:109;23:71;36:7;36:8;36:9;36:10;39:30;39:50	pass2	36	False
ك د ح	GERUND	True	1	1	0	1.0	"{""ك د ح"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	84:6	pass2	1	True
ك ذ ب	NOUN_ACTIVE_PART	True	53	25	24	0.472	"{""ك ذ ب"": 25}"	"{""word"": 25, ""xref:discourse_reference"": 7, ""xref:pronoun_antecedent"": 16, ""xref:relative_reference"": 2}"	"{""ambiguous"": 3, ""strongly_licensed"": 45, ""syntactically_forced"": 2}"	"{""high"": 30, ""medium"": 20}"	23	7:67;52:12;52:13;52:30;52:42;52:47;68:17;68:41;68:44;68:51;73:11;77:28;77:29;77:35;77:36;77:45;77:46;77:48;83:11;83:14;83:15;83:16;83:29	pass2	28	False
ك ذ ب	PV:II	True	115	1	1	0.009	"{""ك ذ ب"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	23:44	pass2	38	False
ك ر ر	GERUND_INSTANT	True	6	1	1	0.167	"{""ك ر ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	79:13	pass2	6	False
ك ف ر	NOUN_ACTIVE_PART	True	157	87	71	0.554	"{""ك ف ر"": 87}"	"{""word"": 87, ""xref:discourse_reference"": 10, ""xref:pronoun_antecedent"": 76, ""xref:relative_reference"": 1}"	"{""ambiguous"": 33, ""discourse_inferred"": 8, ""strongly_licensed"": 131, ""syntactically_forced"": 2}"	"{""high"": 85, ""low"": 3, ""medium"": 86}"	61	7:46;7:47;7:51;7:77;7:95;7:96;7:97;9:68;9:86;9:120;9:123;18:101;19:84;19:88;29:55;33:64;33:66;33:67;33:68;35:39;36:71;36:72;36:73;36:74;36:75;36:76;36:81;38:6;38:8;38:9;38:10;50:2;50:3;50:4;50:5;50:6;50:12;50:15;50:36;50:39;50:42;50:44;50:45;54:9;54:44;58:6;60:10;67:21;67:25;70:6;70:36;71:27;74:31;76:31;78:40;86:15;86:17;109:3;109:4;109:5;109:6	pass2	59	False
ك ف ر	PV:I	True	229	1	1	0.004	"{""ك ف ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	34:54	pass2	60	False
ك ل ب	NOUN_CONCRETE	True	5	2	1	0.4	"{""ك ل ب"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 2, ""syntactically_forced"": 2}"	"{""high"": 2, ""medium"": 2}"	2	7:176;18:18	pass2	2	False
ك ل ل	GERUND	True	1	1	1	1.0	"{""ك ل ل"": 1}"	"{""word"": 1, ""xref:discourse_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	4:176	pass2	1	True
ك ل ل	NOUN_ABSTRACT	True	368	6	5	0.016	"{""ك ل ل"": 6}"	"{""word"": 6, ""xref:pronoun_antecedent"": 5, ""xref:resumptive_reference"": 1}"	"{""ambiguous"": 4, ""strongly_licensed"": 8}"	"{""high"": 4, ""medium"": 8}"	6	11:111;11:120;29:40;35:12;40:5;46:19	pass2	73	False
ك ل م	NOUN_ABSTRACT	True	45	2	1	0.044	"{""ك ل م"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 2, ""strongly_licensed"": 2}"	"{""high"": 2, ""medium"": 2}"	2	11:110;48:26	pass2	23	False
ك ل و	NOUN_CONCRETE	True	1	1	1	1.0	"{""ك ل و"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	18:33	pass2	1	True
ك ه ف	NOUN_CONCRETE	True	6	1	1	0.167	"{""ك ه ف"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	18:17	pass2	1	False
ل ج أ	NOUN_CONCRETE	True	2	1	0	0.5	"{""ل ج أ"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	9:57	pass2	1	True
ل ظ ي	NOUN_CONCRETE	True	1	1	1	1.0	"{""ل ظ ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""syntactically_forced"": 2}"	"{""high"": 2}"	1	70:15	pass2	1	True
ل ق م	NOUN_PROP	True	2	3	3	1.5	"{""ل ق م"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 3}"	"{""strongly_licensed"": 6}"	"{""high"": 6}"	1	31:13	pass2	1	True
ل ق ي	NOUN_PROP	True	1	1	1	1.0	"{""ل ق ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""medium"": 2}"	1	40:16	pass2	1	True
ل و ح	NOUN_CONCRETE	True	5	1	0	0.2	"{""ل و ح"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	7:154	pass2	3	False
ل ي ل	NOUN_ABSTRACT	True	86	12	11	0.14	"{""ل ي ل"": 12}"	"{""word"": 12, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 11}"	"{""ambiguous"": 3, ""strongly_licensed"": 19, ""syntactically_forced"": 2}"	"{""high"": 20, ""medium"": 4}"	8	10:67;36:37;44:4;73:3;73:20;84:17;92:1;93:2	pass2	48	False
م ث ل	NOUN_ABSTRACT	True	159	7	7	0.044	"{""م ث ل"": 7}"	"{""word"": 7, ""xref:demonstrative_reference"": 2, ""xref:discourse_reference"": 2, ""xref:pronoun_antecedent"": 3}"	"{""strongly_licensed"": 10, ""syntactically_forced"": 4}"	"{""high"": 14}"	3	22:73;29:43;59:21	pass2	48	False
م ر أ	NOUN_CONCRETE	True	36	27	27	0.75	"{""م ر أ"": 27}"	"{""word"": 27, ""xref:pronoun_antecedent"": 26, ""xref:relative_reference"": 1}"	"{""strongly_licensed"": 48, ""syntactically_forced"": 6}"	"{""high"": 52, ""medium"": 2}"	19	11:71;11:72;11:81;12:23;12:30;12:51;12:52;15:60;27:24;27:41;28:24;33:50;51:29;66:11;78:40;80:34;80:35;80:36;111:5	pass2	22	False
م ل أ	NOUN_CONCRETE	True	30	13	10	0.433	"{""م ل أ"": 13}"	"{""word"": 13, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 12}"	"{""ambiguous"": 6, ""strongly_licensed"": 19, ""syntactically_forced"": 1}"	"{""high"": 20, ""medium"": 6}"	11	7:60;7:103;11:27;11:38;12:44;23:26;23:40;23:41;27:32;38:7;38:8	pass2	12	False
م ل ك	NOUN_CONCRETE	True	96	13	9	0.135	"{""م ل ك"": 13}"	"{""word"": 13, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 12}"	"{""ambiguous"": 8, ""strongly_licensed"": 16, ""syntactically_forced"": 2}"	"{""high"": 16, ""low"": 1, ""medium"": 9}"	12	15:30;15:31;16:49;34:40;34:41;37:150;39:75;43:19;66:6;69:17;74:31;97:4	pass2	39	False
م ل ك	NOUN_PROP	True	5	1	1	0.2	"{""م ل ك"": 1}"	"{""word"": 1, ""xref:discourse_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	43:77	pass2	5	False
م ل ل	NOUN_CONCRETE	True	15	2	0	0.133	"{""م ل ل"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 4}"	"{""medium"": 4}"	1	7:89	pass2	11	False
م ن ي	NOUN_CONCRETE	True	1	1	1	1.0	"{""م ن ي"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	75:39	pass2	1	True
م و ت	ADJ_QUALIT	True	43	2	2	0.047	"{""م و ت"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""strongly_licensed"": 4}"	"{""high"": 4}"	1	36:12	pass2	26	False
م و ت	GERUND	True	50	3	3	0.06	"{""م و ت"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 1, ""xref:resumptive_reference"": 2}"	"{""strongly_licensed"": 4, ""syntactically_forced"": 2}"	"{""high"": 6}"	2	62:7;62:8	pass2	28	False
م و ل	NOUN_CONCRETE	True	88	3	3	0.034	"{""م و ل"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 2, ""xref:relative_reference"": 1}"	"{""ambiguous"": 1, ""strongly_licensed"": 5}"	"{""high"": 2, ""medium"": 4}"	3	34:37;47:37;104:2	pass2	39	False
م و ه	NOUN_CONCRETE	True	63	31	28	0.492	"{""م و ه"": 31}"	"{""word"": 31, ""xref:pronoun_antecedent"": 31}"	"{""ambiguous"": 6, ""strongly_licensed"": 48, ""syntactically_forced"": 8}"	"{""high"": 57, ""medium"": 5}"	25	7:50;7:57;10:24;13:14;14:32;15:22;16:10;16:11;18:41;18:45;23:18;23:19;25:49;25:50;30:24;32:27;35:27;39:21;43:11;50:9;50:11;56:69;56:70;77:21;78:15	pass2	41	False
ن ب أ	NOUN_ABSTRACT	True	27	4	3	0.148	"{""ن ب أ"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 3, ""xref:relative_reference"": 1}"	"{""ambiguous"": 4, ""strongly_licensed"": 4}"	"{""medium"": 8}"	4	26:6;38:86;38:87;38:88	pass2	18	False
ن ب أ	NOUN_ACTIVE_PART	True	1	1	1	1.0	"{""ن ب أ"": 1}"	"{""word"": 1, ""xref:resumptive_reference"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	9:117	pass2	1	True
ن ب أ	NOUN_CONCRETE	True	76	42	42	0.553	"{""ن ب أ"": 42}"	"{""word"": 42, ""xref:discourse_reference"": 6, ""xref:pronoun_antecedent"": 36}"	"{""ambiguous"": 2, ""discourse_inferred"": 4, ""strongly_licensed"": 68, ""syntactically_forced"": 10}"	"{""high"": 76, ""medium"": 8}"	26	8:65;8:70;9:61;9:120;33:2;33:6;33:7;33:28;33:37;33:38;33:45;33:50;33:56;33:63;43:7;49:2;49:4;49:5;60:12;65:1;66:1;66:3;66:4;66:5;66:8;66:9	pass2	21	False
ن ب ت	NOUN_CONCRETE	True	7	4	4	0.571	"{""ن ب ت"": 4}"	"{""word"": 4, ""xref:pronoun_antecedent"": 4}"	"{""ambiguous"": 1, ""strongly_licensed"": 7}"	"{""high"": 6, ""medium"": 2}"	2	10:24;57:20	pass2	7	False
ن ج و	GERUND	True	10	2	1	0.2	"{""ن ج و"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 1, ""xref:relative_reference"": 1}"	"{""ambiguous"": 2, ""strongly_licensed"": 2}"	"{""low"": 1, ""medium"": 3}"	2	58:8;58:10	pass2	7	False
ن ح ل	NOUN_CONCRETE	True	1	1	1	1.0	"{""ن ح ل"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	16:69	pass2	1	True
ن خ ل	NOUN_CONCRETE	True	20	3	1	0.15	"{""ن خ ل"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 3}"	"{""ambiguous"": 4, ""strongly_licensed"": 2}"	"{""high"": 2, ""low"": 1, ""medium"": 3}"	3	19:24;36:35;50:10	pass2	16	False
ن ذ ر	ADJ_QUALIT	True	40	2	1	0.05	"{""ن ذ ر"": 2}"	"{""word"": 2, ""xref:discourse_reference"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2, ""strongly_licensed"": 2}"	"{""medium"": 4}"	2	35:37;35:42	pass2	24	False
ن ذ ر	NOUN_ACTIVE_PART	True	24	4	4	0.167	"{""ن ذ ر"": 4}"	"{""word"": 4, ""xref:demonstrative_reference"": 1, ""xref:pronoun_antecedent"": 3}"	"{""strongly_licensed"": 8}"	"{""high"": 8}"	4	37:178;38:4;38:5;38:8	pass2	16	False
ن ز ل	GERUND	True	18	5	5	0.278	"{""ن ز ل"": 5}"	"{""word"": 5, ""xref:pronoun_antecedent"": 5}"	"{""strongly_licensed"": 10}"	"{""high"": 6, ""medium"": 4}"	5	26:193;26:196;26:197;26:200;26:210	pass2	16	False
ن س أ	NOUN_CONCRETE	True	2	3	3	1.5	"{""ن س أ"": 3}"	"{""word"": 3, ""xref:pronoun_antecedent"": 3}"	"{""strongly_licensed"": 6}"	"{""high"": 6}"	1	9:37	pass2	2	True
ن س ل	NOUN_CONCRETE	True	2	2	0	1.0	"{""ن س ل"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 4}"	"{""medium"": 4}"	1	32:9	pass2	2	True
ن س و	NOUN_CONCRETE	True	59	25	25	0.424	"{""ن س و"": 25}"	"{""word"": 25, ""xref:discourse_reference"": 2, ""xref:pronoun_antecedent"": 23}"	"{""strongly_licensed"": 48, ""syntactically_forced"": 2}"	"{""high"": 50}"	12	4:127;4:129;12:30;12:31;12:33;12:50;33:52;49:11;58:2;65:1;65:2;65:6	pass2	16	False
ن ص ر	ADJ_COMP	True	1	2	1	2.0	"{""ن ص ر"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 3, ""strongly_licensed"": 1}"	"{""medium"": 4}"	1	9:31	pass2	1	True
ن ص ف	NOUN_ABSTRACT	True	7	2	1	0.286	"{""ن ص ف"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 2, ""strongly_licensed"": 2}"	"{""high"": 2, ""medium"": 2}"	2	73:3;73:4	pass2	3	False
ن ص ي	NOUN_CONCRETE	True	3	1	1	0.333	"{""ن ص ي"": 1}"	"{""word"": 1, ""xref:discourse_reference"": 1}"	"{""syntactically_forced"": 2}"	"{""high"": 2}"	1	96:16	pass2	2	True
ن ظ ر	IV:I	True	49	1	1	0.02	"{""ن ظ ر"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	36:49	pass2	33	False
ن ظ ر	NOUN_PASSIVE_PART	True	6	2	0	0.333	"{""ن ظ ر"": 2}"	"{""word"": 2, ""xref:pronoun_antecedent"": 2}"	"{""ambiguous"": 4}"	"{""medium"": 4}"	1	7:16	pass2	5	False
ن ع ج	NOUN_CONCRETE	True	4	1	1	0.25	"{""ن ع ج"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""strongly_licensed"": 2}"	"{""high"": 2}"	1	38:23	pass2	1	True
ن ع س	GERUND	True	2	1	0	0.5	"{""ن ع س"": 1}"	"{""word"": 1, ""xref:pronoun_antecedent"": 1}"	"{""ambiguous"": 2}"	"{""medium"": 2}"	1	8:11	pass2	2	True
