root_arabic	form_tag	form_tag_available	instance_count	legacy_instance_count	dep_dominant	dep_dominant_ratio	head_dominant	head_dominant_ratio	negated_ratio	scoped_ratio	narration_ratio	in_quote_ratio	imperative_count	supplication_count	interrogative_count	frame_count	absolute_ratio	top_prep	agency	dominant_referent	batch_count	low_occurrence
أ م د	NOUN_ABSTRACT	True	1	0	subject	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ م د	NOUN_CONCRETE	True	1	0	accusative_specification	0.5		0.0	0.0	0.0	0.0	0.0	0	0	1	0	0.0				1	True
أ م ر	ADJ_INTENS	True	1	0	predication	1.0	exception	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
أ م ر	ADJ_QUALIT	True	1	0	adjective	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	GOD	1	True
أ م ر	CV:I	True	5	0	conjoined	1.0	prep_complement	0.5	0.0	0.0	0.0	0.0	5	0	0	5	0.6	بـ	mixed	GOD	4	False
أ م ر	GERUND	True	85	0	prep_complement	0.444	idafa	0.709	0.106	0.141	0.835	0.141	0	2	2	1	1.0		mixed	GOD	42	False
أ م ر	IV:I	True	30	0	conjoined	0.462	direct_object	0.348	0.1	0.1	0.633	0.267	0	1	4	30	0.207	بـ	mixed	GOD	16	False
أ م ر	IV:VIII	True	1	0	predication	1.0	adverbial	0.5	0.0	0.0	0.0	1.0	0	1	0	1	0.0	بـ	mixed	GOD	1	True
أ م ر	IV_PASS:I	True	6	0		0.0	subject	1.0	0.0	0.0	0.667	0.333	0	2	0	6	0.0		mixed	GOD	5	False
أ م ر	NOUN_ABSTRACT	True	74	0	prep_complement	0.279	idafa	0.258	0.081	0.081	0.811	0.189	0	7	1	0	0.0		mixed	GOD	37	False
أ م ر	NOUN_ACTIVE_PART	True	1	0	apposition	1.0	conjoined	0.667	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	1	True
أ م ر	NOUN_CONCRETE	True	7	0	direct_object	0.429	idafa	1.0	0.143	0.143	0.857	0.143	0	0	0	0	0.0		mixed	GOD	2	False
أ م ر	PV:I	True	19	247	quoted_complement	1.0	direct_object	0.297	0.105	0.105	0.789	0.211	0	1	0	19	0.235	بـ	mixed	GOD	13	False
أ م ر	PV_PASS:I	True	17	0	conjoined	0.625	clausal_complement	0.812	0.118	0.235	0.588	0.412	0	0	0	17	0.0	بـ	mixed	GOD	11	False
أ م س		False	0	3		0.0		0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0				0	True
أ م ل	GERUND	True	2	2	accusative_specification	0.5		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
أ م م	ADV	True	1	0	adverbial	1.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ م م	NOUN_ABSTRACT	True	3	0	prep_complement	0.5	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	3	True
أ م م	NOUN_ACTIVE_PART	True	1	0	conjoined	1.0	circumstantial	0.5	1.0	1.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ م م	NOUN_CONCRETE	True	99	0	prep_complement	0.228	adjective	0.365	0.061	0.081	0.909	0.091	0	4	1	0	0.0		human	HUMANS_GENERIC	35	False
أ م م	NOUN_RELATIVE	True	6	111	adjective	0.4	adjective	0.333	0.167	0.167	0.667	0.333	0	1	0	0	0.0		human	HUMANS_GENERIC	4	False
أ م ن	ADJ_QUALIT	True	14	0	adjective	0.643		0.0	0.0	0.0	0.857	0.143	0	1	0	0	0.0		human	HUMANS_GENERIC	8	False
أ م ن	CV:I	True	1	0	quoted_complement	1.0	adverbial	0.333	0.0	0.0	0.0	1.0	1	1	0	1	0.0	بـ	human	HUMANS_GENERIC	1	True
أ م ن	CV:IV	True	17	0	quoted_complement	0.6	prep_complement	0.826	0.0	0.0	0.0	0.353	17	6	0	17	1.0	بـ	human	HUMANS_GENERIC	10	False
أ م ن	GERUND	True	53	0	prep_complement	0.309	idafa	0.5	0.151	0.17	0.849	0.132	0	1	2	0	0.0		human	HUMANS_GENERIC	22	False
أ م ن	IV:I	True	27	0	adjective	0.727	prep_complement	0.438	0.407	0.444	0.852	0.111	0	0	1	27	0.333	بـ	human	HUMANS_GENERIC	19	False
أ م ن	IV:IV	True	154	876	particle_complement	0.211	prep_complement	0.603	0.513	0.571	0.792	0.182	0	6	4	154	1.0	بـ	human	HUMANS_GENERIC	49	False
أ م ن	NOUN_ABSTRACT	True	5	0	direct_object	0.6	conjoined	0.5	0.2	0.2	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	5	False
أ م ن	NOUN_ACTIVE_PART	True	246	0	prep_complement	0.264	prep_complement	0.372	0.175	0.175	0.886	0.114	0	8	0	0	0.0		human	HUMANS_GENERIC	48	False
أ م ن	NOUN_CONCRETE	True	1	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ م ن	NOUN_PASSIVE_PART	True	1	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ م ن	NOUN_PROP	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ م ن	PV:I	True	27	0	quoted_complement	1.0	subject	0.333	0.0	0.0	0.815	0.185	0	1	1	27	0.214	مِن	human	HUMANS_GENERIC	15	False
أ م ن	PV:IV	True	331	0	quoted_complement	0.429	subject	0.443	0.051	0.06	0.843	0.154	0	10	3	331	0.923	بـ	human	HUMANS_GENERIC	66	False
أ م ن	PV_PASS:VIII	True	1	0		0.0	subject	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	HUMANS_GENERIC	1	True
أ م ه	NOUN_CONCRETE	True	9	9	idafa	0.5	conjoined	0.692	0.222	0.333	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	7	False
أ م و	NOUN_CONCRETE	True	1	1	conjoined	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	True
أ ن ت		False	2	0	apposition	0.5		0.0	0.0	0.0	0.0	1.0	0	1	0	0	0.0				1	True
أ ن ث	NOUN_CONCRETE	True	30	30	conjoined	0.371	prep_complement	0.667	0.167	0.2	0.767	0.233	0	4	0	0	0.0				17	False
أ ن س	IV:X	True	1	0		0.0	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		human	HUMANS_GENERIC	1	True
أ ن س	NOUN_ACTIVE_PART	True	1	0	circumstantial	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ ن س	NOUN_CONCRETE	True	329	339	prep_complement	0.32	conjoined	0.429	0.128	0.128	0.897	0.1	0	13	2	0	0.0		human	HUMANS_GENERIC	76	False
أ ن س	NOUN_RELATIVE	True	2	0	direct_object	0.667	adjective	1.0	0.5	0.5	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	2	True
أ ن س	PV:I	True	2	0	predication	1.0	direct_object	0.667	0.0	0.0	0.5	0.5	0	1	0	2	0.0	مِن	human	HUMANS_GENERIC	1	True
أ ن س	PV:IV	True	3	0	predication	1.0	direct_object	0.75	0.0	0.0	0.333	0.667	0	1	0	3	0.0	مِن	human	HUMANS_GENERIC	3	True
أ ن ف	NOUN_ABSTRACT	True	1	0	adverbial	1.0		0.0	0.0	0.0	0.0	1.0	0	0	1	0	0.0				1	True
أ ن ف	NOUN_CONCRETE	True	2	3	conjoined	0.5	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ ن م ا		False	2	0	clausal_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ ن م	NOUN_CONCRETE	True	1	1	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ ن ي	IV:I	True	1	0		0.0	clausal_complement	0.5	1.0	1.0	1.0	0.0	0	0	0	1	0.0	لـ			1	True
أ ن ي	NOUN_ABSTRACT	True	3	7	adverbial	0.667	idafa	0.75	0.0	0.0	1.0	0.0	0	0	0	0	0.0				3	True
أ ن ي	NOUN_ACTIVE_PART	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ ن ي	NOUN_CONCRETE	True	1	0	prep_complement	1.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ ه ل	NOUN_ABSTRACT	True	4	0	circumstantial	0.4	predication	1.0	0.0	0.25	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	4	True
أ ه ل	NOUN_CONCRETE	True	126	130	prep_complement	0.368	idafa	0.771	0.151	0.183	0.762	0.238	0	10	1	0	0.0		mixed	PROPHET_OTHER	40	False
أ ه ل	PV_PASS:IV	True	2	0		0.0	prep_complement	0.8	0.5	0.5	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	2	True
أ و ب	ADJ_INTENS	True	6	0	predication	0.667	adjective	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	3	False
أ و ب	CV:II	True	1	0		0.0	adverbial	1.0	0.0	0.0	0.0	0.0	1	0	0	1	0.0		mixed	DISBELIEVERS	1	True
أ و ب	GERUND	True	1	0	particle_complement	1.0	idafa	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
أ و ب	GERUND_MEEM	True	3	0	direct_object	1.0	prep_complement	0.667	0.0	0.0	0.667	0.333	0	0	0	0	0.0		mixed	DISBELIEVERS	2	True
أ و ب	NOUN_TIME_PLACE	True	6	17	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	3	False
أ و د	IV:I	True	1	1		0.0	direct_object	0.5	1.0	1.0	1.0	0.0	0	0	0	1	0.0		divine	GOD	1	True
أ و ل		False	12	0	apposition	0.333	predication	0.688	0.083	0.083	0.917	0.083	0	0	1	0	0.0		mixed	ABSTRACT_CONCEPT	4	False
أ و ل	ADJ_COMP	True	3	0	prep_complement	0.667	conjoined	1.0	0.0	0.0	0.667	0.333	0	1	0	0	0.0		mixed	ABSTRACT_CONCEPT	2	True
أ و ل	ADJ_QUALIT	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	1	True
أ و ل	GERUND	True	17	0	prep_complement	0.471	idafa	0.889	0.118	0.176	0.588	0.353	0	2	1	0	0.0		mixed	ABSTRACT_CONCEPT	7	False
أ و ل	NOUN_CONCRETE	True	74	0	prep_complement	0.228	idafa	0.785	0.068	0.122	0.865	0.135	0	5	0	0	0.0		mixed	ABSTRACT_CONCEPT	31	False
أ و ل	NOUN_NUM	True	60	168	idafa	0.311	idafa	0.909	0.117	0.117	0.667	0.333	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	33	False
أ و ن	ADV	True	7	9	adverbial	0.857		0.0	0.0	0.0	0.571	0.286	0	0	1	0	0.0		human	BELIEVERS	5	False
أ و ن	NOUN_ACTIVE_PART	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	BELIEVERS	1	True
أ و ه	ADJ_INTENS	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ و ه	ADJ_QUALIT	True	1	2	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
أ و ي		False	1	0		0.0		0.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
أ و ي	CV:I	True	1	0		0.0	prep_complement	1.0	0.0	0.0	0.0	0.0	1	0	0	1	0.0	إِلَى	mixed	DISBELIEVERS	1	True
أ و ي	IV:IV	True	4	0	conjoined	0.5	prep_complement	0.6	0.0	0.0	0.5	0.5	0	0	0	4	0.0	إِلَى	mixed	DISBELIEVERS	3	True
أ و ي	NOUN_CONCRETE	True	2	0		0.0	predication	0.667	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	DISBELIEVERS	1	True
أ و ي	NOUN_TIME_PLACE	True	20	36	predication	0.5	predication	0.833	0.0	0.0	0.85	0.15	0	0	0	0	0.0		mixed	DISBELIEVERS	15	False
أ و ي	PV:I	True	3	0		0.0	prep_complement	0.6	0.0	0.0	0.667	0.333	0	0	0	3	0.0	إِلَى	mixed	DISBELIEVERS	2	True
أ و ي	PV:IV	True	6	0	conjoined	1.0	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	6	0.5	إِلَى	mixed	DISBELIEVERS	4	False
أ ي ب		False	0	2		0.0		0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	0	True
أ ي د	IV:II	True	1	0		0.0	direct_object	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0	بـ	mixed	HUMANS_GENERIC	1	True
أ ي د	NOUN_ABSTRACT	True	1	0	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
أ ي د	NOUN_CONCRETE	True	14	0	direct_object	0.385	conjoined	0.364	0.0	0.0	0.786	0.214	0	2	0	0	0.0		mixed	HUMANS_GENERIC	12	False
أ ي د	PV:II	True	8	24	conjoined	1.0	prep_complement	0.45	0.0	0.0	0.875	0.125	0	1	0	8	0.0	بـ	mixed	HUMANS_GENERIC	6	False
أ ي ك	NOUN_CONCRETE	True	4	4	idafa	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				4	True
أ ي م	NOUN_CONCRETE	True	1	1	direct_object	1.0	conjoined	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	HUMANS_GENERIC	1	True
أ ي ن		False	0	1		0.0		0.0	0.0	0.0	0.0	0.0	0	0	0	0	0.0				0	True
أ ي ي	NOUN_ABSTRACT	True	375	383	prep_complement	0.423	idafa	0.371	0.101	0.109	0.877	0.107	0	15	6	0	0.0		divine	GOD	58	False
أ ي ي	NOUN_CONCRETE	True	7	0	direct_object	0.375	idafa	0.667	0.0	0.0	0.857	0.143	0	0	0	0	0.0		divine	GOD	2	False
إ ر م	NOUN_PROP	True	1	1		0.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
إ ل ى		False	4	0		0.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
إ ن م ا		False	11	3	quoted_complement	1.0		0.0	0.0	0.0	0.636	0.364	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	6	False
ب أ ر	NOUN_CONCRETE	True	1	1	conjoined	1.0	adjective	0.5	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ب أ س	ADJ_QUALIT	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		divine	GOD	1	True
ب أ س	GERUND	True	24	0	direct_object	0.333	adjective	0.357	0.167	0.167	0.792	0.167	0	1	1	0	0.0		divine	GOD	13	False
ب أ س	IV:VIII	True	2	0		0.0	prep_complement	1.0	1.0	1.0	0.5	0.5	0	0	0	2	0.0	بـ	divine	GOD	2	True
ب أ س	NOUN_ABSTRACT	True	5	0	prep_complement	0.75	conjoined	0.667	0.0	0.0	1.0	0.0	0	0	0	0	0.0		divine	GOD	5	False
ب أ س	NOUN_ACTIVE_PART	True	1	0	direct_object	1.0	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		divine	GOD	1	True
ب أ س	UNINFLECTED_VERB	True	40	64	conjoined	0.714	subject	0.81	0.0	0.0	0.85	0.15	0	0	0	0	0.0		divine	GOD	24	False
ب ت ر	ADJ_COMP	True	1	1	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ب ت ك	IV:II	True	1	1		0.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		divine	GOD	1	True
ب ت ل	CV:V	True	1	2	conjoined	1.0	cognate_acc	0.5	0.0	0.0	0.0	0.0	1	0	0	1	0.0	إِلَى	mixed	PROPHET_MUHAMMAD	1	True
ب ت ل	GERUND	True	1	0	cognate_acc	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_MUHAMMAD	1	True
ب ث ث	GERUND	True	1	0	direct_object	1.0	conjoined	1.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	GOD	1	True
ب ث ث	IV:I	True	1	0		0.0	direct_object	0.5	1.0	1.0	1.0	0.0	0	0	0	1	0.0	مِن	mixed	GOD	1	True
ب ث ث	NOUN_PASSIVE_PART	True	3	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	3	True
ب ث ث	PV:I	True	4	9	conjoined	1.0	prep_complement	0.667	0.25	0.25	1.0	0.0	0	0	0	4	0.5	فِي	mixed	GOD	4	True
ب ج س	PV:VII	True	1	1		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0	مِن			1	True
ب ح ث	IV:I	True	1	1	circumstantial	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0	فِي			1	True
ب ح ر	NOUN_CONCRETE	True	39	42	prep_complement	0.359	conjoined	0.5	0.077	0.103	0.872	0.128	0	0	0	0	0.0		mixed	GOD	24	False
ب ح ر	NOUN_PROP	True	3	0	direct_object	0.667	circumstantial	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	3	True
ب خ س	GERUND	True	1	0	direct_object	1.0	conjoined	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0				1	True
ب خ س	IV:I	True	4	7		0.0	direct_object	0.778	1.0	1.0	0.75	0.25	0	0	0	4	0.0	مِن			4	True
ب خ س	IV_PASS:I	True	1	0		0.0	prep_complement	0.5	1.0	1.0	1.0	0.0	0	0	0	1	0.0	فِي			1	True
ب خ س	NOUN_ABSTRACT	True	1	0	adjective	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ب خ ع	NOUN_ACTIVE_PART	True	2	2	predication	1.0	direct_object	0.4	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ب خ ل	GERUND	True	2	0	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	2	True
ب خ ل	IV:I	True	7	12		0.0	subject	0.444	0.143	0.143	1.0	0.0	0	0	0	7	1.0	بـ	mixed	HUMANS_GENERIC	4	False
ب خ ل	PV:I	True	3	0		0.0	prep_complement	0.5	0.0	0.0	1.0	0.0	0	0	0	3	1.0	بـ	mixed	HUMANS_GENERIC	3	True
ب د ء	IV:IV	True	3	0	predication	1.0	conjoined	0.375	0.333	0.333	0.667	0.333	0	0	0	3	0.667		mixed	ABSTRACT_CONCEPT	3	True
ب د ء	PV:I	True	1	4	conjoined	0.5	adverbial	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	ABSTRACT_CONCEPT	1	True
ب د أ	IV:I	True	5	0	predication	1.0	conjoined	0.4	0.0	0.0	0.6	0.4	0	1	1	5	0.0		mixed	GOD	3	False
ب د أ	IV:IV	True	1	0		0.0	conjoined	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ب د أ	PV:I	True	5	11		0.0	direct_object	0.364	0.0	0.0	0.8	0.2	0	1	0	5	0.0	بـ	mixed	GOD	5	False
ب د د	IV:IV	True	8	11	conjoined	1.0	direct_object	0.571	0.25	0.25	0.875	0.125	0	0	0	8	0.0	لـ	mixed	OTHER	7	False
ب د د	IV_PASS:IV	True	2	0		0.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	2	0.0	لـ	mixed	OTHER	1	True
ب د د	PV:I	True	2	0		0.0	prep_complement	0.4	0.0	0.0	1.0	0.0	0	0	0	2	0.0	لـ	mixed	OTHER	2	True
ب د ر	GERUND	True	1	0	conjoined	1.0	clausal_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0				1	True
ب د ر	NOUN_PROP	True	1	2	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				1	True
ب د ع	ADJ_QUALIT	True	2	4		0.0	idafa	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	2	True
ب د ع	NOUN_ABSTRACT	True	1	0	kana_predicate	1.0	prep_complement	1.0	1.0	1.0	0.0	1.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	1	True
ب د ع	PV:I	True	1	0	adjective	1.0	direct_object	1.0	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	ABSTRACT_CONCEPT	1	True
ب د ل	CV:II	True	1	0	conjoined	1.0	direct_object	1.0	0.0	0.0	0.0	1.0	1	1	0	1	0.0		mixed	GOD	1	True
ب د ل	GERUND	True	9	0	direct_object	0.444	prep_complement	0.5	0.667	0.667	1.0	0.0	0	0	0	0	0.0		mixed	GOD	8	False
ب د ل	IV:II	True	10	0	particle_complement	0.5	direct_object	0.55	0.2	0.2	0.9	0.1	0	0	0	10	0.0	مِن	mixed	GOD	9	False
ب د ل	IV:IV	True	3	0		0.0	direct_object	0.75	0.0	0.0	1.0	0.0	0	0	0	3	0.0		mixed	GOD	3	True
ب د ل	IV:V	True	3	0		0.0	prep_complement	0.571	0.667	0.667	1.0	0.0	0	0	0	3	0.0	بـ	mixed	GOD	3	True
ب د ل	IV:X	True	3	0	conjoined	0.5	direct_object	0.6	0.0	0.0	0.667	0.333	0	1	0	3	0.0	بـ	mixed	GOD	3	True
ب د ل	IV_PASS:II	True	1	0		0.0	circumstantial	0.5	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ب د ل	NOUN_ACTIVE_PART	True	3	0	particle_complement	1.0	prep_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	GOD	2	True
ب د ل	PV:I	True	1	0	conjoined	1.0	cognate_acc	0.333	0.0	0.0	1.0	0.0	0	0	0	1	0.0		mixed	GOD	1	True
ب د ل	PV:II	True	10	43	conjoined	1.0	direct_object	0.52	0.1	0.1	0.9	0.0	0	0	1	10	0.1	بـ	mixed	GOD	8	False
ب د ن	NOUN_CONCRETE	True	2	2	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	NATURE_CREATION	2	True
ب د و	IV:IV	True	7	19	conjoined	0.5	direct_object	0.5	0.286	0.429	0.571	0.429	0	0	0	7	0.143	لـ	mixed	ABSTRACT_CONCEPT	5	False
ب د و	NOUN_ACTIVE_PART	True	4	0	predication	0.5	circumstantial	0.2	0.25	0.25	0.75	0.25	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	3	True
ب د و	NOUN_RELATIVE	True	1	0	prep_complement	1.0		0.0	0.0	0.0	0.0	1.0	0	0	0	0	0.0		mixed	ABSTRACT_CONCEPT	1	True
ب د و	PV:I	True	7	0	conjoined	1.0	prep_complement	0.4	0.0	0.0	0.857	0.143	0	0	0	7	0.0	لـ	mixed	ABSTRACT_CONCEPT	6	False
ب ذ ر	GERUND	True	1	0	cognate_acc	1.0		0.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ب ذ ر	IV:II	True	1	3	conjoined	1.0	cognate_acc	1.0	1.0	1.0	1.0	0.0	0	0	0	1	1.0		mixed	HUMANS_GENERIC	1	True
ب ذ ر	NOUN_ACTIVE_PART	True	1	0	particle_complement	0.5		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ب ر ء	ADJ_QUALIT	True	2	0	direct_object	0.5	prep_complement	1.0	0.0	0.0	0.5	0.5	0	0	0	0	0.0		human	HUMANS_GENERIC	2	True
ب ر ء	IV:II	True	1	0		0.0	direct_object	1.0	1.0	1.0	1.0	0.0	0	0	0	1	0.0		human	HUMANS_GENERIC	1	True
ب ر ء	IV:IV	True	2	5	conjoined	1.0	direct_object	0.5	0.0	0.0	0.5	0.5	0	1	0	2	0.0	بـ	human	HUMANS_GENERIC	2	True
ب ر أ	ADJ_QUALIT	True	10	0	predication	0.889	prep_complement	0.769	0.0	0.0	0.1	0.9	0	1	0	0	0.0		mixed	HUMANS_GENERIC	7	False
ب ر أ	GERUND	True	3	0	predication	1.0	prep_complement	0.833	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	3	True
ب ر أ	IV:I	True	1	0		0.0	direct_object	1.0	1.0	1.0	1.0	0.0	0	0	0	1	0.0		mixed	HUMANS_GENERIC	1	True
ب ر أ	IV:V	True	1	0		0.0	prep_complement	1.0	0.0	0.0	0.0	1.0	0	0	0	1	0.0	مِن	mixed	HUMANS_GENERIC	1	True
ب ر أ	NOUN_ACTIVE_PART	True	2	24	idafa	0.5		0.0	0.0	0.0	0.0	1.0	0	2	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ب ر أ	NOUN_PASSIVE_PART	True	1	0	predication	1.0	prep_complement	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ب ر أ	NOUN_PROP	True	1	0	predication	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	HUMANS_GENERIC	1	True
ب ر أ	PV:II	True	1	0		0.0	conjoined	0.25	0.0	0.0	1.0	0.0	0	0	0	1	0.0	مِن	mixed	HUMANS_GENERIC	1	True
ب ر أ	PV:V	True	4	0		0.0	prep_complement	0.444	0.0	0.0	0.5	0.5	0	1	0	4	0.0	مِن	mixed	HUMANS_GENERIC	3	True
ب ر ج	GERUND	True	1	0	cognate_acc	1.0	idafa	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	1	True
ب ر ج	IV:I	True	1	0	conjoined	1.0	cognate_acc	1.0	1.0	1.0	1.0	0.0	0	0	0	1	0.0		human	SPECIFIC_PERSON	1	True
ب ر ج	NOUN_ABSTRACT	True	2	0	direct_object	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	2	True
ب ر ج	NOUN_ACTIVE_PART	True	1	0	idafa	1.0	prep_complement	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	1	True
ب ر ج	NOUN_CONCRETE	True	2	7	idafa	0.333	adjective	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		human	SPECIFIC_PERSON	2	True
ب ر ح	IV:I	True	3	3		0.0	clausal_complement	0.25	1.0	1.0	0.0	1.0	0	0	0	3	0.0		human	HUMANS_GENERIC	3	True
ب ر د	GERUND	True	2	5	kana_predicate	0.5	conjoined	1.0	0.0	0.0	0.5	0.5	0	1	0	0	0.0				2	True
ب ر د	NOUN_ABSTRACT	True	1	0	direct_object	1.0	conjoined	1.0	1.0	1.0	1.0	0.0	0	0	0	0	0.0				1	True
ب ر د	NOUN_ACTIVE_PART	True	2	0	adjective	0.5	conjoined	1.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0				2	True
ب ر ر	ADJ_QUALIT	True	1	0	prep_complement	1.0		0.0	0.0	0.0	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	1	True
ب ر ر	GERUND	True	10	34	prep_complement	0.375	conjoined	0.5	0.2	0.2	1.0	0.0	0	0	0	0	0.0		mixed	PROPHET_OTHER	5	False
